j0,j1,j2,j3,j4,j5
1.63354,-0.330034,0.20672,3.26677,0.621544,-5.49982
1.63005,-0.344853,0.236627,3.25088,0.618391,-5.49895
1.62001,-0.380269,0.307632,3.21505,0.609207,-5.49869
1.61462,-0.400303,0.347878,3.19443,0.604286,-5.49823
1.60334,-0.433253,0.413328,3.16182,0.594012,-5.49811
1.5911,-0.46487,0.475644,3.13106,0.582914,-5.49805
1.58477,-0.484995,0.515783,3.1108,0.577148,-5.49778
1.57142,-0.515404,0.575133,3.08186,0.565103,-5.49778
1.55722,-0.545357,0.633159,3.05379,0.552374,-5.49778
1.54223,-0.575034,0.690217,3.02641,0.539011,-5.49778
1.52647,-0.604563,0.746556,2.9996,0.525057,-5.49779
1.50996,-0.634043,0.802362,2.97327,0.510557,-5.49779
1.49274,-0.663553,0.857775,2.94737,0.495549,-5.49779
1.47483,-0.693159,0.9129,2.92185,0.480074,-5.49779
1.45624,-0.722916,0.967824,2.89668,0.464169,-5.49779
1.437,-0.752872,1.02261,2.87185,0.447871,-5.49779
1.4171,-0.783074,1.07732,2.84735,0.431217,-5.49779
1.39657,-0.813562,1.13199,2.82317,0.414244,-5.49779
1.37541,-0.844378,1.18665,2.79932,0.396987,-5.49779
1.35363,-0.875561,1.24134,2.77582,0.379484,-5.49779
1.33122,-0.907153,1.29606,2.75268,0.361774,-5.49779
1.30818,-0.939197,1.35085,2.72994,0.343895,-5.49779
1.28451,-0.971738,1.4057,2.70763,0.325891,-5.49779
1.26019,-1.00482,1.46063,2.68578,0.307804,-5.49779
1.23521,-1.03851,1.51565,2.66446,0.289684,-5.49779
1.20954,-1.07286,1.57074,2.64371,0.271581,-5.49779
1.18316,-1.10793,1.62591,2.62361,0.253554,-5.49779
1.15602,-1.14381,1.68116,2.60425,0.235667,-5.49779
1.12808,-1.18059,1.73646,2.58573,0.217992,-5.49779
1.09927,-1.21836,1.79181,2.56816,0.200616,-5.4978
1.06953,-1.25726,1.84719,2.55168,0.183634,-5.4978
1.03876,-1.29742,1.90257,2.53646,0.167164,-5.49781
1.00684,-1.33902,1.95792,2.52272,0.151346,-5.49781
0.973629,-1.38226,2.01321,2.51068,0.136349,-5.49782
0.938926,-1.4274,2.06838,2.50067,0.122384,-5.49784
0.902494,-1.47475,2.12338,2.49303,0.109716,-5.49786
0.864014,-1.52469,2.17815,2.48825,0.0986846,-5.4979
0.823066,-1.5777,2.23257,2.48689,0.0897351,-5.49795
0.779082,-1.63441,2.28654,2.48968,0.0834634,-5.498
0.731274,-1.69561,2.3399,2.49758,0.0806888,-5.49806
0.705602,-1.72821,2.36629,2.50381,0.0809582,-5.49808
0.678517,-1.76235,2.39245,2.5118,0.0825746,-5.49809
0.649793,-1.79822,2.41835,2.52176,0.0857712,-5.49808
0.619138,-1.83601,2.44392,2.53388,0.0908472,-5.49798
0.586366,-1.87526,2.46881,2.54762,0.0979949,-5.49737
