j0,j1,j2,j3,j4,j5
-1.99713,-2.16335,-1.44743,-2.67244,-2.4219,-2.35697
-1.99655,-2.15423,-1.46237,-2.66662,-2.41274,-2.3569
-1.99513,-2.13208,-1.49862,-2.65251,-2.39051,-2.35672
-1.99317,-2.09153,-1.5658,-2.62587,-2.35107,-2.3562
-1.98907,-2.05264,-1.62811,-2.60243,-2.30995,-2.3562
-1.98341,-2.01451,-1.68789,-2.58079,-2.26776,-2.3562
-1.97609,-1.97702,-1.74529,-2.56088,-2.22439,-2.3562
-1.96701,-1.94008,-1.80045,-2.54266,-2.17974,-2.3562
-1.95603,-1.9036,-1.85348,-2.52611,-2.13368,-2.3562
-1.94303,-1.86752,-1.90447,-2.5112,-2.08608,-2.3562
-1.92787,-1.83176,-1.9535,-2.49792,-2.03678,-2.3562
-1.91037,-1.79627,-2.00063,-2.48629,-1.98561,-2.3562
-1.89038,-1.761,-2.0459,-2.47629,-1.93239,-2.35619
-1.86771,-1.72589,-2.08935,-2.46794,-1.87691,-2.35619
-1.84214,-1.69092,-2.131,-2.46126,-1.81894,-2.35619
-1.81345,-1.65605,-2.17087,-2.45626,-1.75823,-2.35619
-1.78141,-1.62129,-2.20896,-2.45294,-1.6945,-2.35619
-1.74574,-1.58662,-2.24525,-2.45131,-1.62747,-2.35619
-1.70619,-1.55209,-2.27973,-2.45137,-1.55681,-2.35619
-1.66247,-1.51774,-2.31236,-2.45308,-1.4822,-2.35619
-1.63895,-1.50067,-2.32797,-2.45455,-1.44331,-2.35619
-1.61429,-1.48369,-2.34309,-2.45641,-1.40329,-2.35619
-1.58844,-1.46682,-2.35772,-2.45865,-1.36212,-2.35619
-1.56138,-1.45008,-2.37184,-2.46126,-1.31976,-2.35619
-1.53307,-1.43351,-2.38546,-2.46422,-1.27615,-2.35619
-1.5035,-1.41713,-2.39854,-2.46751,-1.23127,-2.35619
-1.47263,-1.401,-2.41108,-2.47111,-1.18509,-2.35619
-1.44047,-1.38516,-2.42305,-2.47497,-1.13758,-2.35619
-1.40701,-1.36967,-2.43445,-2.47906,-1.08872,-2.35619
-1.37224,-1.35459,-2.44525,-2.48335,-1.03851,-2.35619
-1.3362,-1.34,-2.45542,-2.48777,-0.986946,-2.35619
-1.29891,-1.32598,-2.46493,-2.49227,-0.934052,-2.35619
-1.26043,-1.31264,-2.47377,-2.49678,-0.879859,-2.35619
-1.22082,-1.30007,-2.48188,-2.50123,-0.824422,-2.35619
-1.18018,-1.2884,-2.48925,-2.50554,-0.767815,-2.35619
-1.13864,-1.27775,-2.49582,-2.50961,-0.710139,-2.35619
-1.09635,-1.26828,-2.50156,-2.51335,-0.651522,-2.35619
-1.05347,-1.26012,-2.50641,-2.51665,-0.592119,-2.35619
-1.01022,-1.25343,-2.51033,-2.51943,-0.532116,-2.35619
-0.96684,-1.24837,-2.51325,-2.52156,-0.471724,-2.35619
-0.923581,-1.2451,-2.51512,-2.52297,-0.411181,-2.35619
-0.880726,-1.24375,-2.51588,-2.52356,-0.350744,-2.35619
-0.838568,-1.24445,-2.51546,-2.52328,-0.290684,-2.35619
-0.797405,-1.24731,-2.51379,-2.52209,-0.231279,-2.35619
-0.757524,-1.2524,-2.51082,-2.51997,-0.172799,-2.35619
-0.719198,-1.25977,-2.50648,-2.51696,-0.115502,-2.35617
-0.682671,-1.26941,-2.50071,-2.51313,-0.0596192,-2.35613
-0.64815,-1.28152,-2.49331,-2.5093,-0.00535043,-2.35526
-0.615796,-1.29527,-2.48471,-2.5033,0.0471506,-2.35609
-0.585733,-1.31126,-2.47443,-2.49753,0.0977552,-2.35616
-0.55803,-1.32913,-2.46257,-2.4915,0.146394,-2.35618
-0.532712,-1.34869,-2.44914,-2.48536,0.193034,-2.35619
-0.509765,-1.36976,-2.43413,-2.4793,0.237679,-2.35619
-0.489142,-1.39213,-2.41757,-2.47349,0.280364,-2.35619
-0.470766,-1.41561,-2.39949,-2.46809,0.32115,-2.35619
-0.45454,-1.44001,-2.37991,-2.46326,0.360113,-2.35619
-0.442869,-1.46545,-2.35751,-2.46023,0.394835,-2.35619
-0.431199,-1.49089,-2.3351,-2.4572,0.429557,-2.35619
-0.419528,-1.51632,-2.3127,-2.45417,0.464279,-2.35619
-0.412905,-1.53076,-2.29998,-2.45245,0.48398,-2.35619
-0.404646,-1.55842,-2.27334,-2.45143,0.517089,-2.35619
-0.400227,-1.58608,-2.24421,-2.4529,0.546498,-2.35619
-0.392837,-1.61385,-2.21672,-2.45262,0.578875,-2.35619
-0.389942,-1.64172,-2.18644,-2.45503,0.607011,-2.35619
-0.387353,-1.66664,-2.15936,-2.45719,0.632169,-2.35619
-0.385133,-1.71125,-2.10739,-2.46455,0.675556,-2.35619
-0.385404,-1.75636,-2.05211,-2.47471,0.717375,-2.35619
-0.387156,-1.80195,-1.9931,-2.48814,0.758661,-2.35619
