j0,j1,j2,j3,j4,j5
1.61993,-1.13193,1.53378,-0.400689,-0.245117,3.92529
1.60355,-1.16306,1.58115,-0.416864,-0.224668,3.92573
1.58671,-1.19426,1.62657,-0.430901,-0.204894,3.92555
1.57292,-1.21965,1.6615,-0.441872,-0.189913,3.92701
1.54666,-1.26929,1.7303,-0.460916,-0.159127,3.92689
1.52075,-1.31922,1.79679,-0.477423,-0.128682,3.92684
1.49525,-1.36954,1.86094,-0.491143,-0.0986117,3.92673
1.47021,-1.42033,1.92269,-0.501787,-0.0689498,3.92642
1.44567,-1.47141,1.98167,-0.507843,-0.0397248,3.92457
1.42166,-1.52011,2.03497,-0.496338,-0.010952,3.90847
1.39821,-1.57432,2.09067,-0.503057,0.0173247,3.9137
1.37545,-1.63082,2.14495,-0.512021,0.0451312,3.92488
1.35336,-1.68625,2.19436,-0.507766,0.0723972,3.92664
1.33135,-1.74409,2.24192,-0.497682,0.0998892,3.92684
1.3101,-1.80347,2.2866,-0.483053,0.127011,3.92691
1.28964,-1.86448,2.3283,-0.463772,0.153774,3.92694
1.27004,-1.92721,2.36692,-0.439675,0.180242,3.92696
1.2514,-1.99169,2.40235,-0.410641,0.206512,3.92697
1.23385,-2.05784,2.43448,-0.376627,0.232722,3.92698
1.2176,-2.12548,2.46321,-0.337721,0.259067,3.92698
1.20295,-2.19421,2.48842,-0.294212,0.285832,3.92699
1.19043,-2.26333,2.51003,-0.246704,0.313439,3.92699
1.18085,-2.33165,2.52795,-0.196302,0.342528,3.92699
1.17557,-2.39728,2.54215,-0.144869,0.374085,3.92699
1.1767,-2.45741,2.5527,-0.0952962,0.409589,3.92699
1.20406,-2.50017,2.55845,-0.0582798,0.468053,3.92699
1.22632,-2.54039,2.56348,-0.023086,0.518443,3.92699
1.25305,-2.55097,2.56449,-0.0135159,0.558205,3.92699
1.27978,-2.56155,2.56549,-0.00394586,0.597966,3.92699
1.30652,-2.57213,2.5665,0.0056242,0.637728,3.92699
1.31645,-2.57606,2.56688,0.00918004,0.652501,3.92699
1.34772,-2.57364,2.56652,0.00712212,0.691386,3.92699
1.35225,-2.57329,2.56647,0.0068236,0.697026,3.92699
1.39531,-2.57294,2.56639,0.00654904,0.751582,3.92699
1.44447,-2.56881,2.56599,0.00281915,0.811961,3.92699
1.49906,-2.56128,2.56529,-0.00401127,0.877562,3.92699
1.55799,-2.55086,2.56428,-0.0134169,0.947384,3.92699
1.58962,-2.54239,2.56307,-0.0206874,0.98444,3.92699
1.65227,-2.53094,2.5622,-0.0312669,1.05792,3.92699
1.68384,-2.52211,2.56089,-0.0387873,1.09489,3.92699
1.71828,-2.51672,2.56089,-0.044167,1.13473,3.92699
1.74977,-2.50757,2.55947,-0.0518961,1.17165,3.92699
1.78126,-2.49842,2.55805,-0.0596253,1.20857,3.92699
1.81275,-2.48927,2.55663,-0.0673544,1.24549,3.92699
1.8496,-2.48215,2.55636,-0.0742139,1.28777,3.92699
1.88096,-2.4726,2.55478,-0.0821757,1.32465,3.92699
1.91232,-2.46306,2.5532,-0.0901376,1.36152,3.92699
1.94367,-2.45351,2.55161,-0.0980994,1.3984,3.92699
1.97503,-2.44397,2.55003,-0.106061,1.43527,3.92699
2.00638,-2.43443,2.54845,-0.114023,1.47215,3.92699
2.03774,-2.42488,2.54687,-0.121985,1.50902,3.92699
2.0691,-2.41534,2.54528,-0.129947,1.5459,3.92699
2.10045,-2.40579,2.5437,-0.137909,1.58277,3.92699
2.10803,-2.40349,2.54332,-0.139833,1.59169,3.92699
2.15178,-2.38862,2.54042,-0.15179,1.64375,3.92699
2.1949,-2.37349,2.53731,-0.163821,1.69533,3.92699
2.23736,-2.35809,2.53399,-0.175906,1.74638,3.92699
2.27908,-2.34244,2.53046,-0.188026,1.79684,3.92699
2.32003,-2.32655,2.52671,-0.200162,1.84667,3.92699
2.36015,-2.31042,2.52272,-0.212297,1.89584,3.92699
2.39943,-2.29408,2.51849,-0.224414,1.94432,3.92699
2.43781,-2.27752,2.51402,-0.236495,1.99207,3.92699
2.47529,-2.26076,2.50928,-0.248523,2.03909,3.92699
2.51182,-2.2438,2.50429,-0.260481,2.08534,3.92699
2.54741,-2.22666,2.49901,-0.272354,2.13083,3.92699
2.58202,-2.20934,2.49346,-0.284123,2.17553,3.92699
2.61566,-2.19184,2.48762,-0.295773,2.21945,3.92699
2.6483,-2.17419,2.48148,-0.307287,2.26257,3.92699
2.67461,-2.15713,2.47436,-0.31723,2.29955,3.92699
2.70999,-2.1388,2.4684,-0.329602,2.34561,3.92699
2.73588,-2.12129,2.46083,-0.339545,2.38259,3.92699
2.76784,-2.10281,2.45404,-0.351223,2.42564,3.92699
2.79328,-2.08484,2.44598,-0.36114,2.46261,3.92699
2.81873,-2.06687,2.43793,-0.371057,2.49958,3.92698
2.84417,-2.0489,2.42987,-0.380975,2.53654,3.92698
2.86961,-2.03093,2.42182,-0.390892,2.57351,3.92698
2.87468,-2.02736,2.42021,-0.392866,2.58087,3.92698
