session_idx,scene_idx,type,R_Ek_E,t_Ek_E,V,t,state_angle
0,0,0,0.4365192399728498,0.8919452690710551,0.11783289063452594,-0.2244651492431188,0.23479743369824288,-0.9457724683579997,-0.8712441390958048,0.38639850169285306,0.30270422524426016,0.02665262941920371,0.4132118686455959,1.0638402014211155,0.11792127808731778,-0.9457283608333499,0.3028075951651783,0.04480985038739666,-6.953101490373933
0,0,0,0.43702870056048915,0.8917133232957151,0.11769988930887434,-0.2288430308771844,0.23678716087904994,-0.9442259833650959,-0.8698487121938813,0.38571905514214605,0.3075451648049363,0.026452048602580325,0.4119275052798921,1.0695506680843754,0.11733718505558552,-0.9444254855005443,0.30707081811903364,0.044725320616543766,-6.953101490373933
0,0,2,0.44309165712306975,0.8895222975728023,0.11144445032721184,-0.2141909909735408,0.2257581507334209,-0.950344925152546,-0.8705124943237198,0.3972195104702541,0.29055921552769015,0.034417309897467774,0.390035917590432,1.079404556911699,-0.21732745746582005,-0.3293054894368645,-0.9188724997833972,0.010536392559988755,-6.953101490373933
0,1,0,0.44872007927425833,0.8925617406390434,0.044540202104432346,-0.07495205106046773,0.08725117988945719,-0.9933626838419722,-0.8905237113619894,0.4424034027392852,0.10605068951576718,0.033574527963471046,0.4042766821103531,0.9949130318530267,0.044878759641856766,-0.9933699530124255,0.10583965884818423,0.04548711686128887,-6.912944688150387
0,1,2,0.46861464070421077,0.8670917774346408,0.16897386786985288,-0.10761437830885044,0.2458833114462514,-0.9633070864129596,-0.876823507952919,0.4332357864459733,0.20853606221389143,0.016339045450798714,0.39045761245144844,0.9521316227418173,-0.22404495599605756,-0.26384173000823635,-0.9381851625340201,0.024309252494350314,-11.144839722800343
0,2,2,0.44322250926378326,0.7809450434961029,0.44008936174461816,-0.11575938263003543,0.5366984393916062,-0.8357957588356902,-0.8889058288789814,0.3194990206455791,0.32827854512819915,-0.11674738511633401,0.3953398730644867,1.1356362110597567,-0.21015285992410515,-0.38213388341991567,-0.8998941441125916,0.024960352801811483,-11.159653800448332
0,3,0,0.525954857766652,0.8339091217512716,0.1672335619775057,-0.1574226613261439,0.2886787256110095,-0.9443954145804591,-0.8358167223097748,0.4703830035615941,0.28310817131922933,0.032845112317309536,0.4094630020843326,0.9242149833880351,0.16750053325586756,-0.944229020942635,0.2835050746789434,0.040219457859626564,-6.9086071981792845
0,3,2,0.5720446876838239,0.80171723182462,0.17324651652540146,-0.19479146506123052,0.337963842924418,-0.9207804982812456,-0.7967566506983275,0.4929806497939127,0.3494980951260753,0.010345661206269133,0.36694907366176244,0.9088461220493008,-0.06362934018343716,-0.2831864808384895,-0.95695178778146,0.019459396915360413,-6.9086071981792845
0,4,2,0.4464266360938403,0.7779876057161836,0.44208431767926043,0.08984810834850149,0.4525787184897695,-0.8871864634880052,-0.8902980265125454,0.43578410815696095,0.13214248017086985,-0.05291665439663608,0.30428381287299255,1.2892402372025857,-0.20061680466425116,-0.2572896458013197,-0.9452803477539016,0.033166113922831815,-11.163932538997031
0,5,2,0.240291227511788,0.271322509613898,0.9320108485193153,0.4205536317067121,0.8362534451006841,-0.3518732988101431,-0.8748684294447785,0.4765126140345639,0.08683870005230089,0.058852979232496785,0.4218341823471181,0.9974474843429606,-0.15464963922424443,-0.2513550119037273,-0.9554601755587137,0.017865529232320303,-6.944158422622018
0,6,2,-0.13831846122309252,0.17045111008239067,0.975609769506515,0.4986555958883309,0.863091741245539,-0.0800952113612114,-0.8556930524283394,0.4754146245809279,-0.20437792141140426,-0.030534155539901103,0.3326525268497309,1.16912064073166,-0.14296878740211713,-0.3016667854637366,-0.9426330549989981,0.03126496274776703,-11.121979537576046
0,7,1,0.2780665855228629,0.4544114201370995,0.846279643654886,0.41292715185954704,0.7389169687034979,-0.5324404949092397,-0.8672774303951526,0.49750575334464014,0.01782930498262138,0.030482573092829274,0.39045116014514913,1.1572218489924933,-0.3671427064475495,-0.06530557853161055,-0.9278692874079949,0.007106631299664474,-6.872966789306444
0,7,2,0.2011443500468666,0.4087384974647026,0.8902099702511317,0.49020222982767403,0.7448026829155928,-0.4527369406108926,-0.8480817910533157,0.5274483900933172,-0.050551671305390754,-0.007730322585778122,0.3312717996285982,1.1849035081865293,-0.24781090119150387,-0.16503669366807844,-0.9546479178177489,0.025537696906684306,-11.109303812716838
0,8,2,0.5102680589679848,0.8553191727998718,0.08975310934997657,-0.22926746295264225,0.2358726310365697,-0.9443519112910959,-0.8288925976435694,0.4612951490844334,0.31645512636528117,-0.01799023808183635,0.31658633486906,1.0074041249801682,-0.1717389902406915,-0.29631447370691943,-0.9395229916840242,0.04153413344519459,-11.216975370297483
0,9,2,-0.15698489328199203,0.13935065982224312,0.9777203776583296,0.6285294658782039,0.7777224129381398,-0.009927685356468614,-0.7617784807961571,0.6129675701216036,-0.20967666578595695,0.014689071445224355,0.28117189304940354,1.0156375183024018,-0.2657870544983802,-0.19538763481087273,-0.9440237888020027,0.012488871554308658,-6.886301162728515
