0.000000000000000000e+00,-1.570796370506286621e+00,0.000000000000000000e+00,-1.570796370506286621e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.125198364257812500e+00,-1.599360108375549316e+00,-1.142382860183715820e+00,-2.148834705352783203e+00,2.633876800537109375e+00,-1.046848058700561523e+00
-2.072413206100463867e+00,-1.739944696426391602e+00,-1.010112762451171875e+00,-2.045629501342773438e+00,2.640767574310302734e+00,-9.384920597076416016e-01
-2.003714084625244141e+00,-1.691090345382690430e+00,-1.152520179748535156e+00,-1.826253533363342285e+00,2.642170906066894531e+00,-7.951645851135253906e-01
-1.957016825675964355e+00,-1.670269489288330078e+00,-1.251552820205688477e+00,-1.748961687088012695e+00,2.669919729232788086e+00,-5.526988506317138672e-01
-1.993276953697204590e+00,-1.830937147140502930e+00,-8.606382608413696289e-01,-2.323861598968505859e+00,2.634192943572998047e+00,-9.339244365692138672e-01
-2.029825687408447266e+00,-1.835542201995849609e+00,-9.358698129653930664e-01,-2.560630798339843750e+00,2.780759334564208984e+00,-1.151363968849182129e+00
-1.966350078582763672e+00,-1.831892728805541992e+00,-8.531041145324707031e-01,-2.471953630447387695e+00,2.640714168548583984e+00,-1.081668853759765625e+00
-1.915714979171752930e+00,-1.744825601577758789e+00,-8.285738825798034668e-01,-2.270871639251708984e+00,2.469179153442382812e+00,-7.402546405792236328e-01
-1.911918997764587402e+00,-1.667955636978149414e+00,-9.341098666191101074e-01,-2.187512874603271484e+00,2.473727464675903320e+00,-6.704809665679931641e-01
-1.931934595108032227e+00,-1.636489868164062500e+00,-9.934695959091186523e-01,-2.189173460006713867e+00,2.540139675140380859e+00,-5.725507736206054688e-01
-1.913581728935241699e+00,-1.773188948631286621e+00,-8.324453830718994141e-01,-2.493424892425537109e+00,2.529079914093017578e+00,-8.465678691864013672e-01
-1.814821481704711914e+00,-1.795669794082641602e+00,-7.716498374938964844e-01,-2.482718944549560547e+00,2.468737840652465820e+00,-8.716914653778076172e-01
-1.752856373786926270e+00,-1.832143902778625488e+00,-6.640511155128479004e-01,-2.502985000610351562e+00,2.412448883056640625e+00,-8.758614063262939453e-01
-1.662735462188720703e+00,-1.801599621772766113e+00,-6.781494617462158203e-01,-2.438355207443237305e+00,2.239034414291381836e+00,-6.368663311004638672e-01
-1.577755928039550781e+00,-1.606744527816772461e+00,-8.307868838310241699e-01,-2.170182466506958008e+00,2.155891895294189453e+00,-4.126350879669189453e-01
-1.600379109382629395e+00,-1.400074362754821777e+00,-1.134275436401367188e+00,-1.910798072814941406e+00,2.199550628662109375e+00,-2.517678737640380859e-01
-1.618277072906494141e+00,-1.392970800399780273e+00,-1.218312740325927734e+00,-1.806720733642578125e+00,2.358906507492065430e+00,-2.054693698883056641e-01
-1.621151566505432129e+00,-1.417873501777648926e+00,-1.198642730712890625e+00,-1.853404879570007324e+00,2.412995576858520508e+00,-3.492021560668945312e-02
-1.688870787620544434e+00,-1.429820418357849121e+00,-1.238480210304260254e+00,-1.972684741020202637e+00,2.514352083206176758e+00,-1.648066043853759766e-01
-1.584465861320495605e+00,-1.213016271591186523e+00,-1.407473683357238770e+00,-1.642868161201477051e+00,2.342352867126464844e+00,1.630272865295410156e-01
-1.364373326301574707e+00,-1.149672269821166992e+00,-1.419945836067199707e+00,-1.632891893386840820e+00,2.067924499511718750e+00,3.992772102355957031e-01
-1.258342862129211426e+00,-1.247800230979919434e+00,-1.218680500984191895e+00,-1.785208463668823242e+00,1.978839993476867676e+00,6.158699989318847656e-01
-1.127486705780029297e+00,-1.222604870796203613e+00,-1.307073950767517090e+00,-1.590629696846008301e+00,1.896404504776000977e+00,6.063446998596191406e-01
-1.088695049285888672e+00,-1.273084402084350586e+00,-1.180088520050048828e+00,-1.772586464881896973e+00,1.862460374832153320e+00,8.521714210510253906e-01
-9.619402885437011719e-01,-1.179320693016052246e+00,-1.342162847518920898e+00,-1.546635627746582031e+00,1.753839612007141113e+00,8.125662803649902344e-01
-1.112121582031250000e+00,-1.088309884071350098e+00,-1.531768083572387695e+00,-1.298445224761962891e+00,1.968604326248168945e+00,8.518519401550292969e-01
-1.190322875976562500e+00,-1.074290752410888672e+00,-1.604904174804687500e+00,-1.290774941444396973e+00,2.100742816925048828e+00,6.241497993469238281e-01
-1.074290037155151367e+00,-1.023131370544433594e+00,-1.553416967391967773e+00,-1.469557046890258789e+00,1.985575675964355469e+00,6.489520072937011719e-01
