3.141593,-1.570796,0.000000,-1.570796,0.000000,3.141593
-2.656467,-1.243579,1.790950,-0.547371,-2.783354,-2.356195
-2.648116,-1.191156,1.715663,-0.524507,-2.720838,-2.356195
-2.643126,-1.138926,1.637816,-0.498891,-2.661684,-2.356195
-2.641050,-1.086644,1.557229,-0.470585,-2.605442,-2.356195
-2.641510,-1.034044,1.473632,-0.439588,-2.551737,-2.356195
-2.644190,-0.980816,1.386634,-0.405818,-2.500250,-2.356195
-2.648819,-0.926593,1.295696,-0.369103,-2.450716,-2.356195
-2.655168,-0.870911,1.200043,-0.329133,-2.402899,-2.356195
-2.663042,-0.813152,1.098562,-0.285411,-2.356609,-2.356195
