3.141593,-1.570796,0.000000,-1.570796,0.000000,3.141593
-1.861273,-1.573447,1.101255,-1.998413,-2.122935,-2.078747
-2.068041,-1.689877,1.219225,-2.062728,-1.956747,-2.216968
-2.110786,-1.647770,1.248405,-2.143381,-1.921551,-2.242970
-2.072635,-1.603260,1.257761,-2.122794,-1.991554,-2.025895
-1.951995,-1.477048,1.205857,-2.103794,-2.299890,-1.744125
-2.094197,-1.564507,1.232519,-2.113876,-1.972990,-1.799511
-2.112204,-1.552300,1.178394,-2.094667,-1.928435,-1.836194
-2.100604,-1.508781,1.130201,-1.901829,-1.907360,-1.598276
-2.227846,-1.600311,1.239149,-1.994290,-1.651139,-1.629275
-2.258497,-1.619830,1.233635,-2.103601,-1.611507,-1.797411
-2.213864,-1.581444,1.095775,-1.862609,-1.616058,-1.935940
-2.429936,-1.645530,1.191299,-1.929113,-1.237563,-2.073172
-2.567499,-1.732985,1.355808,-1.908026,-0.961804,-2.194261
-2.717273,-1.751127,1.480602,-1.987826,-0.681584,-2.156251
-2.652957,-1.766697,1.506413,-2.035954,-0.784034,-2.230146
-2.535963,-1.665085,1.314601,-1.876636,-0.981715,-2.117584
-2.447984,-1.775275,1.592484,-2.227724,-1.117489,-1.987789
-2.268050,-1.790616,1.775330,-2.562241,-1.429119,-1.965781
-2.232243,-1.702662,1.671881,-2.338752,-1.477986,-2.056048
-2.147725,-1.635943,1.490411,-2.209466,-1.636733,-2.040004
-2.138121,-1.587670,1.365986,-2.189857,-1.675359,-1.947272
-2.074410,-1.598400,1.495610,-2.295433,-1.791439,-2.121348
-1.999806,-1.631496,1.681281,-2.582446,-1.914442,-2.147316
-1.978665,-1.600562,1.753063,-2.675494,-1.950707,-2.120001
-2.020172,-1.630823,1.874530,-2.838359,-1.849637,-2.181860
-2.018168,-1.665002,1.871695,-2.772066,-1.826562,-2.309969
-2.150942,-1.701579,1.781301,-2.552930,-1.607183,-2.550287
-2.359762,-1.709174,1.844793,-2.585412,-1.260455,-2.730933
-2.101024,-1.660749,1.795991,-2.603998,-1.682691,-2.490257
-2.209342,-1.634734,1.867778,-2.773496,-1.566229,-2.709070
-2.178113,-1.690078,1.908873,-2.820046,-1.608811,-2.922481
-2.179292,-1.661692,1.876424,-2.727504,-1.631193,-3.004850
-2.250366,-1.632731,1.897525,-2.839522,-1.490160,-2.819165
-2.122080,-1.547922,1.790544,-2.930321,-1.776120,-2.679039
-2.201391,-1.632539,1.741784,-2.686039,-1.570716,-2.767987
-2.177978,-1.617919,1.727967,-2.686353,-1.610100,-2.743015
-2.030864,-1.599822,1.680891,-2.657847,-1.853193,-2.770499
-2.030355,-1.568121,1.620236,-2.524201,-1.840797,-2.678962
-2.029013,-1.587853,1.536406,-2.403918,-1.823044,-2.796198
-2.014972,-1.529416,1.518186,-2.502591,-1.917758,-2.713212
-2.041846,-1.578221,1.624863,-2.707950,-1.875206,-2.960800
-1.996105,-1.531370,1.591403,-2.767471,-1.957953,-2.815928
-1.898287,-1.483470,1.617710,-2.823583,-2.099219,-2.729942
-1.881712,-1.382033,1.500983,-2.862187,-2.241688,-2.676354
-1.917294,-1.477539,1.478190,-2.575244,-2.029221,-2.575351
-1.989787,-1.446968,1.466246,-2.543730,-1.960819,-2.504412
-1.959595,-1.452238,1.344199,-2.290431,-1.951909,-2.652863
-1.979243,-1.440773,1.387637,-2.319919,-1.928796,-2.645653
-1.961624,-1.380860,1.385116,-2.428977,-2.095512,-2.675589
-1.815027,-1.236300,1.268193,-2.515602,-2.446312,-2.556341
-1.868924,-1.310466,1.298491,-2.504315,-2.242808,-2.455249
-1.873263,-1.342096,1.346043,-2.548117,-2.241142,-2.715798
-1.890965,-1.315352,1.167261,-2.178584,-2.100230,-2.490321
-1.827202,-1.227615,0.964723,-1.976442,-2.255071,-2.554622
-1.820870,-1.198160,0.919821,-1.941580,-2.273162,-2.524244
-1.814325,-1.226619,1.066593,-2.296495,-2.340512,-2.534475
-1.761272,-1.054672,0.691922,-1.938232,-2.411674,-2.167976
-1.831929,-1.016573,0.466850,-1.719060,-2.175189,-2.036668
-1.900151,-0.977098,0.349819,-1.654614,-2.033703,-1.843421
