j0,j1,j2,j3,j4,j5
2.71811,-2.09719,-1.06662,3.1638,-3.56865,3.92698
2.70558,-2.08311,-1.0883,3.17145,-3.55809,3.92703
2.68272,-2.0577,-1.12689,3.18464,-3.53862,3.92703
2.65983,-2.03202,-1.16529,3.19736,-3.51908,3.92703
2.63692,-2.00605,-1.20348,3.20958,-3.49946,3.92703
2.61398,-1.97978,-1.24145,3.22127,-3.47978,3.92703
2.59102,-1.95318,-1.27919,3.23242,-3.46003,3.92704
2.56805,-1.92624,-1.3167,3.24299,-3.44022,3.92704
2.54507,-1.89895,-1.35396,3.25296,-3.42034,3.92704
2.52208,-1.87129,-1.39095,3.2623,-3.40041,3.92704
2.49908,-1.84323,-1.42767,3.27096,-3.38042,3.92705
2.47608,-1.81477,-1.46408,3.27891,-3.36038,3.92705
2.45309,-1.78587,-1.50017,3.28611,-3.34029,3.92705
2.43011,-1.75653,-1.53592,3.29251,-3.32015,3.92706
2.40713,-1.72671,-1.5713,3.29808,-3.29996,3.92706
2.38418,-1.69639,-1.60628,3.30276,-3.27972,3.92707
2.36124,-1.66556,-1.64085,3.3065,-3.25943,3.92708
2.33833,-1.63417,-1.67496,3.30924,-3.2391,3.9271
2.31546,-1.60221,-1.70858,3.31093,-3.21872,3.92713
2.29261,-1.56965,-1.74169,3.31153,-3.19829,3.92718
2.26982,-1.53644,-1.77426,3.31104,-3.17782,3.92732
2.24707,-1.50253,-1.80626,3.30945,-3.1573,3.92765
2.22438,-1.46816,-1.83742,3.30561,-3.13672,3.92702
2.20176,-1.43297,-1.86798,3.30082,-3.11608,3.92685
2.17921,-1.39699,-1.89785,3.29474,-3.09539,3.9269
2.15676,-1.36024,-1.92691,3.28709,-3.07462,3.92693
2.1344,-1.32271,-1.95511,3.27778,-3.05378,3.92695
2.11217,-1.28435,-1.9824,3.26674,-3.03285,3.92697
2.09007,-1.24517,-2.00871,3.25387,-3.01181,3.92698
2.06814,-1.20513,-2.03398,3.23911,-2.99065,3.92699
2.04641,-1.16423,-2.05813,3.22238,-2.96934,3.927
2.02491,-1.12246,-2.0811,3.20359,-2.94784,3.92701
2.00369,-1.07983,-2.10281,3.18267,-2.9261,3.92702
1.98284,-1.03634,-2.12319,3.15957,-2.90406,3.92704
1.96244,-0.991999,-2.14216,3.13421,-2.88163,3.92705
1.94263,-0.946829,-2.15964,3.10655,-2.85867,3.92707
1.92363,-0.900837,-2.17558,3.07652,-2.83497,3.9271
1.90591,-0.854187,-2.18965,3.04382,-2.81006,3.92698
