j0,j1,j2,j3,j4,j5
-1.71001,-2.48502,-0.660939,3.14581,-3.27114,3.92684
-1.72161,-2.45724,-0.712288,3.16912,-3.25825,3.92659
-1.73423,-2.42899,-0.763992,3.19257,-3.24414,3.92658
-1.74684,-2.40156,-0.813701,3.21473,-3.22994,3.92647
-1.75943,-2.37494,-0.861418,3.23565,-3.21568,3.92628
-1.77199,-2.34905,-0.907378,3.25537,-3.20134,3.92593
-1.78457,-2.32372,-0.951885,3.27378,-3.18687,3.92517
-1.79709,-2.30005,-0.993081,3.28605,-3.17235,3.91992
-1.80954,-2.27762,-1.03173,3.29345,-3.15778,3.91109
-1.8342,-2.23096,-1.11078,3.31899,-3.12859,3.90424
-1.84655,-2.20371,-1.15614,3.35028,-3.11372,3.91742
-1.85884,-2.17837,-1.1979,3.37318,-3.09876,3.9239
-1.87105,-2.15426,-1.23714,3.39038,-3.08375,3.92597
-1.88316,-2.13065,-1.27507,3.40526,-3.06869,3.92654
-1.89515,-2.10726,-1.31216,3.41915,-3.05359,3.92672
-1.90702,-2.08402,-1.34855,3.43238,-3.03846,3.92681
-1.93033,-2.03784,-1.41941,3.45714,-3.0081,3.92689
-1.95303,-1.99195,-1.48786,3.47974,-2.97762,3.92692
-1.97504,-1.94624,-1.55401,3.5002,-2.94702,3.92694
-1.99628,-1.9006,-1.61795,3.51852,-2.91632,3.92696
-2.01666,-1.85497,-1.6797,3.53464,-2.88551,3.92696
-2.0361,-1.80928,-1.73927,3.54854,-2.8546,3.92697
-2.05451,-1.76348,-1.79667,3.56013,-2.82357,3.92697
-2.07179,-1.7175,-1.85187,3.56936,-2.79241,3.92698
-2.08785,-1.67132,-1.90485,3.57616,-2.7611,3.92698
-2.10256,-1.62489,-1.95556,3.58045,-2.7296,3.92698
-2.11583,-1.57819,-2.00398,3.58217,-2.69788,3.92698
-2.12754,-1.5312,-2.05007,3.58126,-2.66588,3.92699
-2.13755,-1.4839,-2.09379,3.57769,-2.63354,3.92699
-2.14573,-1.43629,-2.13512,3.57141,-2.60078,3.92699
-2.15194,-1.38839,-2.17404,3.56242,-2.5675,3.92699
-2.15601,-1.34021,-2.21052,3.55073,-2.5336,3.92699
-2.15778,-1.29177,-2.24459,3.53636,-2.49893,3.92699
-2.15705,-1.24314,-2.27623,3.51937,-2.46335,3.92699
-2.15361,-1.19435,-2.30548,3.49983,-2.42665,3.92699
-2.14722,-1.14548,-2.33238,3.47786,-2.38864,3.92699
-2.13761,-1.09661,-2.35697,3.45358,-2.34907,3.92699
-2.12448,-1.04783,-2.3793,3.42714,-2.30765,3.92699
-2.10749,-0.999252,-2.39946,3.39871,-2.2641,3.92699
-2.08629,-0.951003,-2.4175,3.3685,-2.21808,3.92699
-2.05405,-0.90051,-2.43306,3.33357,-2.16287,3.92699
-2.02374,-0.853198,-2.44746,3.30066,-2.11115,3.92699
-1.98771,-0.807887,-2.45935,3.26723,-2.05648,3.92699
-1.97467,-0.794846,-2.46217,3.25701,-2.03874,3.92699
-1.9475,-0.766035,-2.46875,3.23479,-2.00078,3.92699
-1.93181,-0.749627,-2.47246,3.22208,-1.97901,3.92699
-1.9138,-0.732925,-2.47582,3.20874,-1.95529,3.92699
-1.90621,-0.726286,-2.47708,3.20336,-1.94554,3.92699
-1.86785,-0.693289,-2.48314,3.17643,-1.89653,3.92699
-1.84015,-0.673899,-2.48588,3.15978,-1.86378,3.92699
-1.80001,-0.64274,-2.49093,3.13367,-1.8145,3.92699
-1.77125,-0.624534,-2.49309,3.11762,-1.78165,3.92699
-1.75437,-0.61385,-2.49436,3.10821,-1.76237,3.92699
-1.72997,-0.598871,-2.49602,3.09489,-1.73478,3.92699
-1.69971,-0.582425,-2.49734,3.07977,-1.70187,3.92699
-1.66945,-0.565978,-2.49866,3.06464,-1.66896,3.92699
-1.63919,-0.549532,-2.49998,3.04951,-1.63604,3.92699
-1.60893,-0.533086,-2.5013,3.03438,-1.60313,3.92699
-1.57867,-0.516639,-2.50262,3.01925,-1.57022,3.92699
-1.56494,-0.509175,-2.50321,3.01239,-1.55528,3.92699
