j0,j1,j2,j3,j4,j5
3.21035,-2.28217,-1.30184,-2.69918,-2.68239,-2.3562
3.20517,-2.24893,-1.36074,-2.67351,-2.65574,-2.35618
3.2005,-2.21703,-1.41659,-2.64955,-2.62901,-2.35618
3.19648,-2.18597,-1.47031,-2.62689,-2.60208,-2.35618
3.19312,-2.15565,-1.52208,-2.60545,-2.57494,-2.35618
3.19046,-2.12599,-1.57202,-2.58516,-2.54757,-2.35618
3.1885,-2.09695,-1.62026,-2.56596,-2.51996,-2.35618
3.18729,-2.06845,-1.66689,-2.54783,-2.49209,-2.35618
3.18683,-2.04046,-1.712,-2.53071,-2.46394,-2.35618
3.18716,-2.01293,-1.75566,-2.51458,-2.4355,-2.35618
3.1883,-1.98581,-1.79794,-2.49942,-2.40675,-2.35618
3.19027,-1.95908,-1.83889,-2.48521,-2.37765,-2.35618
3.19311,-1.9327,-1.87856,-2.47192,-2.34818,-2.35618
3.19683,-1.90663,-1.917,-2.45955,-2.31831,-2.35618
3.20239,-1.87721,-1.95949,-2.44649,-2.28353,-2.3562
3.20905,-1.84797,-2.00066,-2.43456,-2.24809,-2.3562
3.21708,-1.81883,-2.04063,-2.42372,-2.21175,-2.3562
3.22655,-1.78975,-2.07944,-2.41399,-2.17442,-2.3562
3.23755,-1.76068,-2.11711,-2.40539,-2.136,-2.3562
3.25018,-1.73157,-2.15368,-2.39794,-2.09637,-2.35619
3.26455,-1.70236,-2.18917,-2.39165,-2.05542,-2.35619
3.28078,-1.67302,-2.22361,-2.38656,-2.01302,-2.35619
3.29902,-1.64347,-2.25701,-2.38271,-1.96901,-2.35619
3.3194,-1.61367,-2.28939,-2.38012,-1.92323,-2.35619
3.3421,-1.58356,-2.32076,-2.37886,-1.8755,-2.35619
3.36731,-1.55308,-2.35114,-2.37896,-1.82559,-2.35619
3.39523,-1.52217,-2.38053,-2.38048,-1.77329,-2.35619
3.42612,-1.49076,-2.40894,-2.38349,-1.71834,-2.35619
3.46023,-1.45879,-2.43636,-2.38804,-1.66043,-2.35619
3.49787,-1.42619,-2.4628,-2.3942,-1.59923,-2.35619
3.53937,-1.3929,-2.48824,-2.40205,-1.53438,-2.35619
3.58513,-1.35885,-2.51267,-2.41166,-1.46545,-2.35619
3.63556,-1.32401,-2.53608,-2.4231,-1.39197,-2.35619
3.66268,-1.30628,-2.54739,-2.42952,-1.35336,-2.35619
3.69115,-1.28833,-2.55842,-2.43643,-1.31342,-2.35619
3.72104,-1.27018,-2.56919,-2.44382,-1.27206,-2.35619
3.75241,-1.25181,-2.57968,-2.4517,-1.22921,-2.35619
3.78534,-1.23324,-2.58988,-2.46007,-1.18479,-2.35619
3.81991,-1.21448,-2.59978,-2.46893,-1.13871,-2.35619
3.85617,-1.19553,-2.60939,-2.47826,-1.0909,-2.35619
3.89422,-1.17643,-2.61868,-2.48807,-1.04125,-2.3562
3.93412,-1.1572,-2.62764,-2.49834,-0.989697,-2.3562
3.97593,-1.13789,-2.63627,-2.50902,-0.936151,-2.3562
4.01972,-1.11854,-2.64455,-2.5201,-0.880539,-2.3562
4.06552,-1.09922,-2.65245,-2.53152,-0.822796,-2.3562
4.11337,-1.08003,-2.65995,-2.5432,-0.762875,-2.3562
4.16326,-1.06109,-2.66704,-2.55506,-0.700755,-2.3562
4.21515,-1.04253,-2.67368,-2.56698,-0.636444,-2.3562
4.26897,-1.02455,-2.67983,-2.57881,-0.570001,-2.3562
4.32455,-1.00737,-2.68546,-2.59036,-0.501544,-2.3562
4.38168,-0.991288,-2.69051,-2.60138,-0.431268,-2.3562
4.44001,-0.976645,-2.69493,-2.6116,-0.359468,-2.3562
4.49911,-0.963851,-2.69866,-2.62067,-0.286554,-2.3562
4.55839,-0.953377,-2.70161,-2.62819,-0.213065,-2.3562
4.61714,-0.945739,-2.7037,-2.63374,-0.13967,-2.3562
4.67456,-0.941472,-2.70483,-2.63688,-0.0671531,-2.35619
4.72976,-0.941149,-2.70488,-2.63733,0.00363207,-2.35602
4.78187,-0.944979,-2.7038,-2.63446,0.0718309,-2.35614
4.83011,-0.953374,-2.70144,-2.62839,0.136675,-2.35618
4.87391,-0.966372,-2.6977,-2.61912,0.197572,-2.35618
4.9129,-0.983789,-2.69252,-2.60688,0.254162,-2.35619
4.947,-1.00526,-2.68582,-2.59211,0.306336,-2.35619
4.97633,-1.03028,-2.67757,-2.57534,0.354207,-2.35619
5.00119,-1.05825,-2.66775,-2.5572,0.39805,-2.35619
5.02196,-1.08857,-2.65633,-2.53828,0.438239,-2.35619
5.03906,-1.12069,-2.64333,-2.51916,0.47519,-2.35619
5.0529,-1.1541,-2.62876,-2.50033,0.50932,-2.35619
5.06018,-1.18734,-2.61099,-2.48478,0.537332,-2.35632
5.07217,-1.22245,-2.59536,-2.46538,0.570049,-2.35619
5.07755,-1.25631,-2.57575,-2.45096,0.597101,-2.35644
5.08293,-1.29017,-2.55615,-2.43654,0.624154,-2.35669
5.08349,-1.29368,-2.55412,-2.43504,0.626957,-2.35671
5.08649,-1.34497,-2.52108,-2.41688,0.663261,-2.35661
5.08644,-1.3945,-2.48589,-2.40261,0.696738,-2.35654
5.08396,-1.44226,-2.44876,-2.39203,0.728015,-2.35649
5.07939,-1.48991,-2.40947,-2.38381,0.757445,-2.35619
