j0,j1,j2,j3,j4,j5
-0.0351993,-1.09429,1.74983,5.62765,0.537229,-2.3562
-0.0363067,-1.11644,1.78592,5.61372,0.560087,-2.3562
-0.0380401,-1.15843,1.85248,5.58914,0.604395,-2.3562
-0.0376726,-1.19915,1.91534,5.567,0.64989,-2.3562
-0.0350716,-1.23867,1.97462,5.54724,0.696709,-2.3562
-0.0300491,-1.27703,2.03039,5.52983,0.745053,-2.3562
-0.0225009,-1.31388,2.08223,5.51484,0.794636,-2.3562
-0.0121465,-1.34955,2.13072,5.50202,0.846179,-2.3562
0.00123239,-1.38398,2.17585,5.49131,0.89993,-2.3562
0.0178845,-1.41706,2.21763,5.48262,0.956176,-2.3562
0.0380706,-1.44865,2.256,5.47583,1.01522,-2.3562
0.0620569,-1.47855,2.29094,5.4708,1.07738,-2.3562
0.0901049,-1.50653,2.32236,5.46736,1.14297,-2.3562
0.122456,-1.5323,2.35021,5.46527,1.2123,-2.35619
0.159314,-1.5555,2.37439,5.4643,1.28563,-2.35619
0.200813,-1.57578,2.39481,5.46416,1.36319,-2.35619
0.246996,-1.59275,2.41139,5.46455,1.44509,-2.35619
0.271824,-1.59988,2.41821,5.46485,1.48768,-2.35619
0.297779,-1.60603,2.42404,5.46518,1.53135,-2.35619
0.324828,-1.61118,2.42886,5.46551,1.57607,-2.35619
0.352922,-1.61528,2.43267,5.4658,1.62181,-2.35619
0.382006,-1.6183,2.43545,5.46604,1.66852,-2.35619
0.41201,-1.62023,2.43721,5.4662,1.71615,-2.35619
0.442854,-1.62103,2.43793,5.46628,1.76464,-2.35619
0.474447,-1.62069,2.43761,5.46627,1.81389,-2.35619
0.506687,-1.61923,2.43624,5.46617,1.86383,-2.35619
0.539466,-1.61663,2.43382,5.466,1.91436,-2.35619
0.572667,-1.61292,2.43036,5.46575,1.96537,-2.35619
0.606167,-1.60811,2.42584,5.46546,2.01676,-2.35619
0.639841,-1.60223,2.42027,5.46515,2.0684,-2.35619
0.673562,-1.59531,2.41365,5.46485,2.12018,-2.35619
0.707202,-1.5874,2.40598,5.4646,2.17199,-2.35619
0.740637,-1.57853,2.39728,5.46444,2.22371,-2.35619
0.773746,-1.56876,2.38755,5.4644,2.27523,-2.35619
0.806415,-1.55813,2.37679,5.46453,2.32644,-2.35619
0.838535,-1.5467,2.36502,5.46487,2.37724,-2.35619
0.870009,-1.53451,2.35224,5.46545,2.42753,-2.35619
0.900745,-1.52162,2.33848,5.46633,2.47724,-2.35619
0.930663,-1.50808,2.32374,5.46753,2.52628,-2.35619
0.959694,-1.49394,2.30804,5.46908,2.5746,-2.35619
0.987778,-1.47924,2.2914,5.47103,2.62212,-2.35619
1.01486,-1.46404,2.27383,5.4734,2.6688,-2.35619
1.04092,-1.44838,2.25535,5.47621,2.7146,-2.35619
1.0659,-1.43228,2.23599,5.47948,2.75949,-2.35619
1.0898,-1.41581,2.21576,5.48324,2.80345,-2.35619
1.11259,-1.39897,2.19468,5.48749,2.84646,-2.35619
1.13428,-1.38182,2.17277,5.49224,2.88851,-2.35619
1.15487,-1.36437,2.15005,5.49751,2.92959,-2.35619
1.17436,-1.34664,2.12654,5.5033,2.96971,-2.35618
1.19277,-1.32868,2.10227,5.50961,3.00888,-2.35618
1.21011,-1.31048,2.07725,5.51645,3.04711,-2.35617
1.2264,-1.29207,2.05149,5.52383,3.08441,-2.35613
1.24167,-1.27341,2.02494,5.53204,3.1208,-2.35581
1.25596,-1.25453,1.99764,5.54096,3.15631,-2.35531
1.2693,-1.23569,1.96996,5.54901,3.19099,-2.3561
1.28019,-1.21643,1.94055,5.55913,3.22328,-2.35612
1.29312,-1.19738,1.91242,5.56816,3.25762,-2.35618
1.30291,-1.17784,1.88205,5.57899,3.28898,-2.35619
1.31004,-1.16364,1.85997,5.58686,3.31178,-2.35619
1.31917,-1.14396,1.82905,5.5981,3.34256,-2.35619
1.32593,-1.12939,1.80617,5.60641,3.36534,-2.35619
1.33409,-1.10952,1.77445,5.61826,3.39521,-2.35619
1.33598,-1.10492,1.76711,5.621,3.40212,-2.35619
1.34209,-1.08472,1.7338,5.63412,3.42993,-2.35619
1.3482,-1.06453,1.70049,5.64723,3.45774,-2.35619
1.35431,-1.04434,1.66718,5.66035,3.48555,-2.35619
1.35768,-1.03319,1.6488,5.66759,3.5009,-2.35619
