j0,j1,j2,j3,j4,j5
3.73823,-1.97394,-1.15089,3.12481,2.86456,-2.35622
3.71606,-1.9479,-1.18767,3.13554,2.88169,-2.35622
3.69387,-1.92185,-1.22377,3.14559,2.89876,-2.35623
3.67168,-1.89567,-1.25936,3.15499,2.91579,-2.35623
3.64949,-1.86934,-1.29444,3.16374,2.93277,-2.35624
3.6273,-1.84285,-1.32901,3.17181,2.94969,-2.35624
3.60512,-1.81619,-1.36306,3.17919,2.96655,-2.35625
3.58295,-1.78935,-1.3966,3.18587,2.98334,-2.35626
3.56079,-1.76232,-1.42959,3.19183,3.00004,-2.35628
3.53863,-1.73509,-1.46205,3.19704,3.01665,-2.35629
3.51649,-1.70766,-1.49394,3.20147,3.03316,-2.35632
3.49436,-1.68002,-1.52526,3.20511,3.04957,-2.35636
3.47223,-1.65218,-1.55599,3.20793,3.06584,-2.35643
3.45012,-1.62412,-1.58609,3.20986,3.08199,-2.35654
3.42801,-1.59587,-1.61555,3.21085,3.09799,-2.35676
3.3838,-1.53927,-1.67196,3.20769,3.1295,-2.35973
3.33956,-1.48335,-1.72423,3.19416,3.16023,-2.36961
3.31742,-1.45176,-1.75224,3.20042,3.17527,-2.35977
3.27314,-1.39172,-1.80267,3.19404,3.20461,-2.35654
3.22868,-1.33174,-1.84915,3.18077,3.23272,-2.35632
3.18397,-1.27139,-1.89211,3.16343,3.25938,-2.35626
3.13884,-1.21093,-1.93137,3.14226,3.28427,-2.35623
3.09307,-1.15078,-1.96675,3.11751,3.30698,-2.35622
3.04637,-1.09149,-1.9981,3.08958,3.32693,-2.35621
2.9983,-1.03379,-2.02532,3.05911,3.34339,-2.3562
2.94829,-0.978592,-2.04837,3.02696,3.35539,-2.3562
2.89555,-0.926983,-2.0673,2.99428,3.36166,-2.3562
2.83904,-0.880191,-2.0823,2.96249,3.36064,-2.35619
2.77749,-0.839459,-2.09368,2.93314,3.35054,-2.35619
2.73501,-0.824735,-2.09699,2.92171,3.33217,-2.35621
2.66464,-0.793241,-2.10454,2.89777,3.30771,-2.35621
2.62192,-0.781298,-2.10703,2.88829,3.28682,-2.35624
2.57921,-0.769356,-2.10952,2.87881,3.26592,-2.35626
2.55885,-0.763664,-2.1107,2.87429,3.25596,-2.35627
