j0,j1,j2,j3,j4,j5
-1.98817,-2.23125,-1.58618,0.67584,2.60194,-5.49779
-1.98776,-2.22847,-1.59128,0.678155,2.59801,-5.49779
-1.985,-2.20963,-1.62577,0.693803,2.57148,-5.49779
-1.98223,-2.1908,-1.66025,0.709451,2.54496,-5.49779
-1.97707,-2.15595,-1.72415,0.738499,2.49618,-5.49779
-1.96905,-2.12254,-1.78423,0.765177,2.44507,-5.49779
-1.95896,-2.08993,-1.84214,0.790485,2.39239,-5.49779
-1.94664,-2.05807,-1.89798,0.81445,2.338,-5.49779
-1.93194,-2.02689,-1.95179,0.837091,2.28174,-5.49779
-1.91469,-1.99638,-2.00363,0.858418,2.22342,-5.49779
-1.89473,-1.96649,-2.05353,0.878434,2.16285,-5.49779
-1.87185,-1.93722,-2.10151,0.897133,2.09982,-5.49779
-1.84585,-1.90854,-2.14756,0.914506,2.0341,-5.49779
-1.81654,-1.88047,-2.19167,0.93054,1.96545,-5.49779
-1.78368,-1.85301,-2.2338,0.945218,1.89361,-5.49779
-1.74708,-1.8262,-2.27391,0.958523,1.81832,-5.49779
-1.7273,-1.81306,-2.29318,0.964656,1.7793,-5.49779
-1.70651,-1.80011,-2.31192,0.97044,1.73932,-5.49779
-1.68468,-1.78736,-2.33011,0.975875,1.69834,-5.49779
-1.66179,-1.77482,-2.34773,0.98096,1.65635,-5.49779
-1.63782,-1.76251,-2.36478,0.985694,1.6133,-5.49779
-1.61276,-1.75045,-2.38122,0.99008,1.56918,-5.49779
-1.58661,-1.73867,-2.39704,0.994119,1.52396,-5.49779
-1.55934,-1.72719,-2.41221,0.997816,1.47763,-5.49779
-1.53098,-1.71605,-2.42671,1.00117,1.43019,-5.49779
-1.50153,-1.70528,-2.44051,1.0042,1.38161,-5.49779
-1.471,-1.69492,-2.45358,1.0069,1.33192,-5.49779
-1.43944,-1.68502,-2.46587,1.00929,1.28113,-5.49779
-1.40687,-1.67563,-2.47735,1.01139,1.22926,-5.49779
-1.37337,-1.66681,-2.48798,1.01319,1.17635,-5.49779
-1.339,-1.65862,-2.4977,1.01473,1.12246,-5.49779
-1.30385,-1.65113,-2.50648,1.01602,1.06766,-5.49779
-1.26802,-1.64441,-2.51425,1.01707,1.01203,-5.49779
-1.23165,-1.63855,-2.52096,1.01792,0.95567,-5.49779
-1.19487,-1.63362,-2.52655,1.01857,0.898712,-5.49779
-1.15785,-1.62969,-2.53095,1.01905,0.841291,-5.49779
-1.12075,-1.62685,-2.53411,1.01938,0.783562,-5.49779
-1.08377,-1.62518,-2.53597,1.01955,0.725694,-5.49779
-1.04712,-1.62474,-2.53645,1.01959,0.667867,-5.49779
-1.01099,-1.62558,-2.53549,1.01948,0.61027,-5.49779
-0.975601,-1.62776,-2.53305,1.01922,0.553095,-5.49779
-0.941155,-1.6313,-2.52907,1.01877,0.49653,-5.49779
-0.907847,-1.63621,-2.5235,1.01812,0.440758,-5.49779
-0.875858,-1.6425,-2.51632,1.01722,0.385951,-5.49779
-0.845349,-1.65013,-2.50749,1.01603,0.332261,-5.49779
-0.816457,-1.65907,-2.497,1.01448,0.279823,-5.49779
-0.789291,-1.66927,-2.48486,1.01253,0.228746,-5.49779
-0.763934,-1.68064,-2.47106,1.01011,0.179116,-5.49779
-0.740438,-1.69312,-2.45565,1.00717,0.130995,-5.49778
-0.718828,-1.70661,-2.43864,1.00365,0.0844167,-5.49778
-0.699104,-1.72104,-2.42008,0.999493,0.0393954,-5.49776
-0.681243,-1.73625,-2.40009,0.994423,-0.00407675,-5.49746
-0.665201,-1.75233,-2.37852,0.989223,-0.0460239,-5.49776
-0.653735,-1.76967,-2.35404,0.982095,-0.0836794,-5.49777
-0.638448,-1.78615,-2.33167,0.976226,-0.125152,-5.49778
-0.628574,-1.80425,-2.3057,0.968355,-0.161741,-5.49779
-0.618699,-1.82234,-2.27973,0.960483,-0.19833,-5.49779
-0.617738,-1.8241,-2.2772,0.959716,-0.201894,-5.49779
-0.605434,-1.85522,-2.23063,0.944262,-0.259122,-5.49779
-0.596565,-1.88753,-2.18085,0.926781,-0.313776,-5.49779
-0.590211,-1.92083,-2.12779,0.907028,-0.366814,-5.49778
