j0,j1,j2,j3,j4,j5
1.24318,-1.33982,2.04709,-0.707273,0.723606,3.92699
1.23281,-1.38983,2.11174,-0.721901,0.750589,3.92699
1.22329,-1.4417,2.17523,-0.733528,0.77893,3.92699
1.21535,-1.49397,2.23538,-0.7414,0.807941,3.92699
1.20919,-1.54669,2.29202,-0.745324,0.837731,3.92699
1.20505,-1.59989,2.34503,-0.745139,0.868474,3.92699
1.20325,-1.65353,2.39428,-0.740742,0.900395,3.92699
1.20413,-1.70753,2.43964,-0.732108,0.933773,3.92699
1.20808,-1.76168,2.48101,-0.719334,0.968956,3.92699
1.21555,-1.81562,2.5183,-0.702676,1.00636,3.92699
1.22708,-1.86886,2.55145,-0.682593,1.04649,3.92699
1.24325,-1.92067,2.58045,-0.659787,1.08991,3.92699
1.26468,-1.97012,2.60533,-0.635215,1.13722,3.92699
1.29198,-2.01611,2.62619,-0.610074,1.18904,3.92699
1.32567,-2.05745,2.64318,-0.585725,1.24588,3.92699
1.37264,-2.0891,2.65482,-0.565719,1.31464,3.92699
1.41839,-2.11912,2.66557,-0.546455,1.38114,3.92699
1.44714,-2.12959,2.66905,-0.539457,1.41991,3.92699
1.47588,-2.14006,2.67252,-0.532459,1.45868,3.92699
1.49481,-2.14695,2.6748,-0.527851,1.48421,3.92699
1.52542,-2.1514,2.67621,-0.524809,1.52335,3.92699
1.54916,-2.15485,2.6773,-0.52245,1.5537,3.92699
1.58013,-2.15767,2.67818,-0.520512,1.5928,3.92699
1.61109,-2.16049,2.67906,-0.518574,1.6319,3.92699
1.61194,-2.16056,2.67909,-0.518521,1.63297,3.92699
1.6434,-2.16029,2.67901,-0.518719,1.67183,3.92699
1.67487,-2.16002,2.67894,-0.518918,1.71069,3.92699
1.70633,-2.15975,2.67887,-0.519117,1.74955,3.92699
1.73779,-2.15948,2.67879,-0.519316,1.7884,3.92699
1.74689,-2.1594,2.67877,-0.519373,1.79965,3.92699
1.79336,-2.15322,2.67687,-0.523651,1.85579,3.92699
1.83994,-2.1454,2.67441,-0.529011,1.91182,3.92699
1.88636,-2.13618,2.67145,-0.535275,1.96749,3.92699
1.93238,-2.12575,2.66802,-0.542275,2.02258,3.92699
1.9778,-2.11429,2.66415,-0.549858,2.07692,3.92699
2.02247,-2.10198,2.65987,-0.557886,2.13037,3.92699
2.06626,-2.08896,2.6552,-0.566239,2.18281,3.92699
2.10906,-2.07535,2.65017,-0.574812,2.23416,3.92699
2.15081,-2.06127,2.64478,-0.583514,2.28437,3.92699
2.19145,-2.0468,2.63906,-0.592267,2.33339,3.92699
2.23095,-2.03202,2.63303,-0.601005,2.3812,3.92699
2.26928,-2.01701,2.62668,-0.609672,2.42778,3.92699
2.30644,-2.00182,2.62004,-0.618221,2.47315,3.92699
2.34242,-1.98649,2.61311,-0.626612,2.51731,3.92699
2.37723,-1.97108,2.60589,-0.634813,2.56027,3.92699
2.41089,-1.95561,2.59841,-0.642795,2.60206,3.92699
2.44342,-1.94012,2.59065,-0.650536,2.6427,3.92699
2.47484,-1.92462,2.58263,-0.658019,2.68223,3.92699
2.50517,-1.90913,2.57436,-0.665227,2.72067,3.92699
2.53445,-1.89368,2.56583,-0.672148,2.75805,3.92699
2.56269,-1.87827,2.55705,-0.678774,2.79442,3.92699
2.61621,-1.84764,2.53875,-0.69111,2.86424,3.92699
2.66597,-1.81728,2.51947,-0.702193,2.93039,3.92699
2.71219,-1.78723,2.49924,-0.712002,2.99313,3.927
2.75511,-1.75749,2.47805,-0.7205,3.05273,3.92704
2.79494,-1.72784,2.45572,-0.726863,3.10942,3.92801
2.83189,-1.69856,2.43248,-0.732122,3.16342,3.92879
2.86614,-1.6702,2.40881,-0.738515,3.21495,3.92709
2.89787,-1.64169,2.38386,-0.742131,3.2642,3.92703
2.92724,-1.61341,2.35793,-0.744501,3.31134,3.92701
2.9544,-1.58533,2.33103,-0.745684,3.35654,3.927
2.97948,-1.55743,2.30315,-0.745706,3.39994,3.927
3.00262,-1.52968,2.27427,-0.744588,3.4417,3.927
3.02392,-1.50202,2.24438,-0.742349,3.48193,3.927
3.0435,-1.47443,2.21345,-0.739005,3.52075,3.927
3.06145,-1.44688,2.18145,-0.734571,3.55828,3.927
3.07785,-1.41932,2.14838,-0.729058,3.5946,3.92699
3.09281,-1.39171,2.11419,-0.722475,3.62981,3.92699
3.10638,-1.36402,2.07885,-0.71483,3.664,3.92699
3.11864,-1.33621,2.04234,-0.706126,3.69724,3.92699
