j0,j1,j2,j3,j4,j5
3.72629,-1.58738,-1.77135,3.35873,-2.00899,3.92699
3.73842,-1.55972,-1.79913,3.35885,-1.97506,3.92699
3.75126,-1.53311,-1.82502,3.35813,-1.94138,3.92699
3.76475,-1.5076,-1.8491,3.35671,-1.90803,3.92699
3.78167,-1.47845,-1.87575,3.35419,-1.8685,3.92699
3.79726,-1.45483,-1.89633,3.35116,-1.8347,3.92699
3.81326,-1.4306,-1.91745,3.34804,-1.80004,3.92699
3.84427,-1.39022,-1.9509,3.34111,-1.73814,3.92699
3.87892,-1.35015,-1.98215,3.33231,-1.67291,3.92699
3.91795,-1.31037,-2.0115,3.32187,-1.60357,3.92699
3.9618,-1.27096,-2.03893,3.30989,-1.52966,3.92699
3.98569,-1.25141,-2.05195,3.30335,-1.4908,3.92699
4.011,-1.23197,-2.06449,3.29647,-1.45056,3.92699
4.03778,-1.21268,-2.07657,3.28925,-1.40887,3.92699
4.06612,-1.19354,-2.08818,3.28172,-1.36563,3.92699
4.09698,-1.17403,-2.09968,3.27371,-1.31942,3.92699
4.12972,-1.1547,-2.11066,3.26536,-1.27131,3.92699
4.16438,-1.13563,-2.12115,3.25677,-1.22125,3.92699
4.20104,-1.11685,-2.13113,3.24797,-1.16915,3.92699
4.23978,-1.0984,-2.1406,3.239,-1.1149,3.92699
4.28068,-1.08036,-2.14955,3.22991,-1.05841,3.92699
4.3238,-1.06279,-2.15798,3.22077,-0.999603,3.92699
4.36917,-1.04577,-2.16586,3.21163,-0.938411,3.92699
4.41682,-1.0294,-2.1732,3.2026,-0.874792,3.92699
4.46672,-1.01379,-2.17996,3.19375,-0.80874,3.92699
4.5188,-0.999083,-2.18613,3.18522,-0.74029,3.92699
4.57294,-0.985432,-2.19168,3.17712,-0.669535,3.92699
4.62893,-0.973025,-2.19658,3.16961,-0.596644,3.92699
4.68648,-0.962071,-2.20079,3.16286,-0.52187,3.92699
4.74518,-0.95281,-2.20426,3.15707,-0.445569,3.92699
4.80454,-0.945505,-2.20693,3.15244,-0.368208,3.92699
4.86393,-0.940436,-2.20875,3.14919,-0.290364,3.92699
4.92264,-0.937888,-2.20965,3.14754,-0.212715,3.92699
4.97988,-0.938131,-2.20953,3.14767,-0.136009,3.92699
5.03485,-0.941402,-2.20833,3.14972,-0.0610204,3.927
5.08681,-0.947923,-2.20592,3.15365,0.0115093,3.92718
5.13511,-0.95762,-2.20229,3.15994,0.0809329,3.92696
5.17926,-0.970676,-2.19728,3.16793,0.14675,3.92701
5.21896,-0.986888,-2.19085,3.17773,0.208641,3.927
5.25412,-1.00609,-2.18295,3.18903,0.266469,3.927
5.28481,-1.028,-2.17353,3.20152,0.320264,3.92699
5.31123,-1.05232,-2.16257,3.21488,0.370187,3.92699
5.33369,-1.07871,-2.15005,3.22877,0.416489,3.92699
5.35252,-1.10686,-2.136,3.24285,0.45947,3.92699
5.36809,-1.13644,-2.12041,3.25685,0.499453,3.92699
5.38074,-1.16718,-2.10332,3.2705,0.536756,3.92699
5.39082,-1.19883,-2.08476,3.28359,0.57168,3.92699
5.39863,-1.23115,-2.06477,3.29592,0.604502,3.92699
5.40444,-1.26397,-2.0434,3.30736,0.635472,3.92699
5.40849,-1.29712,-2.02067,3.3178,0.664811,3.92699
5.40922,-1.33044,-1.99531,3.32575,0.690945,3.92699
5.40995,-1.36375,-1.96995,3.3337,0.71708,3.92699
5.41069,-1.39707,-1.94458,3.34165,0.743214,3.92699
5.41102,-1.41233,-1.93297,3.34529,0.755184,3.92699
5.40892,-1.45496,-1.89678,3.35174,0.785868,3.92699
5.40533,-1.49837,-1.85788,3.35625,0.815874,3.92699
5.40035,-1.54252,-1.81619,3.35871,0.845331,3.92699
5.39409,-1.58741,-1.77158,3.35899,0.874348,3.92699
5.38664,-1.63304,-1.72395,3.35699,0.90302,3.92699
5.37807,-1.67945,-1.67313,3.35259,0.931431,3.92699
5.36845,-1.7267,-1.61898,3.34568,0.959648,3.92699
5.35785,-1.77485,-1.5613,3.33614,0.987732,3.92699
5.34632,-1.82402,-1.49983,3.32384,1.01573,3.92699
5.33393,-1.87434,-1.43428,3.30862,1.04369,3.92699
5.32071,-1.92601,-1.36428,3.29028,1.07163,3.92699
5.31381,-1.95242,-1.32745,3.27987,1.0856,3.92699
5.30673,-1.97926,-1.28932,3.26858,1.09958,3.92699
5.29946,-2.00659,-1.24978,3.25637,1.11355,3.92699
5.29237,-2.035,-1.20771,3.24271,1.12788,3.92699
