j0,j1,j2,j3,j4,j5
-0.630086,-0.572624,-2.57972,-3.13084,0.786596,-2.35619
-0.680811,-0.619748,-2.57492,-3.08887,0.749376,-2.35575
-0.721653,-0.661985,-2.56949,-3.05198,0.721923,-2.35588
-0.753477,-0.69944,-2.56378,-3.02018,0.703352,-2.35596
-0.779712,-0.733711,-2.55778,-2.99186,0.690229,-2.35601
-0.812268,-0.780857,-2.54831,-2.95415,0.67707,-2.35606
-0.839354,-0.824138,-2.53832,-2.92083,0.669052,-2.35609
-0.862687,-0.864365,-2.52789,-2.89102,0.664454,-2.35612
-0.883284,-0.902035,-2.51706,-2.86417,0.662254,-2.35614
-0.907586,-0.948855,-2.50212,-2.83227,0.661955,-2.35615
-0.929164,-0.992286,-2.48673,-2.80422,0.663774,-2.35617
-0.948655,-1.03274,-2.471,-2.77949,0.667075,-2.35618
-0.966489,-1.07052,-2.45503,-2.75767,0.671427,-2.35618
-0.986901,-1.1144,-2.43488,-2.73394,0.677901,-2.35619
-1.0056,-1.15495,-2.41464,-2.71363,0.68515,-2.3562
-1.02289,-1.1925,-2.39445,-2.69626,0.692895,-2.3562
-1.04205,-1.23405,-2.37044,-2.67872,0.702568,-2.3562
-1.05974,-1.27216,-2.3468,-2.66425,0.712433,-2.35621
-1.07877,-1.3128,-2.31983,-2.65058,0.723965,-2.35621
-1.0963,-1.34978,-2.29366,-2.63976,0.735352,-2.35622
-1.11473,-1.38812,-2.26485,-2.63024,0.748038,-2.35622
-1.13164,-1.42277,-2.2373,-2.62313,0.760264,-2.35622
-1.14905,-1.45791,-2.20788,-2.61742,0.773386,-2.35622
-1.16267,-1.48471,-2.18323,-2.61527,0.784232,-2.35621
-1.17951,-1.51786,-2.15273,-2.6126,0.79765,-2.3562
-1.21254,-1.58075,-2.09024,-2.6122,0.825467,-2.3562
-1.22934,-1.61326,-2.05911,-2.61082,0.839249,-2.35619
-1.24566,-1.64338,-2.02681,-2.61299,0.853624,-2.35619
-1.26189,-1.67294,-1.99402,-2.61623,0.868177,-2.35619
-1.27804,-1.70196,-1.96077,-2.62045,0.882888,-2.35619
-1.29412,-1.73049,-1.92709,-2.62561,0.897738,-2.35619
-1.31012,-1.75856,-1.89299,-2.63164,0.912711,-2.35619
-1.32605,-1.7862,-1.85849,-2.6385,0.927793,-2.35619
-1.34191,-1.81345,-1.8236,-2.64614,0.94297,-2.35619
-1.3577,-1.84033,-1.78835,-2.65451,0.958232,-2.35619
-1.37342,-1.86689,-1.75273,-2.66357,0.973567,-2.35619
-1.38908,-1.89314,-1.71675,-2.67329,0.988966,-2.35619
-1.40468,-1.91912,-1.68042,-2.68365,1.00442,-2.35619
-1.42021,-1.94484,-1.64374,-2.6946,1.01992,-2.35619
-1.43568,-1.97034,-1.60671,-2.70613,1.03546,-2.35619
-1.45109,-1.99565,-1.56933,-2.71821,1.05103,-2.35619
-1.46643,-2.02078,-1.53159,-2.73082,1.06662,-2.35619
-1.48171,-2.04575,-1.49348,-2.74396,1.08224,-2.35619
-1.49692,-2.07061,-1.45498,-2.7576,1.09786,-2.35619
-1.51206,-2.09536,-1.4161,-2.77173,1.11349,-2.35619
-1.52714,-2.12003,-1.3768,-2.78636,1.12912,-2.35619
-1.54215,-2.14465,-1.33707,-2.80147,1.14475,-2.35619
-1.55709,-2.16925,-1.29687,-2.81706,1.16037,-2.35619
-1.57196,-2.19385,-1.25619,-2.83315,1.17597,-2.35619
-1.58675,-2.21848,-1.21497,-2.84973,1.19155,-2.35619
-1.60147,-2.24318,-1.17319,-2.86682,1.2071,-2.35619
-1.6161,-2.26798,-1.13078,-2.88443,1.22262,-2.35619
-1.63065,-2.29292,-1.08768,-2.90259,1.23811,-2.35619
-1.64512,-2.31804,-1.04382,-2.92133,1.25354,-2.35619
-1.6595,-2.34339,-0.999111,-2.94068,1.26893,-2.35619
-1.67378,-2.36904,-0.953446,-2.9607,1.28426,-2.35619
-1.68796,-2.39505,-0.906707,-2.98143,1.29952,-2.35619
