j0,j1,j2,j3,j4,j5
-2.52629,-2.73017,-0.36405,3.09392,-3.26375,3.9267
-2.53328,-2.69761,-0.428758,3.12593,-3.25361,3.92656
-2.5405,-2.6678,-0.487507,3.15494,-3.24305,3.92662
-2.54789,-2.6399,-0.542131,3.18169,-3.23214,3.92665
-2.55545,-2.6134,-0.593652,3.20671,-3.2209,3.92666
-2.56313,-2.58798,-0.642745,3.23037,-3.20934,3.92664
-2.57094,-2.56342,-0.689872,3.2529,-3.1975,3.92659
-2.57884,-2.53957,-0.735363,3.27444,-3.18539,3.92649
-2.58658,-2.51853,-0.774317,3.29235,-3.17277,3.92649
-2.59475,-2.49461,-0.820326,3.31155,-3.16057,3.92361
-2.6026,-2.47355,-0.859048,3.32965,-3.14761,3.92404
-2.61045,-2.4525,-0.897771,3.34775,-3.13465,3.92447
-2.61977,-2.42602,-0.947763,3.37023,-3.12014,3.92345
-2.62877,-2.40201,-0.991792,3.39172,-3.10526,3.92491
-2.63765,-2.37858,-1.03444,3.41198,-3.09026,3.92595
-2.64643,-2.35573,-1.07571,3.43091,-3.07518,3.92646
-2.65509,-2.33334,-1.11584,3.44887,-3.06001,3.92668
-2.66362,-2.31133,-1.155,3.46612,-3.04477,3.92679
-2.67202,-2.28963,-1.19327,3.48276,-3.02945,3.92685
-2.68028,-2.26822,-1.23074,3.49885,-3.01405,3.92688
-2.69633,-2.22615,-1.30345,3.52954,-2.98302,3.92692
-2.71171,-2.18492,-1.37348,3.55835,-2.95171,3.92695
-2.72635,-2.14439,-1.44105,3.58541,-2.92011,3.92696
-2.74019,-2.10444,-1.50636,3.61077,-2.88822,3.92697
-2.75315,-2.06498,-1.56952,3.63448,-2.85603,3.92697
-2.76516,-2.02595,-1.63063,3.65656,-2.82354,3.92698
-2.77616,-1.98726,-1.68976,3.67702,-2.79073,3.92698
-2.78606,-1.94888,-1.74697,3.69584,-2.75759,3.92698
-2.7948,-1.91073,-1.80229,3.71301,-2.72409,3.92698
-2.80229,-1.87278,-1.85574,3.72851,-2.69021,3.92698
-2.80845,-1.83499,-1.90733,3.74231,-2.65591,3.92699
-2.81321,-1.79731,-1.95708,3.75438,-2.62117,3.92699
-2.81649,-1.7597,-2.00499,3.76469,-2.58594,3.92699
-2.81819,-1.72214,-2.05107,3.77321,-2.55017,3.92699
-2.81824,-1.68458,-2.09531,3.77989,-2.51382,3.92699
-2.81654,-1.64699,-2.13772,3.78471,-2.47681,3.92699
-2.81302,-1.60933,-2.1783,3.78763,-2.4391,3.92699
-2.80757,-1.57158,-2.21707,3.78864,-2.40059,3.92699
-2.80011,-1.53368,-2.25402,3.78771,-2.36122,3.92699
-2.79053,-1.49563,-2.28919,3.78481,-2.32089,3.92699
-2.77875,-1.45737,-2.32257,3.77995,-2.2795,3.92699
-2.76465,-1.41889,-2.35421,3.7731,-2.23697,3.92699
-2.74814,-1.38015,-2.38411,3.76426,-2.19316,3.92699
-2.72909,-1.34113,-2.41232,3.75345,-2.14796,3.92699
-2.70739,-1.3018,-2.43886,3.74066,-2.10124,3.92699
-2.68291,-1.26214,-2.46378,3.72592,-2.05286,3.92699
-2.65553,-1.22213,-2.4871,3.70923,-2.00267,3.92699
-2.62511,-1.18176,-2.50888,3.69064,-1.95053,3.92699
-2.59151,-1.14102,-2.52915,3.67017,-1.89629,3.92699
-2.54957,-1.0976,-2.54761,3.64521,-1.83477,3.92699
-2.50983,-1.05614,-2.56531,3.62146,-1.77628,3.92699
-2.46655,-1.01454,-2.58144,3.59598,-1.71545,3.92699
-2.44148,-0.992576,-2.58898,3.58156,-1.68192,3.92698
-2.42445,-0.977663,-2.59409,3.57176,-1.65915,3.92698
-2.39909,-0.955956,-2.6013,3.55726,-1.62564,3.92697
-2.3977,-0.954771,-2.60169,3.55646,-1.62381,3.92697
-2.37134,-0.933975,-2.60776,3.54174,-1.59036,3.92695
-2.34498,-0.91318,-2.61383,3.52702,-1.55691,3.92693
-2.31974,-0.893274,-2.61964,3.51293,-1.52488,3.92691
-2.27317,-0.858358,-2.62894,3.48732,-1.46717,3.92688
-2.24532,-0.838976,-2.63338,3.4724,-1.4339,3.92676
-2.21747,-0.819595,-2.63782,3.45749,-1.40064,3.92665
-2.18962,-0.800213,-2.64226,3.44257,-1.36737,3.92653
-2.16177,-0.780832,-2.6467,3.42766,-1.33411,3.92642
-2.1611,-0.780367,-2.64681,3.4273,-1.33331,3.92641
-2.12988,-0.759757,-2.65061,3.41036,-1.29655,3.92699
