j0,j1,j2,j3,j4,j5
1.67191,-0.455511,0.538166,3.05894,0.555287,0.785399
1.66774,-0.465692,0.558057,3.04923,0.550571,0.785399
1.65946,-0.485921,0.597581,3.02993,0.541202,0.785399
1.65118,-0.50615,0.637106,3.01064,0.531833,0.785399
1.6429,-0.526379,0.67663,2.99134,0.522464,0.785399
1.63462,-0.546608,0.716154,2.97205,0.513095,0.7854
1.61773,-0.58323,0.786722,2.9381,0.494032,0.7854
1.60023,-0.619217,0.855492,2.90532,0.474313,0.785399
1.58231,-0.657215,0.928369,2.87044,0.454114,0.785399
1.56383,-0.692421,0.994627,2.83939,0.433368,0.785399
1.54486,-0.727443,1.05994,2.8091,0.412096,0.785399
1.52541,-0.762386,1.12448,2.7795,0.390336,0.785399
1.50551,-0.797342,1.1884,2.75054,0.368119,0.785399
1.48519,-0.832391,1.25179,2.7222,0.345477,0.785398
1.46447,-0.867607,1.31475,2.69445,0.322436,0.785398
1.44336,-0.903058,1.37734,2.66731,0.299021,0.785398
1.42189,-0.938815,1.43963,2.64078,0.275257,0.785397
1.40006,-0.974947,1.50166,2.61488,0.251164,0.785397
1.37789,-1.01153,1.56345,2.58967,0.226763,0.785396
1.3554,-1.04863,1.62504,2.56518,0.202075,0.785394
1.33259,-1.08634,1.68645,2.5415,0.177119,0.785391
1.30947,-1.12476,1.74767,2.51869,0.151912,0.785387
1.28605,-1.164,1.80873,2.49688,0.126473,0.785379
1.26233,-1.20417,1.8696,2.4762,0.100822,0.785363
1.23832,-1.24544,1.93028,2.45683,0.0749758,0.785321
1.21402,-1.28799,1.99078,2.43906,0.0489561,0.785137
1.18941,-1.33268,2.05194,2.42637,0.0227796,0.781359
1.1645,-1.37891,2.11243,2.41465,-0.00351397,0.778829
1.13927,-1.42556,2.17054,2.39748,-0.0299106,0.784527
1.1137,-1.47562,2.22948,2.38805,-0.0563691,0.78508
1.08778,-1.52867,2.28794,2.38251,-0.0828456,0.785217
1.06144,-1.58527,2.34568,2.38131,-0.109282,0.785269
1.03464,-1.64619,2.4025,2.38539,-0.135599,0.785293
1.00728,-1.71245,2.4581,2.39604,-0.161683,0.785305
0.993342,-1.74798,2.48533,2.40434,-0.174588,0.785307
0.979208,-1.78537,2.5121,2.41495,-0.187364,0.785308
0.964841,-1.82484,2.53835,2.42818,-0.199975,0.785308
0.950199,-1.86666,2.56399,2.44435,-0.212372,0.785306
0.935224,-1.91111,2.58894,2.46386,-0.224492,0.785304
0.919837,-1.95852,2.61307,2.48715,-0.236249,0.785301
0.903988,-2.00859,2.63609,2.51415,-0.247584,0.785342
