path_found,traj_success,contact_free,door_opened,door_width,door_height,x,y,z,rot_z,state_angle,axis_pos
False,False,True,False,0.3484194955621194,0.38136570079521354,0.19040651751684956,0.6954450440101847,0.19968285039760678,64.88813732419405,-8.97044382038527,-1.0
True,True,True,True,0.21458210037472014,0.6478184815473808,0.09013290205324487,0.6582548332522831,0.3329092407736904,77.61305229752219,-14.376120275388999,-1.0
False,False,True,False,0.42646959320015654,0.761051767539525,0.1486425649483436,0.39146559024937133,0.3895258837697625,135.28207315992807,-7.3486349426940265,-1.0
False,False,True,False,0.294197649835678,0.2947406531608693,-0.19105340998190967,0.3290209353973148,0.15637032658043465,-160.9534918336096,-10.589162645347601,-1.0
True,True,True,True,0.3470430289158453,0.5402599185980944,0.13824687102981448,0.6458164698729851,0.2791299592990472,97.46456155917843,-9.005441077834181,-1.0
False,False,True,False,0.30380976174984314,0.48234511446123135,0.1253078981964314,0.3585537454883258,0.25017255723061566,161.1986359885663,-10.26136685139298,-1.0
False,False,True,False,0.24870266114257,0.22352826392867178,-0.5375206112752431,0.5918305573778853,0.12076413196433589,117.25808053584973,-12.470121271492284,-1.0
True,True,True,True,0.2764747607345138,0.7217386519261855,-0.31855964753199617,0.3603325806245016,0.36986932596309274,-140.78906457202055,-11.251146418497811,-1.0
False,False,True,False,0.37772730014587885,0.7971305888844995,0.5483592911613457,0.4541444978047064,0.40756529444224976,24.51364856507493,-8.284485434706989,-1.0
False,False,True,False,0.31491234230756854,0.7481720014550479,0.18499433064357795,0.6327298707380375,0.38308600072752397,91.20423212900522,-9.906885486670154,-1.0
False,False,True,False,0.3866475188487478,0.279438255422538,-0.554363184631242,0.32658056113486394,0.148719127711269,123.78505402421803,-8.095919935157795,-1.0
False,False,True,False,0.3961197627439953,0.4434636851783411,-0.4692527165303749,0.2073770943992267,0.23073184258917057,-146.1180764936125,-7.904802278901012,-1.0
False,False,True,False,0.26062305831799265,0.41163401090521806,0.04939886593564258,0.6826458468614941,0.21481700545260904,134.91108142190956,-11.916440123145845,-1.0
False,False,True,False,0.43944352336364334,0.5688684950795699,-0.14466742718427772,0.3607203257534155,0.293434247539785,159.09406608191745,-7.133946003602894,-1.0
True,True,True,True,0.2570251829416929,0.2534107893203125,0.4717601555220088,0.5311038851284678,0.13570539466015627,88.75811597627927,-12.078382207621686,-1.0
False,False,True,False,0.27666957974141454,0.3123520984652199,0.607060615988805,0.16257177473355158,0.16517604923260995,62.53539992089077,-11.243425733984246,-1.0
False,False,True,False,0.20168232121706278,0.435443593292589,0.11957141784980119,0.32813668942004814,0.22672179664629452,151.5509534756535,-15.253989769658807,-1.0
False,False,True,False,0.2115021696844609,0.3183045091528997,-0.32487445111215485,0.47768119778877693,0.16815225457644986,148.94841826724638,-14.576610489543228,-1.0
False,False,True,False,0.39006861306000273,0.5031297086194986,-0.24200465281935246,0.27642707339746253,0.2605648543097493,-161.74835583723504,-8.025843919196566,-1.0
True,True,True,True,0.20876413668087823,0.41700687155954097,0.1175451292676033,0.669046578214448,0.2175034357797705,130.75169241203884,-14.759493418962041,-1.0
True,True,True,True,0.21494639199480542,0.48563687464015864,-0.3785424463479361,0.512506018486006,0.2518184373200793,165.3746606213905,-14.352762961284657,-1.0
False,False,True,False,0.25248592907067885,0.6173103963437447,0.5179274925636908,0.3368416971756273,0.3176551981718724,31.752401298136903,-12.288987176403168,-1.0
True,True,True,True,0.47666738806832154,0.48350022470998705,-0.4197894803652223,0.002134165102285701,0.2507501123549935,-126.76747666239913,-6.581934781286152,-1.0
True,True,True,True,0.3744008887435122,0.3214852734572024,-0.11459872672088689,0.7122979406011025,0.1697426367286012,114.34908519712906,-8.357054949100318,-1.0
False,False,True,False,0.2608174888878836,0.6395942413420492,-0.14681792172829433,0.6312684878591583,0.3287971206710246,157.36439830058197,-11.907810512464108,-1.0
False,False,True,False,0.2994393876769556,0.2878978951023924,0.4935213531385647,0.36948388077896466,0.1529489475511962,46.882982014469036,-10.407883231247855,-1.0
False,False,True,False,0.20894359426977302,0.7386022138067907,-0.5535327628798444,0.44668467350969304,0.37830110690339536,169.93767636220144,-14.747369508875968,-1.0
False,False,True,False,0.25346036032668895,0.5507524076587956,0.42534893504964977,0.4955217548208556,0.2843762038293978,73.36994856681446,-12.243169729979506,-1.0
False,False,True,False,0.25479102712133667,0.6151698186316292,-0.6949186449815378,0.19111573184696348,0.3165849093158146,165.11527615324627,-12.18114293442316,-1.0
False,False,True,False,0.21695253888843435,0.7989296999452855,-0.5509376295786055,0.29185827893680216,0.40846484997264276,-174.4101982536859,-14.22545467690934,-1.0
False,False,True,False,0.3469029178921339,0.31335042397326907,-0.5387611257352611,0.34610659950888234,0.16567521198663454,132.6956612761341,-9.009018653580933,-1.0
