x,y,z,Mx,My,Mz
-0.176168,-0.771569,-1.091846,0.061311,0.001799,-0.016965
-0.916168,-0.251569,-0.451847,-0.008689,-0.000201,-0.015965
0.043833,-0.491569,-0.491848,0.018311,0.019799,-0.016965
0.183832,-0.371569,-1.061848,-0.021689,-0.027201,-0.016965
1.163832,-0.731569,0.578152,0.024311,-0.021201,-0.018965
0.383831,0.228431,0.298153,0.008311,0.003799,-0.012965
0.443832,1.678431,-0.481846,0.000311,-0.018201,-0.015965
0.723832,1.268431,0.258152,-0.023689,0.011799,-0.017965
-0.156168,0.248431,0.108154,-0.015689,0.065799,-0.016965
-0.106169,0.568431,-0.671848,0.066311,0.021799,-0.013965
-1.036169,-0.081569,-0.251846,0.014311,-0.019201,-0.012965
-1.156168,0.158431,-2.321846,0.051311,-0.018201,-0.006965
-1.186169,1.318431,-2.701847,0.052311,-0.039201,-0.008965
-0.406168,-0.211569,-0.321846,0.039311,0.040799,-0.012965
-0.076168,0.788431,-0.201847,-0.005689,-0.002201,-0.011965
0.313831,0.388431,-0.001846,0.034311,0.076799,-0.013965
-0.016169,0.418431,0.518154,-0.028689,0.030799,-0.012965
0.313831,0.128431,0.258152,-0.061689,-0.028201,-0.020965
1.213832,-0.451569,0.448154,0.049311,0.054799,-0.019965
-0.496168,1.438431,1.328152,0.014311,0.041799,-0.009965
-0.816168,0.418431,1.108154,0.003311,0.059799,-0.004965
-0.046167,-0.001569,-1.221848,-0.025689,-0.059201,-0.012965
0.363832,-0.411569,-1.601849,0.008311,-0.048201,-0.022965
0.663832,-0.841569,-1.611847,0.004311,-0.036201,-0.026965
0.823832,-0.631569,-1.671848,0.011311,-0.031201,-0.026965
0.603832,-0.721569,-0.701847,-0.017689,0.005799,-0.017965
1.113832,-0.591569,0.288155,-0.009689,0.003799,-0.022965
0.713832,0.228431,-0.261848,-0.041689,-0.048201,-0.019965
1.303832,-0.251569,0.468151,0.006311,-0.021201,-0.020965
0.573832,0.388431,1.338154,0.021311,0.033799,-0.020965
0.063831,0.798431,0.498154,0.004311,0.036799,-0.017965
0.133831,0.868431,0.338154,0.009311,0.009799,-0.022965
-0.916168,-0.561569,-0.001846,0.004311,0.044799,-0.011965
-1.456167,-0.031569,-1.391846,-0.030689,-0.041201,-0.008965
-0.796167,-0.671569,-2.851849,0.003311,-0.019201,-0.013965
-0.626167,-1.141569,-1.811848,-0.019689,-0.021201,-0.019965
0.343832,-0.141569,-2.491848,-0.001689,-0.026201,-0.026965
0.643832,-0.461569,-0.691849,0.010311,0.030799,-0.018965
1.423832,-0.311569,0.428154,0.041311,0.044799,-0.022965
1.383832,-0.231569,0.408154,-0.016689,0.030799,-0.023965
0.853832,0.078431,1.448154,-0.088689,-0.028201,-0.020965
0.423832,0.838431,0.858154,-0.042689,-0.026201,-0.017965
0.473831,-0.021569,0.258152,0.029311,0.046799,-0.017965
0.763832,-0.261569,-0.451847,0.038311,0.001799,-0.025965
-0.286169,-0.861569,-0.161846,0.006311,-0.012201,-0.016965
-0.766169,-0.381569,-2.081848,-0.003689,-0.038201,-0.013965
-0.196169,-0.471569,-2.381847,0.010311,-0.039201,-0.022965
0.133831,-1.231569,-0.531849,0.001311,-0.001201,-0.025965
0.573832,0.038431,-0.871849,0.000311,-0.014201,-0.027965
0.603832,-0.001569,-0.521847,0.004311,0.078799,-0.024965
0.253832,0.878431,0.788155,-0.029689,0.045799,-0.026965
0.543832,0.928431,0.488152,0.001311,0.033799,-0.028965
0.253832,0.768431,0.078152,-0.020689,0.015799,-0.020965
1.073832,-0.251569,1.188152,0.006311,0.006799,-0.029965
0.643832,-1.431569,0.108154,0.016311,0.043799,-0.027965
-0.436169,-0.191569,-0.831848,-0.016689,-0.023201,-0.019965
-0.556168,-0.741569,-0.961845,-0.007689,-0.012201,-0.022965
-0.576168,-0.661569,-2.091846,0.029311,-0.001201,-0.019965
-0.406168,0.318431,-2.461845,0.026311,-0.027201,-0.024965
0.453833,-0.911569,-0.871849,0.023311,0.028799,-0.024965
0.803832,0.628431,-1.171848,-0.018689,-0.020201,-0.022965
-0.046167,1.758431,0.028152,-0.001689,0.029799,-0.013965
-0.386168,1.908431,0.818153,0.001311,0.038799,-0.015965
0.523832,0.908431,0.928154,0.025311,0.040799,-0.028965
0.353832,0.528431,1.068153,0.016311,0.037799,-0.020965
0.403831,0.658431,0.218151,0.042311,0.020799,-0.017965
-0.856169,0.208431,-0.581848,0.020311,0.027799,-0.008965
-0.766169,-0.131569,-0.301846,0.034311,0.002799,-0.013965
-1.266169,-0.041569,-1.771847,0.004311,-0.016201,-0.022965
-0.536169,-0.931569,-2.281849,0.051311,0.026799,-0.024965
-0.186169,0.398431,-2.411846,0.022311,-0.027201,-0.024965
0.373833,-0.151569,-1.511848,0.046311,0.032799,-0.024965
0.703832,0.028431,-0.881847,0.033311,0.018799,-0.024965
0.253832,0.118431,0.658154,-0.017689,0.046799,-0.023965
0.883832,0.768431,0.468151,-0.019689,0.048799,-0.024965
0.993832,1.308431,0.318153,0.004311,0.029799,-0.024965
0.103832,0.588431,0.998154,-0.017689,0.024799,-0.015965
0.103832,0.188431,1.308151,-0.045689,-0.034201,-0.018965
-0.076168,-1.291569,0.018154,0.014311,0.042799,-0.019965
-0.456167,-1.081569,-0.421848,-0.001689,-0.030201,-0.018965
0.263832,-1.831569,-1.141846,0.039311,-0.009201,-0.021965
-0.616169,-0.971569,-0.481846,0.014311,-0.000201,-0.020965
-0.296167,0.198431,-1.941849,0.005311,-0.013201,-0.022965
0.203833,-0.561569,-0.461845,-0.029689,0.037799,-0.026965
1.473832,-0.221569,0.468151,0.004311,0.058799,-0.031965
1.433832,0.478431,0.018154,0.009311,0.055799,-0.027965
0.813832,0.308431,0.158154,-0.029689,0.035799,-0.025965
0.503832,0.678431,0.728153,0.019311,0.021799,-0.016965
-0.716167,0.048431,0.668152,0.028311,0.047799,-0.014965
-1.346169,0.458431,0.128151,0.040311,0.010799,-0.010965
-0.896168,1.018431,-0.681847,0.082311,0.017799,-0.011965
0.003832,0.468431,-0.821846,0.094311,-0.019201,-0.020965
0.343832,-0.491569,-0.651848,0.070311,-0.043201,-0.020965
0.043833,-0.491569,-1.401848,0.011311,-0.042201,-0.022965
0.223831,-0.111569,-1.531849,0.020311,-0.029201,-0.022965
0.143831,-0.701569,-0.591846,-0.044689,0.055799,-0.028965
1.373832,0.078431,-0.191849,-0.025689,0.076799,-0.031965
0.553832,1.848431,0.738152,0.002311,0.053799,-0.023965
-0.176168,1.758431,0.728153,0.000311,0.056799,-0.018965
0.873832,0.388431,0.638153,-0.017689,0.006799,-0.026965
0.373833,-1.291569,0.838154,-0.043689,0.009799,-0.028965
-0.756168,-0.581569,1.198154,-0.051689,-0.001201,-0.020965
-0.796167,-1.021569,0.108154,0.003311,0.059799,-0.020965
-0.946169,-0.631569,-0.471848,0.008311,0.001799,-0.018965
-0.066168,-0.651569,-0.241848,0.037311,-0.010201,-0.024965
-0.626167,0.188431,-0.801846,0.003311,-0.014201,-0.022965
0.203833,0.958431,-1.701847,0.053311,0.018799,-0.021965
0.723832,0.348431,-0.221848,0.013311,0.033799,-0.024965
1.193831,-0.551569,0.818153,-0.003689,0.039799,-0.025965
0.173832,0.408431,1.958153,-0.029689,0.026799,-0.018965
-0.486168,0.958431,0.978153,-0.035689,0.035799,-0.019965
0.413832,0.038431,1.038155,-0.002689,0.027799,-0.023965
0.603832,-0.781569,1.248154,0.011311,0.037799,-0.025965
0.303831,-0.141569,-0.221848,0.065311,0.034799,-0.020965
-0.726168,0.388431,-0.601849,0.027311,-0.004201,-0.018965
-0.446169,0.118431,-1.871849,0.045311,-0.011201,-0.020965
-0.586168,0.078431,-1.531849,0.044311,-0.022201,-0.021965
-0.626167,-0.361569,-1.321846,0.023311,0.026799,-0.024965
-0.106169,0.438431,-0.481846,0.011311,0.006799,-0.024965
0.223831,0.208431,-0.061848,-0.002689,0.044799,-0.027965
0.193832,0.408431,0.198154,-0.014689,0.046799,-0.026965
0.393831,0.368431,0.068153,0.004311,0.048799,-0.022965
0.203833,0.908431,0.178154,0.006311,0.037799,-0.022965
0.403831,0.858431,0.508152,0.033311,0.046799,-0.027965
0.183832,0.188431,1.218151,0.012311,0.036799,-0.022965
0.153831,-0.161569,0.768154,-0.018689,0.004799,-0.022965
-0.296167,-1.101569,0.918152,-0.034689,0.009799,-0.019965
-0.266169,-1.471569,-0.111847,0.006311,0.026799,-0.022965
-0.256168,-1.241569,-0.491848,0.028311,0.030799,-0.025965
-0.696169,-0.761569,-0.701847,0.019311,0.040799,-0.024965
0.573832,-0.271569,-1.191849,0.072311,0.070799,-0.021965
0.263832,0.738431,-0.561848,0.034311,0.030799,-0.014965
0.273832,0.398431,0.478153,0.038311,0.037799,-0.015965
-0.046167,0.368431,0.228153,-0.028689,0.029799,-0.016965
0.183832,-0.031569,0.698154,-0.018689,0.054799,-0.026965
-0.446169,0.818431,0.908154,0.041311,0.089799,-0.018965
-1.036169,1.928431,1.248154,0.034311,0.063799,-0.015965
-0.196169,1.358431,0.518154,0.018311,0.019799,-0.017965
-0.116169,-0.031569,0.818153,0.017311,0.028799,-0.018965
0.063831,-0.561569,0.518154,0.014311,-0.024201,-0.019965
0.693831,-1.471569,0.678154,0.069311,0.003799,-0.025965
-0.436169,-0.331569,0.168152,0.091311,0.056799,-0.016965
-1.126167,0.278431,-0.041847,0.089311,0.071799,-0.010965
-1.586168,0.688431,0.478153,0.048311,0.032799,-0.010965
-1.016169,0.798431,-0.131847,0.050311,0.027799,-0.010965
-0.296167,0.238431,0.328152,0.060311,0.037799,-0.011965
0.163832,0.268431,0.428154,0.068311,0.038799,-0.009965
0.373833,0.078431,0.908154,0.088311,0.085799,-0.007965
-0.836168,1.528431,0.628151,-0.001689,0.014799,-0.005965
0.683832,-0.221569,0.588154,0.003311,0.029799,-0.020965
0.523832,-0.041569,0.848152,-0.049689,-0.015201,-0.025965
1.543832,-0.951569,0.668152,0.035311,0.019799,-0.027965
0.953832,-0.431569,0.358154,0.009311,-0.016201,-0.023965
0.223831,0.318431,-0.321846,-0.000689,-0.009201,-0.024965
0.103832,-0.181569,0.358154,-0.003689,-0.000201,-0.021965
-0.216167,0.018431,0.098152,-0.008689,-0.011201,-0.019965
0.203833,-0.611569,-0.281849,0.036311,0.030799,-0.018965
-0.866169,0.418431,0.418152,0.000311,-0.002201,-0.011965
-0.456167,-0.061569,0.788155,0.048311,0.041799,-0.007965
-0.456167,-0.111569,0.688152,0.001311,0.001799,-0.012965
0.233831,-0.731569,0.338154,0.033311,0.031799,-0.018965
0.383831,-0.921569,0.838154,0.005311,-0.003201,-0.020965
1.173832,-1.091569,-0.401848,0.041311,0.024799,-0.022965
0.553832,-0.391569,-0.111847,-0.011689,0.017799,-0.022965
1.153831,-0.991569,1.088154,0.027311,0.064799,-0.023965
1.093832,-0.641569,0.318153,0.023311,0.034799,-0.022965
0.663832,-0.271569,-0.651848,0.008311,0.016799,-0.023965
0.223831,-0.121569,-0.231846,-0.003689,0.045799,-0.025965
0.723832,-0.771569,0.998154,0.032311,0.089799,-0.025965
0.543832,-0.431569,0.008152,0.022311,0.069799,-0.019965
0.553832,0.028431,0.088154,0.019311,0.048799,-0.022965
0.253832,0.718431,0.068153,0.016311,0.026799,-0.024965
0.703832,-0.651569,0.498154,0.073311,0.089799,-0.026965
-0.506168,0.238431,0.328152,0.008311,0.003799,-0.016965
-0.216167,0.608431,-0.321846,0.051311,0.015799,-0.016965
-0.296167,1.088431,-0.071846,0.071311,0.020799,-0.017965
-0.386168,0.518431,-0.491848,0.078311,0.041799,-0.016965
-1.306168,0.888431,0.538155,-0.040689,-0.032201,-0.016965
-1.056168,0.768431,0.078152,-0.039689,-0.014201,-0.026965
-0.296167,0.268431,-0.191849,-0.011689,-0.029201,-0.029965
0.463831,-0.181569,-0.541847,0.019311,-0.029201,-0.029965
0.683832,-0.551569,0.278152,0.025311,0.023799,-0.026965
0.013832,0.548431,0.018154,-0.045689,-0.011201,-0.021965
0.533832,0.348431,-0.181847,0.003311,0.013799,-0.026965
1.173832,-0.091569,0.518154,0.040311,0.028799,-0.025965
0.113832,1.138431,0.618153,0.003311,0.005799,-0.014965
-0.326168,0.758431,1.268154,0.034311,0.052799,-0.015965
-0.876167,0.988431,0.428154,0.013311,0.027799,-0.015965
-1.046167,1.118431,0.538155,0.008311,0.011799,-0.015965
-0.476168,0.588431,-0.101849,0.015311,0.001799,-0.018965
-0.256168,0.398431,-0.781849,0.010311,-0.011201,-0.021965
0.423832,-0.501569,-0.651848,0.040311,0.032799,-0.026965
0.403831,-0.451569,-0.351849,0.023311,0.022799,-0.022965
-0.316168,0.388431,0.138153,0.000311,0.006799,-0.018965
-0.426168,0.668431,0.128151,-0.003689,0.005799,-0.018965
0.093832,0.298431,-0.421848,0.001311,-0.003201,-0.019965
0.853832,-0.381569,0.368153,0.042311,0.017799,-0.022965
0.543832,-0.001569,0.728153,0.040311,0.019799,-0.023965
0.403831,-0.421569,0.358154,0.052311,0.048799,-0.014965
0.023832,-0.511569,1.008152,0.030311,0.050799,-0.011965
-0.036169,-0.571569,0.538155,0.042311,0.076799,-0.018965
-0.286169,-0.271569,0.378151,0.033311,0.062799,-0.018965
-0.616169,-0.331569,-0.041847,0.016311,0.052799,-0.019965
-0.786169,-0.411569,0.128151,-0.009689,0.025799,-0.019965
-0.096169,-0.191569,-0.471848,0.013311,0.028799,-0.020965
-0.006168,0.168431,-0.071846,0.007311,0.031799,-0.018965
0.133831,-0.021569,0.368153,0.011311,0.045799,-0.018965
0.073832,0.038431,0.708153,0.005311,0.035799,-0.016965
-0.176168,0.618431,0.278152,0.005311,0.030799,-0.017965
0.133831,0.558431,0.358154,0.055311,0.053799,-0.019965
0.103832,0.978431,-0.261848,0.036311,0.022799,-0.016965
0.673832,0.478431,-0.021847,0.045311,0.030799,-0.020965
0.633832,-0.301569,-0.061848,0.051311,0.054799,-0.018965
-0.506168,0.448431,0.538155,0.038311,0.037799,-0.012965
-0.946169,0.378431,0.918152,0.046311,0.047799,-0.009965
-0.846169,0.128431,0.268154,0.067311,0.052799,-0.008965
-0.666168,0.778431,-0.081848,0.081311,0.038799,-0.011965
-0.406168,1.078431,0.208153,0.071311,0.037799,-0.011965
-0.406168,0.848431,0.868153,0.040311,0.029799,-0.010965
0.043833,0.198431,0.798153,0.042311,0.041799,-0.015965
0.173832,-0.191569,0.478153,0.042311,0.049799,-0.015965
-0.036169,-0.291569,0.648151,0.003311,0.026799,-0.019965
0.333832,-0.531569,0.158154,0.006311,0.036799,-0.024965
0.693831,-0.611569,0.178154,0.044311,0.055799,-0.023965
1.083832,-0.871569,0.628151,0.073311,0.069799,-0.024965
0.093832,0.408431,-0.141846,0.055311,0.028799,-0.015965
-0.376167,0.988431,-0.271847,0.069311,0.022799,-0.012965
-0.176168,0.738431,-0.701847,0.080311,0.032799,-0.016965
-0.096169,0.798431,0.298153,0.087311,0.025799,-0.013965
0.263832,0.358431,-0.461845,0.071311,0.045799,-0.016965
-0.146168,0.128431,0.228153,-0.000689,0.014799,-0.018965
0.023832,-0.551569,1.588154,0.027311,0.054799,-0.015965
-0.076168,-0.611569,0.998154,0.041311,0.083799,-0.007965
-0.646168,-0.091569,0.908154,0.001311,0.045799,-0.006965
-0.196169,0.028431,0.828152,0.036311,0.064799,-0.014965
0.253832,0.108431,0.538155,0.064311,0.088799,-0.017965
-0.196169,-0.061569,0.988152,0.028311,0.070799,-0.014965
-0.376167,-0.381569,0.838154,0.007311,0.045799,-0.019965
-0.326168,-0.431569,0.598152,0.000311,0.024799,-0.020965
-0.446169,-0.311569,0.498154,-0.009689,0.013799,-0.017965
0.043833,-0.921569,0.518154,0.033311,0.053799,-0.019965
-0.456167,-0.411569,0.348152,0.037311,0.054799,-0.012965
-0.446169,-0.201569,0.828152,0.059311,0.066799,-0.010965
-0.246168,-0.261569,0.678154,0.052311,0.060799,-0.013965
-0.376167,-0.091569,0.478153,0.040311,0.050799,-0.013965
-0.266169,-0.211569,0.648151,0.065311,0.075799,-0.014965
-0.676168,0.448431,0.918152,0.028311,0.039799,-0.013965
-0.106169,0.078431,0.628151,0.043311,0.061799,-0.010965
-0.336168,0.568431,1.158154,0.008311,0.027799,-0.008965
0.253832,0.238431,0.138153,0.012311,0.023799,-0.016965
0.323832,-0.211569,0.248154,-0.004689,0.004799,-0.019965
0.303831,-0.411569,0.238152,0.034311,0.030799,-0.016965
0.063831,0.208431,-0.701847,0.045311,0.027799,-0.014965
0.243832,0.178431,-0.011848,0.060311,0.039799,-0.015965
0.123833,0.188431,-0.401848,0.035311,0.027799,-0.014965
0.063831,0.168431,0.748154,0.050311,0.028799,-0.011965
0.123833,0.418431,0.918152,0.078311,0.040799,-0.010965
-0.206167,0.998431,1.298153,0.041311,0.002799,-0.010965
-0.256168,1.018431,-0.271847,0.044311,0.015799,-0.011965
-0.316168,0.958431,0.298153,0.065311,0.037799,-0.010965
-0.436169,1.208431,0.078152,0.069311,0.045799,-0.008965
0.033833,0.728431,1.868153,0.035311,0.015799,-0.013965
1.063832,-0.251569,-0.701847,0.055311,0.054799,-0.019965
0.923832,0.138431,1.138153,0.081311,0.048799,-0.016965
0.023832,1.348431,-0.391846,0.075311,0.021799,-0.008965
0.023832,1.348431,-0.971848,0.065311,0.014799,-0.010965
0.363832,0.168431,0.308151,0.083311,0.038799,-0.013965
-0.676168,-0.071569,-0.111847,0.009311,0.016799,-0.008965
-0.606169,-0.411569,1.928154,0.007311,0.039799,-0.010965
-0.176168,-0.571569,0.468151,0.066311,0.097799,-0.014965
-1.326168,1.008431,-0.051846,0.006311,0.032799,-0.010965
-0.506168,0.428431,0.778152,0.023311,0.015799,-0.011965
1.433832,-1.531569,0.188152,0.104311,0.062799,-0.017965
0.033833,-0.041569,0.698154,0.009311,-0.007201,-0.012965
-1.066168,1.848431,-1.881847,-0.031689,0.001799,-0.008965
0.603832,0.998431,-0.751846,0.127311,0.111799,-0.014965
-0.506168,1.718431,-0.281849,0.066311,0.030799,-0.008965
-0.696169,0.958431,1.568153,0.004311,-0.021201,-0.007965
1.093832,-1.191569,0.688152,0.089311,0.061799,-0.016965
-0.316168,0.098431,0.508152,0.014311,0.036799,-0.013965
-1.726168,0.998431,0.318153,-0.023689,0.081799,-0.010965
-1.426168,-0.071569,-0.211845,0.055311,0.194799,-0.012965
-1.676168,0.318431,-0.611847,0.006311,0.177799,-0.010965
-1.446169,0.588431,0.088154,-0.037689,0.079799,-0.011965
0.263832,-0.611569,0.188152,0.053311,0.077799,-0.013965
0.223831,0.138431,1.048153,0.010311,-0.021201,-0.008965
0.263832,0.788431,-1.381847,0.023311,-0.056201,-0.011965
0.823832,0.388431,0.848152,0.082311,0.002799,-0.015965
0.343832,-0.101569,-0.171848,0.069311,0.054799,-0.016965
-1.266169,0.268431,0.418152,0.001311,0.031799,-0.011965
-1.576168,0.888431,1.428154,0.034311,0.075799,-0.009965
-1.706167,1.928431,2.518154,0.066311,0.095799,-0.007965
-0.946169,1.258431,-1.741848,0.117311,0.176799,-0.005965
-1.406168,1.468431,1.478153,0.094311,0.103799,-0.006965
-1.536169,2.288431,-0.551846,0.121311,0.080799,-0.011965
-0.656168,2.028431,-0.991848,0.143311,0.084799,-0.012965
0.303831,0.558431,0.168152,0.115311,0.055799,-0.007965
-0.056168,0.028431,-0.741848,0.003311,0.005799,-0.002965
-0.766169,0.718431,-0.521847,-0.061689,0.000799,-0.004965
0.003832,0.448431,-0.141846,0.047311,0.053799,-0.007965
-0.046167,0.838431,-0.011848,0.078311,0.008799,-0.003965
-0.436169,1.218431,-0.191849,0.081311,0.025799,-0.000965
-1.156168,1.598431,0.758152,0.062311,0.039799,0.005035
-0.466167,0.438431,0.578152,0.059311,0.046799,-0.003965
0.563832,-0.921569,0.968151,0.042311,0.031799,-0.014965
0.363832,-0.821569,0.768154,0.049311,0.035799,-0.010965
-0.033104,-0.51026,0.443199,-0.006881,-0.018697,0.00278
-0.013105,-0.65026,-0.106804,-0.002881,-0.010697,-0.00022
0.416895,-0.94026,-0.816803,0.006119,0.002303,-0.00222
0.356895,-0.61026,-0.326801,0.013119,0.002303,0.00178
-0.053104,-0.32026,0.113197,0.019119,0.007303,0.00578
-0.163105,-0.49026,0.923199,-0.000881,-0.010697,0.00478
0.416895,-1.08026,0.233196,-0.014881,-0.020697,-0.00222
0.356895,-0.80026,-0.116802,-0.005881,-0.013697,-0.00022
-0.613104,0.26974,0.713196,-0.000881,-0.016697,0.01078
-0.253105,-0.20026,0.603199,0.012119,0.001303,0.00678
0.346895,-0.95026,0.233196,-0.024881,-0.013697,-0.00122
0.066895,-0.61026,0.403198,-0.036881,-0.028697,0.00378
-0.493105,0.09974,0.403198,-0.005881,-0.014697,0.01178
-0.273104,-0.16026,0.753197,0.004119,-0.008697,0.00778
0.876896,-1.35026,-0.676804,0.004119,-0.002697,-0.00422
0.756895,-1.00026,0.133198,0.012119,-0.008697,-0.00022
-0.363104,0.27974,1.123196,0.051119,0.004303,0.01178
-0.833105,0.06974,0.413197,0.020119,0.001303,0.00978
-0.553104,-0.79026,1.513199,-0.030881,0.012303,0.00278
-0.143105,-1.50026,0.953197,0.003119,0.060303,0.00078
-0.503105,-1.24026,0.973198,-0.057881,0.017303,0.00178
0.076895,-1.87026,1.113197,-0.125881,-0.055697,-0.00022
0.836895,-2.07026,0.723198,-0.140881,-0.114697,-0.00622
1.446896,-0.73026,0.823196,-0.035881,-0.059697,-0.00722
1.386895,-0.10026,-0.536804,0.055119,0.005303,-0.00322
0.166895,1.09974,-0.486801,0.020119,-0.002697,-0.00222
-0.913105,1.38974,-1.656803,-0.002881,0.085303,0.00078
-1.803104,0.35974,-0.076801,-0.042881,0.063303,0.00178
0.226896,-1.37026,0.253197,0.035119,0.047303,-0.00722
0.566895,0.06974,-0.686802,-0.009881,-0.038697,-0.00322
0.986896,-0.35026,-0.756802,0.052119,-0.009697,-0.00222
-0.383104,-0.45026,0.393196,-0.052881,-0.066697,-0.00022
-0.153105,-1.42026,1.133198,-0.063881,0.015303,-0.00322
-0.473104,-0.94026,1.573196,-0.114881,-0.056697,-0.00222
1.256895,-1.82026,-0.006802,-0.009881,-0.071697,-0.00522
0.956896,-0.04026,0.683197,-0.043881,-0.118697,-0.00022
0.526896,0.16974,-0.536804,-0.001881,0.011303,0.00078
-0.983105,0.84974,-1.066803,-0.006881,0.037303,-0.00022
-1.633104,1.77974,-0.806801,0.012119,0.068303,0.00378
-0.653105,1.97974,-1.386803,0.110119,0.119303,0.00278
-1.433105,3.22974,-1.476803,0.048119,-0.027697,0.00378
-0.273104,1.13974,-2.086803,0.092119,0.041303,-0.00222
0.396896,-0.02026,-1.746803,0.027119,0.068303,-0.00622
-0.253105,1.02974,-0.976803,-0.101881,-0.061697,-0.00022
0.446896,0.55974,-2.396801,-0.021881,-0.020697,-0.00322
0.856895,0.27974,-2.396801,0.055119,0.053303,-0.00622
-0.813105,1.39974,-1.886803,-0.041881,-0.000697,-0.00122
-1.223104,-0.02026,-0.856804,-0.108881,-0.031697,-0.00422
0.606895,-2.18026,0.093197,-0.054881,0.022303,-0.01422
0.666895,-1.13026,0.403198,-0.043881,0.012303,-0.01022
-0.983105,0.99974,-0.186802,-0.099881,-0.033697,0.00178
-0.463104,0.55974,0.173199,-0.037881,0.000303,-0.00022
1.676895,-1.64026,0.713196,0.059119,0.018303,-0.01022
0.676895,-1.35026,0.043198,-0.056881,-0.080697,-0.00922
-0.553104,-0.15026,1.323196,-0.072881,-0.058697,-0.00322
-0.113104,0.03974,0.803196,-0.010881,-0.007697,-0.00322
1.226895,-1.45026,-0.286804,-0.003881,0.003303,-0.01322
1.316895,-1.26026,1.413197,-0.011881,-0.015697,-0.01322
-0.283104,0.93974,-0.456802,-0.017881,-0.036697,0.00178
0.336895,-0.42026,-1.326801,0.030119,0.024303,-0.00122
0.576895,-0.96026,-0.306801,0.002119,0.002303,-0.00722
-0.163105,-0.52026,0.063198,-0.076881,-0.066697,-0.00522
-0.253105,-0.47026,-0.746803,-0.062881,-0.050697,-0.00622
0.196896,-0.05026,-0.126804,-0.012881,-0.022697,-0.00922
0.436895,0.03974,-0.296803,0.021119,-0.036697,-0.00722
-0.073105,0.56974,-0.286804,-0.016881,-0.075697,-0.00522
0.556896,-0.62026,0.423199,-0.056881,-0.038697,-0.01422
0.166895,-1.59026,0.973198,-0.037881,0.009303,-0.01222
-0.153105,-1.26026,-0.526802,-0.037881,-0.004697,-0.00822
0.786896,-0.82026,0.853199,-0.023881,-0.025697,-0.01222
