x,y,z,Mx,My,Mz
0.329918,-0.476602,0.338223,0.022627,-0.047295,0.047828
0.169918,-0.376602,0.468224,0.014627,-0.056295,0.047828
0.369918,-0.636602,0.308224,0.026627,-0.040295,0.046828
0.329918,-0.546602,0.348221,0.015627,-0.048295,0.047828
0.319919,-0.536602,0.658222,0.013627,-0.054295,0.047828
0.569919,-0.746602,0.148224,0.031627,-0.034295,0.046828
0.489918,-0.676602,0.228222,0.029627,-0.037295,0.046828
0.489918,-0.546602,0.108223,0.024627,-0.041295,0.046828
0.389918,-0.326602,-0.041779,0.015627,-0.048295,0.047828
0.339918,-0.286602,0.328224,0.017627,-0.051295,0.048828
0.379918,-0.336602,0.768223,0.027627,-0.052295,0.047828
0.369918,-0.436602,0.198223,0.032627,-0.043295,0.046828
0.249918,-0.456602,0.098221,0.027627,-0.042295,0.046828
0.339918,-0.546602,0.328224,0.036627,-0.037295,0.044828
0.199918,-0.336602,0.438221,0.024627,-0.047295,0.044828
0.239918,-0.376602,0.848221,0.025627,-0.049295,0.045828
0.449918,-0.476602,0.088223,0.031627,-0.036295,0.046828
0.279919,-0.376602,0.468224,0.017627,-0.050295,0.047828
0.439919,-0.636602,0.478222,0.032627,-0.035295,0.046828
0.169918,-0.336602,0.458221,0.011627,-0.051295,0.047828
0.279919,-0.466602,0.318222,0.015627,-0.047295,0.047828
0.579918,-0.826602,0.198223,0.036627,-0.029295,0.046828
0.299918,-0.566602,0.528221,0.021627,-0.046295,0.046828
0.229918,-0.396602,0.598221,0.016627,-0.053295,0.047828
0.329918,-0.366602,0.508224,0.019627,-0.061295,0.048828
0.569919,-0.406602,0.548222,0.037627,-0.060295,0.047828
0.499918,-0.126602,0.178223,0.051627,-0.042295,0.046828
0.369918,0.053398,-0.061779,0.058627,-0.029295,0.048828
0.249918,0.033398,0.508224,0.032627,-0.042295,0.047828
0.319919,-0.596602,0.618221,0.025627,-0.027295,0.046828
-0.040082,-0.636602,0.798222,0.009627,-0.036295,0.047828
-0.270082,-0.426602,0.898224,0.008627,-0.039295,0.047828
-0.090082,-0.586602,0.848221,0.010627,-0.049295,0.046828
0.219918,-0.866602,0.798222,0.013627,-0.056295,0.046828
0.259918,-0.826602,0.418224,0.012627,-0.055295,0.047828
0.489918,-0.266602,-0.101776,0.021627,-0.052295,0.046828
0.669918,0.223398,0.048222,0.040627,-0.050295,0.044828
0.549918,-0.026602,0.308224,0.046627,-0.045295,0.044828
0.309918,-0.166602,0.228222,0.021627,-0.048295,0.045828
0.359919,-0.566602,0.748222,0.021627,-0.039295,0.044828
0.189919,-0.536602,0.638222,0.020627,-0.035295,0.044828
-0.130082,-0.336602,0.848221,0.014627,-0.040295,0.046828
0.239918,-0.856602,0.748222,0.043627,-0.020295,0.045828
0.069919,-0.656602,0.638222,0.014627,-0.050295,0.047828
0.109919,-0.696602,0.578224,0.011627,-0.054295,0.049828
0.429918,-0.796602,0.408222,0.034627,-0.038295,0.048828
0.269918,-0.286602,-0.051777,0.016627,-0.055295,0.048828
0.609919,-0.636602,0.208221,0.045627,-0.038295,0.045828
0.349918,-0.316602,-0.011776,0.010627,-0.050295,0.045828
0.489918,-0.596602,0.768223,0.023627,-0.035295,0.043828
0.369918,-0.346602,0.558224,0.017627,-0.045295,0.044828
0.319919,-0.406602,0.448223,0.022627,-0.045295,0.045828
0.409918,-0.696602,0.518223,0.031627,-0.034295,0.045828
0.339918,-0.576602,-0.251778,0.013627,-0.037295,0.045828
0.389918,-0.766602,0.528221,0.035627,-0.035295,0.043828
0.289918,-0.456602,0.228222,0.037627,-0.041295,0.044828
0.359919,-0.436602,0.308224,0.041627,-0.039295,0.044828
0.519918,-0.536602,0.068222,0.042627,-0.032295,0.045828
0.409918,-0.386602,0.418224,0.021627,-0.052295,0.046828
0.499918,-0.526602,0.218224,0.028627,-0.040295,0.044828
0.379918,-0.516602,0.578224,0.029627,-0.041295,0.043828
-0.010082,-0.116602,0.498222,0.005627,-0.058295,0.045828
0.119918,-0.386602,0.508224,0.016627,-0.048295,0.045828
0.379918,-0.666602,0.518223,0.023627,-0.044295,0.045828
0.329918,-0.566602,0.308224,0.020627,-0.045295,0.046828
0.499918,-0.556602,-0.181778,0.031627,-0.032295,0.045828
0.549918,-0.406602,-0.201778,0.033627,-0.034295,0.044828
0.449918,-0.456602,0.648224,0.031627,-0.044295,0.043828
0.419918,-0.516602,0.468224,0.028627,-0.044295,0.043828
0.459918,-0.586602,0.458221,0.034627,-0.039295,0.043828
0.279919,-0.446602,0.698223,0.021627,-0.051295,0.044828
0.089918,-0.106602,-0.031776,0.011627,-0.051295,0.046828
0.179918,-0.286602,0.688221,0.023627,-0.051295,0.046828
0.279919,-0.526602,0.548222,0.030627,-0.043295,0.045828
0.129918,-0.526602,0.168224,0.021627,-0.043295,0.045828
-0.030082,-0.276602,0.098221,0.008627,-0.056295,0.045828
0.189919,-0.406602,-0.141777,0.021627,-0.042295,0.044828
0.379918,-0.546602,0.208221,0.021627,-0.045295,0.044828
0.479918,-0.456602,0.298222,0.019627,-0.048295,0.043828
0.459918,-0.526602,1.048222,0.020627,-0.051295,0.043828
0.449918,-0.466602,0.598221,0.020627,-0.050295,0.045828
0.379918,-0.336602,0.308224,0.019627,-0.052295,0.046828
0.429918,-0.466602,0.648224,0.026627,-0.049295,0.046828
0.449918,-0.606602,0.698223,0.034627,-0.042295,0.046828
0.339918,-0.646602,0.798222,0.030627,-0.046295,0.046828
0.209918,-0.396602,0.198223,0.016627,-0.056295,0.046828
0.459918,-0.706602,0.308224,0.038627,-0.035295,0.044828
0.349918,-0.496602,0.558224,0.021627,-0.048295,0.044828
0.539918,-0.426602,0.248222,0.027627,-0.042295,0.045828
0.359919,-0.276602,0.048222,0.014627,-0.049295,0.046828
0.229918,-0.356602,0.358223,0.015627,-0.050295,0.044828
0.189919,-0.266602,0.468224,0.013627,-0.055295,0.045828
0.339918,-0.316602,0.328224,0.019627,-0.050295,0.046828
0.399919,-0.446602,0.448223,0.023627,-0.047295,0.046828
0.449918,-0.586602,0.548222,0.033627,-0.040295,0.046828
0.139918,-0.196602,0.348221,0.012627,-0.058295,0.047828
0.359919,-0.496602,0.338223,0.032627,-0.038295,0.047828
0.229918,-0.376602,0.138222,0.016627,-0.044295,0.047828
0.339918,-0.606602,0.358223,0.026627,-0.038295,0.044828
0.369918,-0.556602,0.438221,0.029627,-0.039295,0.044828
0.189919,-0.236602,0.608223,0.015627,-0.054295,0.044828
0.439919,-0.516602,0.598221,0.039627,-0.031295,0.044828
0.269918,-0.216602,0.048222,0.019627,-0.045295,0.046828
0.449918,-0.406602,0.198223,0.035627,-0.038295,0.046828
0.219918,-0.076602,0.048222,0.019627,-0.051295,0.047828
0.389918,-0.326602,0.268223,0.038627,-0.038295,0.046828
0.379918,-0.366602,0.028221,0.036627,-0.034295,0.045828
0.539918,-0.576602,0.268223,0.038627,-0.033295,0.042828
0.329918,-0.206602,0.278221,0.012627,-0.057295,0.043828
0.669918,-0.616602,0.228222,0.046627,-0.025295,0.044828
0.529919,-0.636602,0.428223,0.036627,-0.033295,0.046828
0.239918,-0.426602,0.848221,0.022627,-0.048295,0.046828
0.119918,-0.486602,0.368221,0.014627,-0.046295,0.046828
0.159918,-0.526602,0.678223,0.019627,-0.049295,0.046828
0.329918,-0.476602,0.588223,0.027627,-0.047295,0.046828
0.399919,-0.526602,0.678223,0.023627,-0.053295,0.048828
0.269918,-0.286602,0.378223,0.016627,-0.056295,0.047828
0.349918,-0.346602,0.228222,0.025627,-0.046295,0.046828
0.279919,-0.166602,0.308224,0.017627,-0.056295,0.045828
0.339918,-0.266602,0.398224,0.023627,-0.049295,0.045828
0.579918,-0.576602,0.038223,0.044627,-0.025295,0.045828
0.309918,-0.336602,0.488224,0.032627,-0.041295,0.045828
0.199918,-0.286602,0.878223,0.022627,-0.054295,0.044828
0.289918,-0.336602,0.378223,0.022627,-0.047295,0.044828
0.339918,-0.406602,0.358223,0.028627,-0.042295,0.046828
0.389918,-0.516602,0.578224,0.038627,-0.038295,0.046828
0.309918,-0.396602,-0.071777,0.026627,-0.040295,0.046828
0.289918,-0.406602,0.258224,0.024627,-0.048295,0.047828
0.419918,-0.526602,0.358223,0.035627,-0.039295,0.047828
0.489918,-0.576602,0.148224,0.035627,-0.030295,0.046828
0.429918,-0.416602,0.388222,0.027627,-0.041295,0.045828
0.289918,-0.236602,0.298222,0.014627,-0.051295,0.044828
0.389918,-0.316602,-0.081776,0.022627,-0.041295,0.045828
0.319919,-0.286602,0.348221,0.019627,-0.050295,0.046828
0.299918,-0.236602,0.158222,0.016627,-0.051295,0.047828
0.459918,-0.536602,0.808224,0.036627,-0.045295,0.046828
0.239918,-0.396602,0.498222,0.024627,-0.050295,0.047828
0.279919,-0.386602,0.098221,0.028627,-0.042295,0.048828
0.409918,-0.456602,0.038223,0.033627,-0.037295,0.048828
0.289918,-0.396602,0.498222,0.026627,-0.047295,0.048828
0.309918,-0.436602,0.188221,0.025627,-0.042295,0.047828
0.439919,-0.686602,0.698223,0.040627,-0.034295,0.045828
0.079918,-0.296602,0.588223,0.005627,-0.060295,0.048828
0.359919,-0.506602,0.068222,0.022627,-0.040295,0.048828
0.329918,-0.266602,0.238224,0.014627,-0.053295,0.047828
0.639918,-0.646602,0.408222,0.030627,-0.044295,0.045828
0.429918,-0.446602,0.098221,0.019627,-0.049295,0.046828
0.269918,-0.336602,0.478222,0.018627,-0.054295,0.047828
0.509918,-0.606602,-0.111778,0.039627,-0.027295,0.045828
0.329918,-0.466602,0.198223,0.033627,-0.034295,0.045828
0.339918,-0.516602,0.178223,0.032627,-0.034295,0.048828
0.189919,-0.446602,0.958221,0.029627,-0.046295,0.049828
0.459918,-0.456602,0.398224,0.039627,-0.034295,0.048828
0.309918,-0.316602,0.598221,0.027627,-0.045295,0.045828
0.239918,-0.406602,0.358223,0.027627,-0.039295,0.044828
0.129918,-0.286602,0.438221,0.008627,-0.057295,0.047828
0.179918,-0.266602,0.518223,0.013627,-0.056295,0.047828
0.379918,-0.476602,0.378223,0.024627,-0.047295,0.047828
0.309918,-0.676602,0.468224,0.026627,-0.042295,0.046828
0.179918,-0.516602,-0.001778,0.009627,-0.045295,0.047828
0.219713,-0.220142,-0.168056,0.005973,0.011624,-0.001529
0.109713,-0.030142,-0.358055,-2.7e-05,0.008624,0.000471
0.149713,-0.260142,0.371944,0.008973,0.009624,-0.000529
-0.080287,0.029858,0.181946,-0.002027,0.001624,-0.000529
-0.060287,-0.010142,0.211945,0.001973,0.005624,-0.001529
0.039713,-0.070142,-0.108055,0.007973,0.010624,-0.001529
0.159713,-0.180142,0.161945,0.019973,0.015624,-0.001529
0.149713,-0.140142,0.181946,0.017973,0.009624,-0.001529
-0.010287,-0.060142,0.161945,0.006973,0.001624,0.000471
-0.270287,0.219858,0.091946,-0.014027,-0.012376,0.000471
0.119713,-0.090142,0.131947,0.013973,0.008624,-0.001529
0.139713,-0.090142,-0.048054,0.008973,0.005624,-0.002529
0.129713,-0.220142,0.301945,0.011973,0.005624,-0.003529
0.139713,-0.300142,0.211945,0.003973,0.016624,-0.003529
0.359713,0.499858,0.311947,0.009973,0.005624,-0.003529
0.829713,0.459858,0.121944,0.051973,-0.036376,-0.001529
1.129713,0.969858,-0.298054,0.046973,-0.058376,0.001471
0.689713,1.509858,-1.098053,0.051973,-0.012376,0.002471
0.329713,1.509858,-0.948055,0.083973,0.028624,0.002471
0.909713,0.769858,-0.308056,0.070973,-0.001376,-0.001529
0.199713,-0.410142,0.481945,-0.052027,-0.092376,0.003471
0.389713,-1.310142,0.051945,-0.092027,-0.007376,0.001471
0.139713,-1.460142,-0.788055,-0.035027,0.074624,-0.002529
-2.300287,1.189858,0.411945,0.007973,0.107624,0.006471
-2.960287,3.669858,0.951946,0.107973,0.177624,0.002471
-1.710287,3.089858,-0.688053,0.223973,0.183624,0.007471
-0.290287,2.689858,-1.118053,0.189973,0.120624,0.008471
-0.140287,2.349858,0.561947,0.051973,-0.013376,-0.003529
0.209713,0.799858,0.591946,0.043973,-0.008376,-0.001529
0.499713,0.179858,0.071945,0.057973,0.067624,-0.000529
-1.540287,0.779858,-0.588055,0.015973,0.080624,-0.001529
-2.540287,1.129858,0.901947,0.084973,0.224624,0.000471
-3.070288,1.689858,0.571945,0.082973,0.238624,0.003471
-2.720287,1.569858,-0.478054,0.010973,0.152624,0.001471
-1.340286,0.779858,-1.378056,-0.054027,0.080624,0.002471
1.089713,-0.930142,-0.918056,0.059973,-0.074376,0.000471
2.709713,0.179858,0.131947,0.098973,-0.129376,0.002471
1.289713,1.789858,-1.488056,-0.004027,-0.074376,0.007471
0.889713,0.819858,-0.898056,-0.025027,-0.066376,0.004471
0.839713,0.079858,-0.398056,-0.108027,-0.013376,-0.002529
-0.860287,-0.690142,-0.738056,-0.113027,0.048624,-0.003529
-1.020287,-0.880142,-0.288055,-0.031027,0.104624,-0.005529
-1.420286,-0.840142,-0.568054,-0.017027,0.126624,-0.001529
-1.710287,-0.790142,0.241943,-0.019027,0.140624,-0.004529
-1.740288,0.009858,0.581944,-0.067027,0.084624,-0.004529
-0.600286,-1.200142,0.121944,-0.047027,0.115624,-0.004529
-1.160288,-0.990142,0.271946,-0.100027,0.077624,-0.001529
-1.140287,-0.740142,0.091946,-0.049027,0.056624,-0.001529
-0.110287,-0.670142,-0.038055,-0.011027,0.058624,-0.005529
-0.280287,-0.340142,0.161945,-0.060027,0.013624,-0.006529
-0.310287,0.129858,0.851944,-0.056027,0.002624,-0.001529
-0.080287,-0.140142,-0.138054,-0.011027,0.083624,-0.005529
-0.970287,-0.630142,-0.288055,-0.031027,0.099624,-0.008529
-1.170286,-0.620142,0.101944,-0.041027,0.085624,-0.005529
-0.830288,-0.500142,0.431946,-0.071027,0.045624,-0.005529
-0.550287,-0.870142,-0.178055,-0.103027,0.061624,-0.007529
-0.580288,-0.540142,-0.418056,-0.090027,0.076624,-0.005529
-0.260287,-0.470142,0.231945,-0.021027,0.024624,-0.000529
-0.390287,-0.190142,0.031944,-0.030027,0.002624,-0.002529
-0.480287,-0.140142,0.621944,-0.028027,0.000624,-0.000529
-0.720287,-0.290142,0.321945,-0.018027,0.021624,-0.003529
-0.890287,-0.400142,0.321945,-0.054027,0.042624,-0.006529
-0.390287,-0.660142,-0.228054,-0.034027,0.066624,-0.004529
-0.480287,-0.360142,0.421944,0.004973,0.042624,-0.001529
-0.500287,-0.170142,0.061947,-0.009027,0.026624,-0.007529
-0.040287,-0.640142,-0.038055,0.007973,0.034624,-0.004529
-0.120287,0.639858,0.181946,-0.024027,-0.014376,-0.005529
-0.240287,0.749858,0.871944,-0.023027,0.004624,-0.003529
0.399713,-0.250142,-0.258057,0.049973,0.090624,-0.007529
-0.460287,0.779858,-0.048054,-0.002027,0.002624,-0.017529
-0.650288,0.289858,0.261944,-0.003027,0.002624,0.005471
-0.250287,-0.490142,0.101944,-0.007027,0.042624,-0.002529
-0.010287,0.119858,0.081944,-0.017027,0.025624,-0.019529
0.229713,0.099858,0.381947,0.003973,0.024624,0.001471
-0.330287,-0.180142,0.631947,-0.037027,0.001624,-0.002529
-0.090287,-0.390142,0.231945,0.039973,0.033624,-0.011529
0.219713,0.089858,-0.398056,0.061973,0.042624,0.001471
-0.250287,0.639858,-0.288055,-0.018027,-0.021376,-0.007529
-0.150287,0.249858,0.091946,-0.008027,-0.014376,0.000471
0.309713,-0.700142,-0.368053,0.016973,0.112624,-0.002529
-1.870287,0.669858,0.851944,-0.120027,0.017624,-0.019529
-0.950287,-0.120142,0.451946,-0.032027,0.030624,0.005471
-0.400287,-0.310142,0.331944,0.007973,0.050624,0.000471
-0.570288,0.129858,-0.078056,0.024973,0.018624,-0.018529
0.289713,0.859858,0.011944,0.057973,0.009624,0.004471
-0.010287,1.349858,0.371944,0.010973,-0.032376,-0.004529
-0.180287,0.169858,-0.058056,0.000973,-0.016376,-0.011529
0.109713,-0.340142,0.491943,0.033973,0.009624,0.005471
-0.590286,0.969858,0.491943,-0.010027,-0.032376,-0.009529
-0.020287,0.339858,-0.158054,0.037973,0.032624,-0.018529
0.069713,0.159858,-0.628056,0.040973,0.048624,0.003471
-0.850286,0.919858,0.511944,-0.049027,-0.015376,-0.007529
0.209713,-0.190142,-0.158054,0.027973,0.059624,-0.011529
0.729713,-0.510142,-0.078056,0.087973,0.066624,0.001471
-0.310287,0.809858,-0.078056,-0.023027,-0.040376,-0.011529
0.119713,0.219858,-0.358055,0.002973,0.018624,-0.005529
1.359713,-0.900142,-0.668056,0.106973,0.121624,-0.000529
-0.720287,1.289858,0.431946,-0.042027,-0.028376,-0.013529
-0.650288,0.759858,0.461945,-0.024027,-0.011376,0.001471
1.109713,-1.120142,-0.668056,0.079973,0.070624,-0.000529
-0.430287,0.309858,0.071945,-0.035027,-0.035376,-0.023529
-0.550287,0.489858,-0.128056,-0.044027,-0.023376,0.003471
0.399713,-0.600142,-0.498055,0.028973,0.047624,0.003471
-0.230287,0.059858,-0.288055,0.005973,0.008624,-0.019529
-0.140287,0.329858,-1.168056,-0.015027,-0.008376,0.006471
-0.750286,0.869858,-0.408054,-0.081027,-0.042376,0.009471
0.469713,0.229858,-0.018055,0.007973,0.017624,-0.008529
1.269713,-0.600142,-0.658054,0.038973,0.098624,-0.013529
-0.720287,0.209858,1.191944,-0.087027,-0.001376,-0.017529
-0.870287,0.379858,0.541946,-0.095027,-0.000376,0.007471
-1.050287,-0.220142,0.081944,-0.081027,0.029624,0.004471
0.159713,-1.330142,-0.098053,0.045973,0.026624,-0.020529
0.419713,0.219858,0.201946,0.059973,-0.016376,-0.004529
-0.080287,1.189858,0.161945,0.002973,-0.068376,0.002471
0.059713,-0.090142,-0.438053,0.016973,-0.036376,0.003471
0.079713,-0.540142,-0.388054,0.053973,0.036624,-0.006529
-0.040287,-0.000142,-0.548054,0.031973,0.019624,-0.008529
-0.460287,0.299858,0.301945,-0.030027,-0.003376,-0.004529
-0.080287,-0.070142,0.481945,-0.017027,0.010624,-0.007529
-0.170287,0.039858,0.251945,-0.032027,0.009624,-0.006529
-0.030287,0.579858,0.401947,-0.039027,-0.008376,-0.005529
0.119713,0.659858,0.171944,-0.012027,-0.008376,-0.004529
-0.320287,0.419858,-0.068054,0.011973,0.025624,-0.009529
-0.330287,0.419858,0.191944,-0.001027,-0.014376,-0.007529
0.349713,-0.360142,0.371944,0.043973,0.014624,-0.004529
0.009713,0.139858,0.091946,0.030973,-0.009376,-0.004529
0.209713,-0.550142,-0.378056,0.033973,0.001624,-0.005529
-0.160287,-0.390142,-0.168056,-0.019027,-0.010376,-0.002529
0.469713,-0.520142,0.011944,0.021973,0.020624,-0.006529
0.109713,-0.070142,0.001945,0.002973,0.023624,-0.006529
0.169713,-0.240142,0.071945,0.004973,0.028624,-0.005529
-0.110287,0.199858,-0.158054,-0.022027,-0.010376,-0.002529
0.059713,-0.100142,0.001945,-0.016027,-0.009376,-0.004529
0.299713,-0.510142,0.501945,-0.012027,-0.001376,-0.006529
0.209713,-0.090142,0.671944,0.015973,0.017624,-0.008529
-0.130287,0.389858,0.541946,-0.006027,0.002624,-0.003529
-0.230287,-0.910142,0.361946,-0.020027,0.013624,-0.004529
-0.700287,-0.530142,-0.138054,-0.039027,-0.014376,-0.001529
-0.500287,0.169858,-0.318054,0.006973,0.008624,-0.003529
-0.080287,-0.270142,0.091946,0.002973,0.027624,-0.001529
-0.180287,-0.000142,-0.148056,-0.052027,-0.014376,-0.001529
0.279713,-0.310142,-0.658054,0.012973,0.012624,-0.003529
-0.030287,0.729858,-0.688053,0.022973,0.008624,-0.004529
0.209713,0.569858,-0.108055,0.068973,0.028624,-0.005529
0.179713,0.719858,0.251945,0.023973,-0.019376,-0.004529
0.359713,0.229858,0.361946,0.028973,0.049624,-0.007529
-0.280287,0.659858,0.921944,-0.016027,0.022624,-0.006529
0.099713,0.459858,0.451946,0.011973,-0.002376,-0.007529
-0.930286,0.109858,0.611946,-0.052027,-0.043376,-0.000529
-0.260287,-1.020142,-0.108055,-0.032027,-0.009376,0.000471
0.419713,0.079858,-0.418056,0.024973,0.015624,-0.006529
0.129713,0.719858,0.241943,0.066973,0.053624,-0.008529
-0.440287,1.019858,-0.168056,0.010973,0.016624,-0.005529
-0.050287,0.349858,0.031944,-0.008027,0.016624,-0.007529
-0.080287,-0.230142,0.221947,-0.006027,0.030624,-0.005529
-0.020287,-0.260142,-0.328056,0.006973,0.026624,-0.005529
0.399713,0.019858,0.651947,-0.017027,-0.025376,-0.004529
0.339713,0.349858,0.551945,-0.026027,-0.044376,-0.002529
-0.130287,-0.210142,0.031944,-0.004027,-0.001376,-0.003529
-0.010287,-0.520142,0.851944,0.019973,-0.025376,-0.003529
0.199713,-0.510142,-0.078056,0.051973,-0.002376,-0.003529
-0.080287,-0.360142,-0.058056,0.023973,0.017624,-0.003529
0.489713,0.019858,-0.398056,0.005973,-0.000376,-0.004529
0.639713,0.089858,-0.138054,-0.001027,-0.020376,-0.005529
0.089713,-0.350142,-0.168056,-2.7e-05,-0.001376,-0.006529
-0.160287,-0.640142,0.141945,-2.7e-05,0.060624,-0.010529
-0.450287,-0.060142,0.171944,-0.019027,0.052624,-0.011529
