x,y,z,Mx,My,Mz
0.08862,-0.245229,0.349598,-0.038551,-0.021525,-0.019248
0.27862,-0.445229,0.249599,-0.022551,0.000475,-0.013248
0.29862,0.134771,-0.0704,-0.042551,-0.021525,-0.001248
0.37862,0.064771,0.229599,-0.026551,-0.007525,-0.009248
-0.21138,-0.185229,0.159599,-0.020551,0.017475,-0.013248
-0.50138,-0.035229,0.349598,-0.035551,0.000475,-0.009248
0.10862,-0.335229,0.579597,0.010449,0.027475,-0.007248
-0.05138,0.174771,0.099598,-0.006551,-0.020525,-0.005248
0.37862,-0.345229,-0.2304,0.011449,-0.010525,-0.006248
-0.08138,0.054771,-0.020401,-0.030551,-0.024525,-0.006248
-0.08138,-0.645229,0.0196,-0.000551,0.019475,-0.007248
-0.21138,-0.635229,-0.3204,0.016449,0.045475,-0.009248
-0.14138,0.014771,-0.240402,-0.002551,0.015475,-0.008248
-0.26138,0.214771,0.289597,-0.032551,-0.007525,-0.009248
0.49862,-0.535229,-0.370403,0.000449,0.029475,-0.009248
0.14862,-0.215229,0.509598,-0.037551,-0.019525,-0.008248
0.57862,-0.535229,0.899597,0.003449,0.006475,-0.010248
-0.551379,1.034771,0.079597,-0.047551,-0.041525,-0.003248
-0.721379,0.344771,-0.900402,-0.007551,0.015475,-0.003248
-0.26138,-0.595229,0.3396,-0.019551,0.001475,-0.008248
0.39862,-0.315229,0.259598,-0.008551,-0.006525,-0.009248
0.308619,0.264771,-0.350403,0.018449,-0.013525,-0.007248
0.21862,0.084771,-1.000401,0.021449,-0.006525,-0.010248
0.22862,-0.085229,-0.810402,-0.027551,-0.044525,-0.009248
0.84862,-1.075229,-0.150402,0.016449,-0.009525,-0.010248
-0.21138,-0.235229,0.309597,-0.008551,0.029475,-0.007248
0.24862,0.304771,0.2696,-0.000551,0.036475,-0.009248
0.308619,0.744771,0.239597,-0.056551,-0.049525,-0.008248
0.67862,-1.335229,0.819599,-0.010551,0.001475,-0.010248
0.20862,-1.125229,0.249599,-0.058551,-0.053525,-0.007248
0.558619,-0.735229,-0.190403,-0.011551,-0.028525,-0.008248
0.34862,-0.565229,0.649597,0.004449,0.017475,-0.011248
0.12862,-0.705229,0.749599,-0.019551,0.014475,-0.009248
-0.25138,-0.375229,0.599598,-0.070551,-0.016525,-0.005248
0.16862,-1.045229,0.489597,-0.009551,0.042475,-0.010248
-0.781381,-0.025229,0.5196,-0.031551,0.034475,-0.005248
-0.871381,0.144771,0.259598,-0.046551,0.026475,-0.004248
-0.09138,-0.525229,0.249599,-0.005551,0.007475,-0.009248
0.48862,-0.065229,-0.170403,0.000449,-0.019525,-0.007248
0.27862,0.614771,-0.8204,-0.020551,-0.040525,-0.001248
-0.23138,-0.455229,-0.000401,0.009449,0.004475,-0.003248
-0.721379,-0.405229,-0.780403,-0.023551,0.005475,-0.005248
0.10862,-0.225229,-0.350403,-0.000551,0.003475,-0.006248
-0.10138,0.524771,-0.350403,-0.017551,-0.037525,-0.003248
0.48862,0.364771,-0.870403,0.005449,-0.027525,-0.004248
0.40862,0.374771,0.149597,-0.056551,-0.072525,-0.007248
0.43862,-1.055229,0.189598,-0.020551,-0.012525,-0.009248
-0.90138,-0.085229,0.109596,-0.048551,0.017475,-0.002248
-1.15138,0.414771,0.449596,-0.055551,0.017475,-0.004248
-0.25138,-0.415229,0.489597,-0.060551,-0.017525,-0.008248
0.72862,-1.095229,0.639599,-0.027551,-0.008525,-0.009248
-0.22138,0.294771,0.109596,-0.030551,-0.020525,-0.004248
-0.701381,1.284771,-0.330402,-0.021551,-0.017525,-0.005248
-0.32138,0.974771,0.0196,-0.004551,-0.019525,-0.004248
-0.611381,-0.135229,-0.740402,0.002449,0.014475,-0.007248
-0.60138,-0.685229,-0.380402,0.002449,0.019475,-0.007248
-0.09138,-0.625229,0.169598,0.004449,0.003475,-0.009248
-0.37138,-0.185229,-0.3204,-0.033551,0.008475,-0.007248
-0.66138,0.054771,0.5196,-0.057551,-0.007525,-0.006248
-0.22138,-0.355229,0.119598,-0.023551,0.012475,-0.006248
-0.27138,0.264771,0.139599,-0.009551,0.013475,-0.006248
-0.14138,0.484771,-0.750401,0.047449,0.051475,-0.006248
-0.39138,1.084771,-1.150402,0.004449,0.008475,-0.003248
0.19862,0.124771,0.249599,-0.027551,-0.002525,-0.010248
0.03862,-0.625229,0.539597,-0.035551,0.012475,-0.013248
-0.42138,-0.295229,0.219597,-0.043551,0.009475,-0.012248
-0.21138,-0.775229,0.789597,-0.025551,0.019475,-0.010248
-0.52138,-0.315229,0.149597,-0.036551,-0.002525,-0.008248
-0.23138,0.024771,0.2696,-0.025551,-0.010525,-0.010248
-0.29138,0.354771,-0.780403,-0.044551,-0.010525,-0.009248
-0.541381,0.034771,-0.240402,-0.041551,0.001475,-0.010248
-0.08138,-0.675229,-0.190403,0.000449,0.027475,-0.014248
-0.25138,-0.335229,0.309597,-0.032551,-0.016525,-0.008248
-0.57138,0.284771,-0.650402,-0.028551,-0.013525,-0.005248
-0.22138,0.814771,-0.340401,0.016449,0.001475,-0.007248
0.23862,0.684771,-0.7304,0.009449,-0.004525,-0.009248
0.35862,-0.525229,0.049599,0.014449,0.011475,-0.010248
-0.33138,-0.245229,0.109596,-0.033551,-0.010525,-0.010248
-0.00138,-0.225229,-0.290401,-0.024551,0.001475,-0.010248
0.21862,-0.615229,1.079597,-0.044551,0.004475,-0.011248
-0.22138,-0.505229,0.889599,-0.055551,0.017475,-0.012248
-0.631379,0.134771,0.279598,-0.020551,0.011475,-0.008248
-0.861381,-0.145229,-1.130402,0.006449,0.041475,-0.012248
-1.17138,0.024771,-1.380402,0.037449,0.063475,-0.006248
-1.391379,0.774771,-0.200401,0.012449,0.016475,-0.004248
-0.471379,-0.065229,-0.670403,0.006449,0.021475,-0.010248
0.03862,-0.615229,0.239597,-0.015551,-0.004525,-0.011248
-0.06138,-0.635229,1.079597,-0.038551,-0.003525,-0.011248
-0.66138,-0.095229,0.799599,-0.064551,-0.008525,-0.010248
-0.58138,-0.275229,0.529598,-0.050551,0.011475,-0.016248
-0.22138,0.114771,0.0896,-0.030551,0.022475,-0.013248
0.24862,-0.165229,0.499599,-0.025551,0.015475,-0.016248
0.72862,-0.785229,0.509598,-0.013551,0.025475,-0.013248
-0.451381,0.694771,1.369598,-0.053551,-0.042525,-0.005248
-0.85138,-0.055229,-0.260403,-0.015551,0.009475,-0.005248
-0.66138,-0.795229,0.0196,-0.039551,-0.031525,-0.011248
0.52862,-1.735229,-0.280403,0.007449,-0.006525,-0.016248
-0.531381,-0.255229,-1.000401,-0.011551,-0.005525,-0.005248
-0.66138,1.144771,-1.550404,0.002449,0.000475,-0.010248
0.44862,0.304771,-1.290401,0.083449,0.088475,-0.009248
-0.65138,1.124771,-0.050404,-0.013551,0.005475,-0.003248
-0.25138,0.494771,-0.270401,-0.010551,0.017475,-0.012248
-0.00138,0.624771,0.359596,-0.019551,-0.005525,-0.011248
0.26862,0.724771,-0.050404,-0.021551,-0.039525,-0.010248
0.68862,-0.595229,0.449596,0.029449,0.000475,-0.006248
-0.21138,-0.075229,0.399597,-0.066551,-0.054525,-0.005248
0.17862,-1.245229,0.529598,-0.011551,0.011475,-0.015248
0.12862,-1.095229,-0.020401,-0.007551,-0.040525,-0.010248
0.16862,-1.375229,0.859596,-0.020551,-0.080525,-0.011248
0.04862,-1.325229,-0.130402,-0.018551,-0.052525,-0.011248
-0.43138,-0.085229,-1.190403,-0.036551,-0.059525,-0.006248
-0.30138,-0.255229,-0.520401,0.016449,0.017475,-0.009248
0.51862,-0.325229,-1.290401,0.062449,0.072475,-0.006248
-0.15138,0.314771,0.659599,0.011449,0.048475,-0.005248
-0.92138,0.904771,1.349598,-0.061551,0.003475,-0.007248
-0.621381,0.774771,0.809597,-0.076551,-0.046525,-0.006248
0.03862,0.024771,0.0196,-0.004551,0.002475,-0.012248
-0.22138,0.574771,-1.150402,0.075449,0.056475,-0.002248
-2.18138,1.234771,-0.020401,0.000449,-0.007525,0.007752
-1.711381,-0.235229,-1.670403,-0.034551,-0.009525,-0.006248
-0.541381,-1.135229,-1.540401,0.000449,0.011475,-0.013248
-0.65138,-0.785229,-1.440403,-0.003551,0.026475,-0.010248
0.40862,-0.415229,-1.2304,0.028449,0.044475,-0.008248
-0.16138,0.934771,-0.040401,-0.007551,0.028475,-0.000248
-0.28138,1.684771,0.489597,-0.003551,0.039475,-0.006248
0.03862,1.764771,0.299599,0.016449,0.063475,-0.005248
-1.25138,1.514771,1.829597,-0.041551,0.029475,0.002752
-0.33138,-0.195229,0.669598,-0.026551,0.011475,-0.003248
-0.02138,-1.155229,1.469597,-0.038551,-0.032525,-0.004248
-0.58138,-0.415229,-0.110401,-0.009551,-0.037525,-0.002248
-1.16138,0.664771,-1.450401,0.002449,-0.050525,-0.001248
-0.561379,-0.205229,-1.470402,-0.001551,-0.023525,-0.008248
-0.02138,-0.975229,-0.010403,0.006449,-0.006525,-0.009248
-0.14138,-0.815229,-0.210403,-0.011551,-0.007525,-0.006248
0.79862,-1.135229,0.409599,0.016449,0.004475,-0.011248
0.32862,0.024771,0.139599,-0.017551,-0.035525,-0.004248
0.33862,0.384771,-0.120403,0.012449,-0.014525,-0.004248
0.14862,0.714771,-0.040401,-0.018551,-0.041525,-0.006248
0.11862,-0.605229,0.479599,0.004449,-0.002525,-0.007248
-0.43138,-0.625229,0.159599,0.012449,-0.002525,-0.006248
-0.83138,-0.365229,-0.210403,-0.008551,-0.025525,-0.002248
-0.561379,-0.785229,-0.740402,-0.025551,-0.034525,-0.004248
0.15862,-0.755229,-1.000401,0.003449,-0.020525,-0.008248
0.03862,-0.225229,-1.040401,0.006449,0.008475,-0.006248
0.17862,0.414771,-0.830402,-0.008551,0.001475,-0.008248
-0.05138,0.934771,-0.550404,-0.069551,0.000475,-0.007248
0.308619,0.054771,1.619598,-0.050551,0.030475,-0.011248
-0.191381,0.924771,0.859596,-0.060551,-0.020525,-0.005248
-0.01138,0.914771,0.529598,0.011449,0.011475,-0.006248
0.51862,0.564771,-0.510403,0.046449,0.007475,-0.009248
0.16862,-0.175229,0.3396,0.028449,-0.018525,-0.011248
-0.12138,-0.515229,-0.770401,0.037449,0.022475,-0.011248
-1.16138,0.534771,-1.080402,-0.014551,-0.010525,-0.008248
-1.15138,0.584771,-1.670403,0.043449,0.029475,-0.007248
-1.721379,1.734771,-1.400402,0.040449,0.011475,-0.001248
-0.77138,0.744771,-1.290401,0.071449,0.060475,-0.009248
0.08862,0.374771,0.099598,0.026449,0.010475,-0.007248
0.31862,0.304771,1.159599,-0.021551,-0.006525,-0.007248
0.34862,-0.535229,1.379597,-0.003551,0.043475,-0.012248
-0.641379,0.614771,-0.610401,-0.030551,-0.010525,-0.006248
-1.051379,0.534771,-0.750401,0.004449,-0.000525,-0.008248
-1.15138,0.374771,-1.580402,0.035449,0.021475,-0.008248
-0.92138,0.644771,-1.630402,0.050449,0.018475,-0.008248
-0.971379,1.014771,-1.510403,0.026449,-0.014525,-0.007248
-0.621381,0.674771,-1.290401,0.027449,-0.019525,-0.010248
-0.621381,0.434771,-0.670403,-0.029551,-0.029525,-0.012248
0.53862,-0.115229,-0.120403,-0.006551,0.009475,-0.017248
0.31862,0.824771,1.149597,-0.005551,0.026475,-0.014248
-0.441381,1.934771,1.299599,-0.024551,0.037475,-0.009248
0.33862,1.594771,0.229599,-0.006551,0.020475,-0.015248
0.16862,0.134771,0.6796,-0.019551,-0.001525,-0.016248
-0.50138,-0.545229,0.109596,-0.013551,0.003475,-0.014248
-0.99138,0.624771,-1.250401,-0.024551,-0.031525,-0.015248
-0.29138,0.224771,-1.540401,0.021449,0.012475,-0.021248
-0.471379,0.104771,-0.940403,-0.010551,-0.001525,-0.020248
0.02862,-0.805229,-0.680401,-0.021551,-0.008525,-0.023248
1.10862,-1.605229,0.359596,0.003449,-0.005525,-0.025248
0.67862,-0.475229,-0.200401,0.002449,-0.010525,-0.019248
-0.32138,0.774771,-1.2304,-0.016551,-0.018525,-0.014248
-0.03138,0.084771,-0.130402,-0.000551,0.021475,-0.016248
-0.23138,-0.285229,0.549599,-0.020551,0.035475,-0.016248
-0.811379,0.224771,0.579597,-0.009551,0.023475,-0.014248
-1.121381,0.094771,-1.190403,0.012449,0.040475,-0.014248
-1.621381,0.024771,-0.890404,-0.028551,-0.002525,-0.013248
-1.031381,0.274771,-1.0704,-0.012551,-0.015525,-0.016248
-0.551379,0.314771,-0.870403,-0.003551,0.023475,-0.019248
-0.67138,0.884771,-0.260403,-0.035551,0.026475,-0.019248
-0.30138,1.084771,-0.150402,0.021449,0.059475,-0.022248
-0.82138,1.464771,0.229599,0.002449,0.033475,-0.020248
-0.51138,0.854771,0.359596,-0.018551,0.005475,-0.024248
0.17862,0.044771,-0.200401,-0.005551,0.011475,-0.023248
-0.66138,0.984771,0.689598,-0.018551,-0.020525,-0.012248
-1.26138,1.154771,-0.1604,0.027449,0.022475,-0.010248
-1.48138,0.694771,-0.630402,-0.008551,0.025475,-0.016248
-0.951381,-0.265229,-0.710403,-0.015551,0.043475,-0.024248
-0.99138,-0.185229,-0.6604,0.025449,0.051475,-0.018248
-0.971379,1.144771,-0.600403,0.048449,0.020475,-0.010248
0.07862,0.864771,-0.110401,0.065449,0.040475,-0.019248
-0.15138,0.394771,0.069599,0.004449,0.025475,-0.024248
-1.031381,0.694771,0.879597,0.002449,0.044475,-0.022248
-1.031381,1.214771,0.979599,0.035449,0.075475,-0.015248
-0.33138,1.024771,0.709599,0.007449,0.031475,-0.019248
0.26862,-0.345229,0.309597,0.010449,0.039475,-0.029248
-0.92138,0.574771,-0.440403,-0.053551,-0.034525,-0.022248
-1.221379,0.174771,-1.2304,-0.022551,-0.018525,-0.023248
-1.221379,-0.545229,-1.890404,0.016449,0.025475,-0.022248
-1.15138,0.184771,-1.9104,0.015449,0.004475,-0.018248
0.01862,-0.725229,-1.430401,0.042449,0.074475,-0.034248
-0.09138,0.184771,-0.870403,-0.051551,0.027475,-0.035248
0.43862,0.404771,0.559597,-0.024551,0.038475,-0.032248
0.18862,0.214771,0.599598,-0.016551,0.064475,-0.027248
-0.08138,0.104771,1.239597,-0.005551,0.055475,-0.023248
-1.121381,1.194771,0.239597,-0.056551,-0.011525,-0.021248
-0.83138,0.484771,0.249599,-0.042551,-0.015525,-0.028248
-0.21138,-0.665229,1.199596,-0.010551,-0.012525,-0.029248
-0.531381,-0.995229,-0.8204,0.026449,0.032475,-0.029248
-1.281381,0.424771,-1.140404,-0.007551,-0.019525,-0.024248
-0.76138,0.494771,-1.390404,-0.004551,-0.000525,-0.024248
-0.441381,0.484771,-0.1604,0.003449,0.033475,-0.024248
0.44862,0.384771,-0.210403,0.059449,0.087475,-0.024248
0.93862,-0.225229,0.099598,0.057449,0.107475,-0.031248
-0.12138,0.894771,1.249599,-0.043551,0.000475,-0.028248
-0.50138,0.894771,0.6796,-0.029551,0.010475,-0.025248
-0.551379,0.244771,-0.220402,0.000449,0.027475,-0.024248
-0.66138,0.344771,0.1796,0.002449,-0.016525,-0.017248
-0.37138,-0.135229,-1.150402,0.052449,0.030475,-0.021248
-1.40138,0.714771,-1.550404,-0.013551,-0.025525,-0.018248
-1.051379,-0.395229,-0.950401,0.003449,0.009475,-0.017248
-0.441381,-0.595229,-0.4804,0.016449,0.034475,-0.019248
-0.34138,0.414771,-0.970402,0.011449,0.033475,-0.017248
-0.22138,0.794771,-0.000401,0.022449,0.049475,-0.017248
0.06862,1.384771,0.809597,0.011449,0.014475,-0.016248
0.61862,0.674771,0.699596,0.046449,0.039475,-0.016248
-0.11138,1.234771,-0.1604,0.041449,0.041475,-0.011248
-1.48138,2.444771,0.219597,0.045449,0.036475,-0.005248
-1.451381,1.814771,0.419598,0.038449,0.023475,-0.014248
-0.871381,0.684771,-0.600403,0.014449,-0.006525,-0.021248
-1.27138,0.604771,-0.960403,0.068449,0.024475,-0.011248
-1.551379,1.304771,-1.490402,0.117449,0.024475,-0.006248
-1.27138,0.984771,-1.880402,0.049449,-0.000525,-0.012248
0.31862,-0.515229,-2.130402,0.049449,0.060475,-0.026248
0.03862,0.404771,-0.290401,-0.002551,0.017475,-0.025248
0.21862,0.534771,1.159599,0.002449,0.043475,-0.022248
0.49862,1.264771,0.739597,0.026449,0.046475,-0.020248
-0.00138,1.444771,0.949596,0.037449,0.045475,-0.014248
-0.37138,1.004771,1.439598,0.012449,0.017475,-0.014248
-1.141379,1.224771,0.049599,-0.028551,-0.023525,-0.016248
-0.99138,-0.015229,-1.010403,0.029449,0.034475,-0.021248
-1.01138,0.214771,-1.560402,0.010449,-0.005525,-0.020248
-0.551379,-0.095229,-0.540401,0.035449,0.007475,-0.021248
-0.18138,0.314771,-1.270401,0.046449,0.013475,-0.022248
-0.40138,1.524771,-0.870403,-0.015551,-0.011525,-0.021248
-0.25138,0.944771,0.959599,-0.009551,0.061475,-0.025248
-0.04138,0.844771,1.1796,0.003449,0.061475,-0.023248
-0.26138,0.794771,0.659599,-0.022551,0.021475,-0.020248
-0.50138,0.514771,0.629597,-0.015551,0.001475,-0.018248
-0.531381,0.574771,-0.370403,0.016449,-0.014525,-0.012248
-0.41138,-0.165229,0.449596,-0.000551,-0.015525,-0.015248
-0.04138,-1.085229,0.999599,-0.025551,-0.007525,-0.023248
-0.48138,-1.255229,-0.1604,-0.018551,0.014475,-0.023248
-0.60138,-0.795229,-1.080402,0.022449,0.029475,-0.021248
-1.01138,0.074771,-0.760403,-0.034551,-0.020525,-0.015248
-0.13138,-0.395229,-0.150402,0.002449,0.043475,-0.020248
0.82862,1.204771,-0.900402,0.026449,0.044475,-0.021248
0.24862,1.254771,0.549599,-0.015551,0.063475,-0.022248
0.15862,-0.275229,1.559597,-0.012551,0.084475,-0.021248
0.31862,-0.715229,1.959599,-0.020551,0.043475,-0.021248
-0.21138,-0.815229,1.0196,-0.038551,0.033475,-0.020248
-0.02138,-0.925229,0.0196,-0.005551,0.039475,-0.019248
-0.471379,-0.675229,0.389599,0.003449,0.039475,-0.019248
-0.811379,-0.175229,0.389599,0.030449,0.044475,-0.012248
-1.201381,0.214771,-0.270401,0.006449,0.023475,-0.012248
-1.391379,0.834771,-0.400402,0.013449,0.013475,-0.010248
-0.51138,0.864771,-0.440403,0.028449,0.021475,-0.015248
0.29862,-0.085229,-0.3204,0.002449,0.048475,-0.020248
0.26862,0.414771,0.829597,-0.012551,0.021475,-0.017248
-0.26138,1.004771,1.719597,0.005449,0.032475,-0.014248
-0.58138,1.244771,1.779598,0.002449,0.027475,-0.013248
-0.51138,0.954771,0.6796,-0.008551,0.011475,-0.015248
-0.611381,-0.075229,0.329597,0.002449,0.032475,-0.015248
-1.08138,0.374771,0.119598,-0.010551,-0.005525,-0.018248
-0.83138,-0.335229,-0.990402,0.051449,0.053475,-0.020248
-1.18138,0.394771,-0.960403,0.051449,0.020475,-0.014248
-0.961381,0.914771,-0.970402,0.053449,0.013475,-0.015248
-1.17138,1.434771,-0.920403,0.039449,0.018475,-0.014248
-0.58138,1.924771,-1.040401,0.045449,0.023475,-0.011248
-0.31138,1.094771,0.009598,0.003449,0.042475,-0.014248
-0.21138,0.094771,0.549599,-0.011551,0.052475,-0.015248
0.21862,-0.605229,1.199596,-0.023551,0.057475,-0.023248
0.28862,-0.475229,1.789597,-0.032551,0.040475,-0.021248
0.37862,-0.555229,2.329597,-0.010551,0.050475,-0.020248
0.02862,-0.235229,0.399597,0.001449,0.053475,-0.023248
-0.191381,0.234771,0.0196,0.052449,0.032475,-0.022248
-0.721379,0.124771,-0.440403,0.050449,0.031475,-0.023248
-0.74138,0.294771,-0.4804,0.069449,0.022475,-0.019248
-0.91138,0.484771,-1.080402,0.029449,0.004475,-0.021248
-0.33138,-0.295229,-0.130402,0.005449,0.041475,-0.027248
-0.17138,0.514771,0.129597,-0.022551,0.009475,-0.026248
0.23862,0.094771,-0.270401,-0.013551,0.044475,-0.024248
-0.07138,0.514771,0.749599,-0.015551,0.032475,-0.020248
-0.971379,1.734771,1.249599,0.002449,0.035475,-0.008248
-0.35138,1.424771,1.959599,0.037449,0.061475,-0.013248
-0.471379,1.384771,1.569599,-0.007551,0.048475,-0.016248
0.06862,0.594771,1.719597,0.027449,0.061475,-0.021248
0.52862,0.134771,0.869598,0.012449,-0.032525,-0.029248
0.25862,-0.825229,0.4296,0.070449,0.031475,-0.021248
-1.281381,1.004771,-0.810402,0.088449,0.036475,-0.008248
-2.311379,0.714771,-0.550404,0.054449,0.025475,-0.006248
-1.691381,-0.235229,-1.200401,0.027449,0.024475,-0.021248
-0.791381,0.244771,-1.010403,0.037449,0.009475,-0.018248
-0.951381,0.214771,-0.440403,-0.000551,0.026475,-0.019248
-0.27138,0.754771,-0.530403,0.000449,0.011475,-0.018248
-1.52138,2.034771,0.699596,-0.002551,0.039475,-0.008248
-1.40138,2.704771,0.219597,0.034449,0.066475,-0.009248
-0.781381,1.824771,0.819599,-0.031551,0.028475,-0.021248
-0.11138,0.994771,0.849598,-0.004551,0.055475,-0.024248
1.28862,-0.585229,1.669598,-0.002551,0.024475,-0.031248
