x,y,z,Mx,My,Mz
-0.229136,0.634029,0.298492,-0.061431,-0.062271,-0.001894
1.260863,-0.825971,-1.191509,0.063569,0.053729,-0.005894
0.080864,0.94403,-0.64151,0.002569,-0.029271,0.004106
0.050863,1.424029,0.418491,0.015569,-0.026271,-0.007894
1.090863,-0.225971,-0.381508,0.078569,0.060729,-0.014894
0.350863,-0.29597,0.248493,0.007569,0.027729,0.003106
-0.669136,0.12403,0.498493,-0.087431,-0.006271,-0.006894
-0.089136,-1.205971,-0.181507,-0.049431,0.034729,-0.015894
0.320864,-1.37597,-0.62151,-0.033431,0.028729,0.000106
-0.349136,-0.325971,-0.401508,-0.058431,-0.019271,-0.007894
-0.099136,0.01403,-0.401508,-0.019431,-0.025271,-0.012894
0.510863,0.26403,-1.021507,-0.014431,-0.038271,0.005106
0.960864,-0.195971,-0.201508,0.010569,-0.035271,-0.009894
-0.069136,1.20403,-0.081509,-0.058431,-0.092271,-0.012894
0.650864,0.424029,-1.091507,0.037569,0.004729,0.001106
0.540864,0.004029,-0.021507,0.051569,0.040729,-0.009894
-0.769136,1.094029,0.53849,-0.062431,-0.010271,-0.013894
-0.499136,0.464029,0.778492,-0.056431,0.020729,-0.006894
1.100863,-1.52597,-0.741508,0.024569,0.148729,-0.013894
-0.289137,-0.06597,-0.80151,-0.078431,0.015729,-0.007894
-1.019136,0.694029,0.678493,-0.101431,-0.087271,-0.009894
0.480864,-1.385971,-0.561508,0.038569,0.044729,-0.012894
0.380863,-0.73597,-0.481506,0.047569,0.047729,0.001106
-0.389137,0.834029,0.368492,-0.009431,-0.019271,-0.013894
-0.189137,0.424029,0.728493,-0.010431,-0.019271,-0.018894
0.530864,-0.555971,0.058491,0.040569,0.027729,-0.000894
0.560863,-0.695971,-0.741508,0.023569,0.019729,-0.005894
0.000864,-0.41597,-0.12151,-0.042431,-0.037271,-0.011894
0.020864,0.004029,0.068493,-0.033431,-0.030271,-0.009894
0.310863,0.37403,-0.021507,0.004569,0.009729,-0.011894
0.060863,0.274029,0.12849,-0.016431,0.018729,-0.014894
0.160864,-0.225971,-0.481506,0.009569,0.041729,-0.015894
-0.359137,0.324029,-0.201508,-0.009431,-0.000271,-0.008894
-0.239136,-0.06597,-0.081509,-0.032431,-0.008271,-0.007894
-0.179136,0.034029,-0.37151,-0.056431,-0.006271,-0.011894
0.660864,-0.48597,-0.261509,0.025569,0.049729,-0.012894
0.470863,-0.465971,-0.46151,0.001569,0.016729,-0.013894
0.420864,-1.02597,-0.151508,-0.013431,0.017729,-0.015894
-0.399136,-0.425971,-0.521507,-0.076431,0.017729,-0.010894
-0.769136,-0.58597,-0.05151,-0.093431,0.007729,-0.010894
-0.379137,-0.715971,-0.001507,-0.074431,0.001729,-0.013894
0.270864,-0.285971,-0.201508,-0.035431,0.014729,-0.012894
0.140863,-0.135971,0.148491,-0.030431,0.006729,-0.014894
0.100864,-0.39597,-0.471508,-0.028431,0.014729,-0.019894
-0.259136,0.16403,-0.071507,-0.038431,-0.022271,-0.011894
0.220863,-0.04597,-0.611507,-0.005431,0.009729,-0.013894
0.310863,-0.285971,-0.031509,-0.024431,0.009729,-0.016894
0.130863,0.024029,-0.181507,-0.045431,-0.010271,-0.012894
0.520864,-0.455971,0.268494,0.002569,0.006729,-0.017894
0.170864,-0.10597,-0.691509,-0.038431,-0.026271,-0.015894
0.520864,-0.29597,-0.541508,0.011569,-0.015271,-0.013894
0.290864,0.364029,-0.471508,0.005569,-0.023271,-0.014894
0.390863,-0.08597,0.138493,0.005569,-0.003271,-0.017894
-0.059135,-0.29597,0.318493,-0.015431,-0.011271,-0.013894
-0.349136,0.234029,0.098492,-0.007431,-0.010271,-0.012894
0.040863,0.56403,-0.411507,0.028569,0.022729,-0.013894
0.120863,0.18403,0.978493,0.007569,0.011729,-0.014894
0.030863,-0.095971,0.088493,-0.018431,0.002729,-0.014894
-0.329136,0.39403,-0.151508,-0.031431,-0.013271,-0.011894
0.110863,0.044029,-0.21151,0.012569,0.024729,-0.013894
0.020864,0.18403,-0.30151,-0.017431,0.003729,-0.011894
0.210864,-0.00597,0.008492,-0.034431,-0.010271,-0.013894
0.330864,-0.205971,-0.521507,-0.037431,0.019729,-0.012894
0.100864,-0.02597,-0.37151,-0.058431,0.002729,-0.013894
-0.089136,0.004029,-0.05151,-0.058431,0.003729,-0.015894
-0.469137,0.074029,-0.37151,-0.027431,0.027729,-0.016894
-0.209137,0.324029,-1.261509,0.034569,0.028729,-0.011894
-0.129137,0.804029,0.058491,0.005569,-0.014271,-0.012894
0.260863,-0.00597,-0.221508,-0.017431,0.015729,-0.017894
-0.019136,-0.48597,-0.271507,-0.034431,0.022729,-0.013894
-0.439137,-0.035971,-0.101509,-0.077431,-0.001271,-0.016894
-0.019136,-0.00597,0.078491,-0.074431,-0.018271,-0.015894
0.310863,0.10403,-0.271507,-0.034431,-0.014271,-0.016894
0.230864,1.22403,0.058491,-0.019431,-0.027271,-0.016894
0.260863,1.114029,-0.001507,0.000569,-0.034271,-0.015894
0.140863,0.134029,-0.021507,-0.014431,-0.027271,-0.014894
-0.139137,-0.18597,0.678493,-0.046431,-0.026271,-0.014894
-0.139137,-1.385971,0.168491,0.015569,0.049729,-0.017894
-0.419136,-0.60597,-0.501507,0.000569,0.018729,-0.013894
0.260863,0.12403,-0.481506,-0.015431,-0.019271,-0.019894
0.030863,0.384029,-0.21151,-0.048431,-0.038271,-0.017894
0.290864,-0.115971,-0.741508,-0.012431,0.008729,-0.019894
-0.169136,-0.00597,0.03849,-0.032431,0.001729,-0.020894
-1.069136,0.20403,0.118492,-0.103431,-0.040271,-0.017894
0.130863,-0.93597,-0.061508,-0.023431,0.031729,-0.020894
-0.049137,0.674029,-0.161507,-0.055431,-0.015271,-0.018894
0.170864,0.464029,-0.401508,-0.034431,0.027729,-0.020894
-0.529137,0.344029,-0.381508,-0.059431,0.022729,-0.019894
0.170864,-0.285971,-0.811508,-0.005431,0.022729,-0.022894
-0.259136,-0.62597,-0.401508,-0.061431,-0.022271,-0.014894
-0.469137,-0.35597,-0.541508,-0.031431,-0.013271,-0.014894
0.040863,0.33403,-0.941509,-0.018431,-0.022271,-0.012894
0.430863,-0.35597,-0.581509,-0.055431,0.006729,-0.017894
0.230864,-0.00597,-0.361507,-0.063431,0.003729,-0.020894
-0.279137,0.824029,-0.581509,0.012569,0.034729,-0.016894
-0.589136,1.71403,-0.581509,-0.008431,0.004729,-0.013894
-0.129137,0.98403,0.548492,-0.061431,-0.027271,-0.020894
-0.299137,-0.205971,-0.151508,-0.026431,0.033729,-0.018894
0.040863,-0.31597,0.118492,0.023569,-0.023271,-0.017894
0.080864,0.08403,-0.21151,0.009569,-0.049271,-0.016894
-0.109137,0.234029,-0.64151,0.026569,0.005729,-0.015894
-0.319136,-0.535971,-0.87151,0.013569,0.016729,-0.016894
-0.659136,-0.705971,-0.55151,-0.080431,0.023729,-0.018894
-0.079136,0.114029,-0.201508,-0.085431,-0.000271,-0.021894
0.500864,-0.035971,-0.87151,-0.040431,-0.013271,-0.015894
0.840863,-0.60597,-0.911507,-0.007431,0.015729,-0.020894
0.140863,-0.035971,-0.111507,-0.045431,-0.002271,-0.022894
0.260863,0.31403,-0.991508,-0.036431,0.013729,-0.020894
0.210864,0.234029,0.488491,-0.039431,-0.009271,-0.020894
0.430863,-0.37597,0.278492,-0.013431,0.020729,-0.019894
0.200864,0.024029,-0.031509,-0.020431,-0.016271,-0.020894
0.270864,-0.455971,0.37849,-0.037431,-0.033271,-0.020894
-0.019136,-0.115971,-0.341507,-0.050431,-0.029271,-0.016894
-0.079136,0.41403,-0.311508,-0.007431,0.001729,-0.019894
-0.009136,0.51403,-0.221508,0.027569,0.004729,-0.018894
0.180863,0.794029,-0.411507,0.015569,-0.017271,-0.020894
0.130863,0.804029,-0.181507,-0.007431,-0.022271,-0.018894
0.500864,0.284029,-0.911507,0.032569,0.025729,-0.019894
0.040863,0.544029,-0.261509,-0.024431,0.006729,-0.021894
-0.109137,-0.23597,0.028492,-0.032431,0.014729,-0.022894
0.290864,-0.465971,-0.401508,0.007569,-0.006271,-0.020894
0.450864,0.254029,-0.081509,-0.019431,-0.056271,-0.019894
-0.189137,1.134029,-1.351509,-0.014431,-0.016271,-0.016894
-0.239136,1.00403,-0.521507,0.046569,0.037729,-0.016894
0.160864,0.41403,-0.221508,-0.006431,-0.003271,-0.023894
-0.149136,-0.805971,-0.351509,-0.053431,-0.020271,-0.021894
-0.199137,-0.68597,-0.481506,-0.023431,-0.035271,-0.017894
0.640863,0.43403,-1.541508,0.015569,-0.028271,-0.022894
0.310863,0.714029,-0.921509,0.000569,-0.000271,-0.022894
0.580864,0.66403,-0.691509,-0.020431,-0.023271,-0.020894
0.680863,0.06403,-1.071507,-0.104431,0.029729,-0.024894
0.090864,-0.64597,0.148491,-0.091431,0.065729,-0.023894
-1.099136,1.274029,-0.581509,-0.045431,-0.007271,-0.014894
-0.869137,0.304029,-0.37151,-0.008431,0.020729,-0.011894
0.170864,-0.765971,-0.201508,-0.015431,-0.062271,-0.022894
0.820864,-0.35597,-0.581509,-0.003431,-0.078271,-0.025894
0.220863,0.054029,-0.331509,-0.029431,-0.009271,-0.023894
-0.519136,0.024029,-0.89151,-0.013431,0.041729,-0.025894
-0.689137,0.14403,-0.12151,0.000569,0.031729,-0.023894
0.150864,-0.12597,-1.661507,0.007569,0.038729,-0.022894
-0.549137,0.674029,-0.39151,-0.059431,-0.049271,-0.022894
0.800863,0.41403,-1.191509,0.013569,-0.001271,-0.026894
0.410864,0.824029,-0.241508,-0.032431,-0.031271,-0.026894
0.300863,0.33403,-0.111507,-0.025431,-0.011271,-0.025894
-0.219137,0.794029,-0.081509,-0.032431,0.001729,-0.026894
-0.289137,1.094029,-0.71151,-0.039431,-0.001271,-0.025894
0.630863,0.234029,-0.631508,-0.019431,-0.030271,-0.027894
0.150864,-0.93597,0.508492,-0.033431,-0.030271,-0.032894
0.280864,-1.305971,-0.30151,-0.028431,-0.001271,-0.029894
-0.229136,-0.25597,-0.441509,-0.071431,-0.041271,-0.032894
-0.179136,-0.015971,-1.39151,0.008569,0.016729,-0.025894
-0.309135,1.054029,-1.181507,-0.004431,-0.013271,-0.025894
-0.059135,0.66403,-0.701508,-0.017431,0.005729,-0.026894
-0.189137,1.064029,-0.161507,-0.077431,-0.053271,-0.024894
0.430863,0.024029,-0.901508,-0.115431,0.005729,-0.036894
0.590863,-0.56597,-0.651508,-0.084431,0.047729,-0.036894
-0.309135,0.574029,0.248493,-0.059431,0.010729,-0.036894
-0.249136,0.95403,0.058491,-0.021431,0.031729,-0.029894
-0.699137,1.774029,-0.241508,-0.029431,-0.011271,-0.027894
-0.639137,0.51403,-0.611507,0.001569,0.031729,-0.023894
-0.349136,0.47403,-0.96151,-0.000431,-0.060271,-0.025894
0.540864,0.154029,-1.271507,0.015569,-0.070271,-0.027894
0.310863,0.22403,-1.021507,-0.037431,-0.070271,-0.030894
0.230864,-0.325971,-1.191509,-0.017431,-0.033271,-0.037894
0.100864,-0.37597,-1.181507,-0.022431,-0.003271,-0.033894
0.020864,0.674029,-1.311508,-0.033431,-0.021271,-0.037894
-0.079136,0.784029,-0.851509,-0.023431,0.006729,-0.032894
-0.229136,0.884029,-0.611507,-0.069431,-0.030271,-0.035894
0.290864,0.074029,-0.331509,-0.084431,-0.013271,-0.038894
0.340863,0.20403,-0.37151,-0.079431,-0.007271,-0.041894
0.200864,0.58403,-0.321507,-0.042431,-0.015271,-0.043894
0.570864,-0.00597,-0.401508,0.011569,0.030729,-0.043894
-0.049137,0.70403,-0.401508,-0.040431,-0.029271,-0.046894
0.180863,-0.50597,0.10849,-0.039431,-0.020271,-0.038894
-0.269136,0.134029,-0.611507,-0.082431,-0.090271,-0.037894
0.020864,-0.225971,-0.64151,-0.016431,-0.038271,-0.038894
-0.209137,-0.225971,-0.661507,-0.075431,-0.043271,-0.040894
0.530864,-1.385971,-0.46151,-0.055431,-0.014271,-0.044894
-0.319136,-0.455971,-0.331509,-0.092431,-0.045271,-0.041894
0.690864,-0.905971,-0.951508,-0.020431,0.014729,-0.050894
-0.099136,-0.035971,-0.581509,-0.069431,-0.017271,-0.047894
0.320864,0.544029,-0.951508,-0.056431,-0.017271,-0.051894
0.820864,0.114029,-0.321507,-0.031431,-0.005271,-0.046894
0.650864,0.824029,-0.80151,-0.068431,-0.041271,-0.046894
0.890863,0.544029,-0.931507,-0.068431,-0.020271,-0.047894
0.070864,0.45403,0.418491,-0.103431,-0.043271,-0.047894
0.040863,0.39403,-0.681507,-0.080431,-0.009271,-0.050894
0.130863,0.56403,-0.321507,-0.028431,0.029729,-0.049894
-0.329136,1.48403,-1.171509,-0.006431,0.004729,-0.050894
-0.539137,0.214029,-0.981506,-0.014431,0.010729,-0.040894
-1.059135,0.614029,-0.89151,-0.066431,-0.054271,-0.039894
-0.469137,0.26403,-1.831509,-0.045431,-0.034271,-0.040894
-0.239136,-0.18597,-0.321507,-0.047431,-0.041271,-0.043894
0.260863,0.214029,-0.921509,-0.018431,-0.024271,-0.050894
-0.489136,0.904029,-0.481506,-0.052431,0.011729,-0.047894
-0.549137,1.654029,-1.901508,-0.061431,0.021729,-0.050894
0.590863,0.45403,-1.411507,-0.008431,0.047729,-0.051894
0.070864,0.95403,-0.781509,-0.056431,-0.003271,-0.052894
0.710864,0.234029,-0.571507,-0.031431,0.005729,-0.051894
-0.039137,1.064029,-0.431507,-0.090431,-0.045271,-0.050894
-0.119137,1.24403,-0.421509,-0.032431,-0.008271,-0.044894
-0.659136,1.174029,-0.661507,-0.030431,0.004729,-0.042894
-0.659136,1.344029,-0.941509,-0.013431,-0.028271,-0.046894
-0.889137,0.20403,-1.421509,-0.027431,-0.024271,-0.042894
-1.289137,0.344029,-1.811508,-0.054431,-0.024271,-0.046894
-0.379137,0.304029,-1.831509,0.021569,0.029729,-0.046894
-0.859137,0.72403,-1.21151,-0.007431,0.045729,-0.046894
-0.469137,1.614029,-1.21151,-0.037431,0.004729,-0.045894
0.440864,0.654029,-1.161507,-0.056431,0.007729,-0.054894
0.620864,0.504029,-0.041508,-0.066431,-0.013271,-0.056894
0.760863,0.614029,-1.501507,-0.047431,0.008729,-0.054894
0.820864,0.874029,-0.601509,-0.049431,-0.013271,-0.053894
-0.259136,1.904029,0.068493,-0.095431,-0.008271,-0.051894
-0.149136,1.94403,-0.281509,-0.042431,0.046729,-0.052894
0.030863,2.43403,-0.901508,-0.008431,-0.038271,-0.047894
-0.969137,0.774029,-0.451508,-0.035431,-0.038271,-0.044894
-0.349136,-0.245971,-0.451508,-0.037431,-0.079271,-0.047894
-0.049137,-0.83597,-1.46151,-0.026431,-0.067271,-0.047894
-0.699137,-0.64597,-1.12151,-0.093431,-0.027271,-0.049894
0.290864,-0.305971,-0.861507,-0.058431,-0.006271,-0.052894
-0.029137,0.384029,-1.231506,-0.052431,-0.000271,-0.049894
-0.009136,0.914029,-1.421509,-0.047431,-0.002271,-0.050894
-0.029137,0.894029,-0.701508,-0.074431,-0.026271,-0.052894
0.420864,0.22403,-0.201508,-0.064431,-0.019271,-0.053894
0.410864,0.054029,0.10849,-0.116431,-0.046271,-0.057894
0.640863,0.404029,0.168491,-0.100431,-0.041271,-0.063894
0.640863,0.774029,-0.30151,-0.069431,-0.045271,-0.057894
-0.189137,0.254029,0.008492,-0.084431,-0.041271,-0.057894
0.230864,-0.075971,-1.231506,-0.041431,-0.057271,-0.055894
0.030863,-0.60597,-0.721508,-0.023431,-0.047271,-0.056894
-0.409136,-0.195971,-1.62151,-0.010431,-0.020271,-0.051894
-0.139137,-0.115971,-2.64151,-0.000431,-0.005271,-0.054894
-0.609137,0.044029,-1.421509,-0.047431,0.009729,-0.055894
0.400864,0.364029,-1.231506,-0.036431,0.008729,-0.054894
0.410864,0.654029,-0.901508,-0.054431,-0.015271,-0.055894
0.430863,0.37403,-0.781509,-0.050431,-0.008271,-0.058894
0.520864,0.054029,-0.421509,-0.096431,-0.030271,-0.059894
0.560863,0.58403,-0.101509,-0.102431,-0.044271,-0.060894
0.820864,0.47403,-0.80151,-0.061431,0.005729,-0.060894
0.500864,1.51403,-0.061508,-0.068431,-0.017271,-0.057894
0.750864,1.68403,-0.611507,-0.034431,-0.037271,-0.056894
0.020864,0.804029,-0.89151,-0.047431,-0.029271,-0.055894
0.030863,0.49403,-1.201508,-0.011431,-0.004271,-0.055894
-0.419136,-0.02597,-1.721508,-0.011431,0.014729,-0.055894
-0.899136,0.214029,-1.091507,0.019569,0.049729,-0.052894
-0.759136,0.60403,-1.411507,0.006569,0.034729,-0.050894
-0.729136,0.484029,-0.971508,-0.042431,0.011729,-0.054894
0.130863,0.914029,-0.361507,-0.043431,-0.014271,-0.055894
-0.099136,1.45403,-0.721508,-0.070431,-0.015271,-0.053894
-0.169136,1.604029,-0.661507,-0.050431,0.004729,-0.055894
0.330864,1.144029,-1.071507,-0.058431,-0.020271,-0.059894
-0.049137,0.804029,-0.491508,-0.080431,-0.036271,-0.056894
0.290864,0.324029,-0.721508,-0.044431,-0.020271,-0.060894
0.080864,0.68403,-0.381508,-0.034431,-0.021271,-0.058894
0.090864,0.714029,-0.451508,-0.025431,-0.006271,-0.058894
-0.109137,0.484029,-1.401508,-0.018431,0.015729,-0.058894
-0.529137,1.034029,-1.311508,-0.003431,-0.001271,-0.056894
-0.489136,-0.06597,-1.631508,-0.015431,0.001729,-0.054894
-0.349136,-0.515971,-1.37151,-0.042431,-0.025271,-0.055894
0.320864,-0.385971,-0.921509,-0.025431,-0.031271,-0.056894
-0.369137,0.37403,-1.011509,-0.050431,0.005729,-0.053894
0.180863,1.364029,-1.821507,-0.027431,0.020729,-0.052894
-0.679136,2.334029,-0.241508,-0.055431,0.025729,-0.049894
-0.689137,2.01403,-0.861507,-0.054431,0.054729,-0.054894
-0.189137,1.594029,-0.261509,-0.073431,-0.035271,-0.055894
-0.419136,0.98403,0.068493,-0.092431,-0.053271,-0.053894
0.670864,-0.425971,0.368492,-0.061431,-0.051271,-0.057894
0.290864,0.16403,0.178493,-0.046431,-0.045271,-0.064894
0.530864,0.06403,-0.691509,0.031569,0.031729,-0.064894
-0.479136,0.804029,-1.241508,-0.056431,-0.034271,-0.059894
-0.119137,0.49403,-1.701508,-0.020431,-0.029271,-0.057894
-0.049137,0.10403,-1.741508,-0.022431,-0.033271,-0.059894
-0.219137,-0.04597,-1.471508,-0.029431,0.010729,-0.060894
0.440864,1.024029,-1.821507,-0.024431,-0.000271,-0.056894
0.000864,1.394029,-0.291508,-0.038431,0.052729,-0.064894
-0.129137,1.44403,0.348492,-0.064431,0.045729,-0.056894
0.650864,0.844029,-0.431507,-0.077431,-0.010271,-0.058894
0.540864,0.18403,0.018494,-0.077431,-0.018271,-0.059894
0.260863,0.504029,0.098492,-0.089431,-0.077271,-0.058894
0.390863,0.284029,-0.731506,-0.046431,-0.046271,-0.065894
0.110863,0.694029,-1.081509,-0.029431,-0.037271,-0.063894
-0.219137,0.35403,-1.631508,-0.022431,-0.018271,-0.061894
-0.089136,-0.02597,-1.381508,-0.029431,-0.032271,-0.057894
0.100864,0.01403,-1.221508,-0.056431,-0.064271,-0.059894
1.230864,-1.305971,-0.981506,-0.012431,-0.002271,-0.064894
0.580864,-0.655971,-0.401508,-0.061431,-0.044271,-0.066894
-0.559135,0.504029,-0.39151,-0.013431,0.046729,-0.059894
-1.379137,1.874029,-0.071507,-0.044431,0.021729,-0.051894
-0.629137,1.18403,-0.46151,-0.031431,0.029729,-0.059894
0.230864,1.134029,0.058491,-0.019431,0.019729,-0.054894
0.480864,1.21403,-0.21151,-0.048431,-0.031271,-0.057894
0.550863,0.254029,-0.581509,-0.034431,-0.005271,-0.056894
-0.099136,0.62403,0.028492,-0.108431,-0.071271,-0.056894
-0.439137,-0.04597,-0.14151,-0.085431,-0.033271,-0.064894
-0.619137,0.114029,-0.741508,-0.058431,-0.030271,-0.060894
-0.669136,0.864029,-1.201508,-0.052431,-0.041271,-0.062894
-0.129137,0.39403,-1.861507,-0.004431,0.015729,-0.061894
-0.139137,0.784029,-1.561508,-0.036431,-0.017271,-0.062894
0.520864,0.294029,-1.811508,0.053569,0.063729,-0.056894
-0.519136,1.814029,-1.041508,-0.032431,-0.028271,-0.053894
-0.179136,1.344029,-0.041508,-0.009431,0.014729,-0.057894
-0.429136,1.96403,-0.151508,-0.049431,-0.018271,-0.054894
-0.399136,2.094029,-1.011509,-0.050431,-0.013271,-0.059894
0.080864,2.404029,-1.511509,-0.015431,0.005729,-0.060894
0.270864,2.25403,-0.671509,-0.032431,-0.006271,-0.065894
-0.269136,1.114029,-0.931507,-0.038431,0.027729,-0.059894
-0.249136,0.64403,-1.12151,-0.051431,0.003729,-0.059894
0.310863,0.10403,-0.30151,-0.014431,0.020729,-0.061894
0.160864,0.574029,-1.14151,-0.047431,-0.059271,-0.062894
0.290864,-0.04597,-1.351509,-0.027431,-0.048271,-0.068894
-0.479136,0.844029,-2.101509,0.001569,-0.018271,-0.056894
-0.499136,0.834029,-1.851509,0.020569,-0.002271,-0.063894
-0.499136,0.614029,-1.341507,0.026569,0.041729,-0.060894
-0.549137,1.51403,-0.411507,-0.013431,-0.004271,-0.055894
-0.069136,1.174029,-1.181507,-0.053431,-0.017271,-0.059894
0.640863,0.904029,-1.101509,-0.041431,-0.010271,-0.064894
0.470863,0.98403,-0.37151,-0.056431,0.014729,-0.067894
0.010864,0.844029,-0.451508,-0.081431,0.018729,-0.062894
-0.429136,1.284029,-0.611507,-0.079431,0.000729,-0.061894
-0.069136,1.424029,-0.251507,-0.020431,0.031729,-0.060894
0.820864,0.894029,-0.791508,-0.004431,-0.020271,-0.066894
0.960864,-0.745971,-0.87151,0.016569,0.007729,-0.065894
-0.629137,0.60403,-1.05151,-0.075431,-0.070271,-0.058894
-0.629137,-0.175971,-1.741508,-0.047431,-0.028271,-0.059894
-0.489136,-0.845971,-0.451508,-0.067431,-0.045271,-0.062894
0.540864,-0.87597,-0.341507,-0.046431,-0.045271,-0.067894
0.110863,0.024029,-0.521507,-0.072431,-0.040271,-0.060894
0.480864,0.37403,-0.451508,-0.056431,-0.024271,-0.061894
0.180863,0.884029,-0.101509,-0.074431,-0.013271,-0.058894
-0.049137,0.874029,-0.231506,-0.055431,0.022729,-0.060894
0.190864,0.62403,-0.171509,-0.024431,0.023729,-0.060894
0.490864,0.814029,-0.631508,-0.022431,0.008729,-0.058894
0.920864,0.534029,-0.531509,-0.022431,0.000729,-0.056894
0.600863,-0.075971,0.188492,-0.038431,-0.005271,-0.055894
0.800863,-0.655971,0.388493,-0.035431,-0.008271,-0.057894
-0.389137,-0.31597,0.158493,-0.072431,-0.028271,-0.056894
-0.879137,0.194029,-1.341507,0.004569,0.011729,-0.051894
-0.759136,0.99403,-1.781509,0.014569,-0.009271,-0.047894
-0.319136,0.484029,-1.011509,-0.046431,-0.027271,-0.055894
0.700864,0.044029,-0.531509,-0.048431,-0.026271,-0.057894
0.170864,0.864029,0.078491,-0.054431,-0.009271,-0.048894
-0.489136,0.894029,-0.111507,-0.057431,0.013729,-0.046894
-0.139137,0.194029,0.008492,-0.031431,0.039729,-0.055894
-0.629137,0.914029,-0.421509,-0.080431,-0.005271,-0.051894
-0.759136,1.20403,-0.161507,-0.077431,-0.023271,-0.049894
0.160864,1.624029,-0.12151,-0.025431,-0.010271,-0.051894
1.030864,1.284029,-0.881508,-0.038431,-0.033271,-0.053894
-0.009136,0.444029,0.168491,-0.074431,-0.039271,-0.052894
0.090864,-0.27597,-0.181507,0.018569,0.024729,-0.052894
-0.419136,-0.14597,-0.941509,0.017569,0.021729,-0.048894
-0.419136,-0.305971,-1.661507,0.020569,0.028729,-0.047894
0.180863,-0.575971,-1.501507,0.017569,0.018729,-0.048894
-0.519136,0.08403,-1.021507,-0.040431,0.015729,-0.045894
-0.519136,0.634029,-0.39151,-0.027431,0.033729,-0.046894
-0.969137,1.554029,-0.361507,0.004569,0.040729,-0.039894
-1.229136,1.874029,-0.001507,-0.014431,0.013729,-0.036894
-0.469137,1.074029,-0.161507,-0.043431,-0.028271,-0.041894
0.180863,1.24403,-0.421509,-0.037431,-0.044271,-0.047894
0.910864,0.524029,-0.861507,-0.046431,0.001729,-0.049894
0.360864,0.51403,0.028492,-0.069431,0.006729,-0.051894
0.520864,0.234029,-0.21151,-0.011431,0.046729,-0.053894
0.020864,-0.23597,0.068493,-0.040431,0.027729,-0.047894
0.650864,-1.10597,-0.351509,-0.014431,0.000729,-0.048894
0.480864,-0.655971,-0.291508,-0.039431,-0.051271,-0.048894
0.310863,-0.365971,-0.571507,0.004569,0.010729,-0.047894
-0.079136,0.41403,-1.221508,-0.011431,0.004729,-0.045894
0.350863,0.044029,-1.161507,0.023569,0.045729,-0.043894
-0.429136,0.404029,-0.601509,-0.033431,0.002729,-0.040894
-0.149136,-0.33597,0.148491,-0.018431,0.054729,-0.043894
-0.599136,0.58403,0.178493,-0.071431,0.014729,-0.041894
-0.039137,0.22403,0.03849,-0.053431,0.020729,-0.046894
