x,y,z,Mx,My,Mz
0.016487,-1.133807,0.765312,-0.006492,-0.044257,0.035765
0.026487,-1.353806,0.375313,-0.011492,-0.012257,0.036765
0.386486,-0.393806,0.585312,-0.008492,-0.032257,0.035765
0.946487,-0.503807,0.545311,0.080508,-0.035257,0.036765
0.076487,-0.563807,0.285316,0.037508,-0.060257,0.038765
0.616488,-1.483807,0.515312,0.067508,-0.017257,0.032765
0.656487,-0.973807,0.045311,0.051508,-0.032257,0.033765
0.116488,-0.223807,0.535316,0.083508,-0.028257,0.038765
-0.033514,0.276193,0.765312,0.077508,-0.045257,0.039765
0.586487,-0.633807,0.535316,0.094508,0.032743,0.035765
-0.613514,-0.313807,1.275314,0.019508,-0.014257,0.038765
-0.463512,-0.353806,1.425316,0.077508,-0.021257,0.039765
-0.563513,0.386193,0.305313,0.075508,-0.031257,0.041765
0.536488,-0.893806,-0.594688,0.033508,-0.029257,0.030765
0.786488,-1.333807,0.105316,0.024508,-0.038257,0.029765
0.866488,-1.433806,-0.024689,0.031508,-0.030257,0.027765
0.586487,-1.623806,-0.104683,0.042508,-0.013257,0.024765
-0.263514,-0.583807,-0.414688,0.093508,0.028743,0.035765
-0.243513,-0.163806,0.335312,0.067508,-0.007257,0.041765
0.676487,-1.403807,0.585312,0.043508,0.010743,0.033765
0.586487,-0.823807,0.555313,0.002508,-0.027257,0.033765
0.046486,0.026193,0.785316,0.047508,-0.025257,0.040765
-0.563513,-0.173807,0.015312,0.063508,0.005743,0.039765
-0.123512,-1.053807,0.295311,0.012508,-0.007257,0.031765
0.456488,-1.503807,0.305313,0.040508,0.017743,0.033765
-0.153513,-0.693807,1.115311,0.023508,-0.041257,0.033765
0.236486,-0.093807,0.465317,0.037508,-0.046257,0.037765
0.666487,-0.313807,-0.574684,0.067508,-0.017257,0.035765
0.046486,-0.493807,1.205315,0.002508,-0.074257,0.040765
0.126488,-0.473807,0.375313,0.020508,-0.082257,0.039765
0.376488,-0.753807,0.895317,0.061508,-0.059257,0.039765
0.236486,-0.743807,1.075317,0.049508,-0.041257,0.038765
-0.123512,-1.243807,1.00531,0.031508,-0.035257,0.034765
-0.693514,-0.943807,1.235313,-0.007492,-0.019257,0.039765
-0.543512,-0.583807,0.785316,0.001508,-0.010257,0.039765
0.596487,-1.483807,0.095314,0.024508,-0.050257,0.035765
0.736486,-0.943807,-0.234688,0.018508,-0.071257,0.029765
0.746487,-1.073807,0.165314,0.022508,-0.035257,0.029765
0.786488,-1.443807,-0.274689,0.039508,-0.006257,0.027765
-0.453514,-0.133807,-0.004684,0.050508,0.025743,0.040765
-0.823513,-0.313807,-0.464684,0.043508,0.041743,0.041765
-0.283514,-0.873806,0.325317,0.057508,-0.013257,0.035765
0.546486,-0.993807,0.835312,0.057508,-0.041257,0.037765
0.206488,-0.653807,1.075317,0.017508,-0.038257,0.040765
-0.543512,-0.133807,1.305313,-0.002492,-0.045257,0.038765
-0.273514,-0.333807,0.335312,0.030508,-0.021257,0.040765
-0.853514,-0.363807,0.445312,0.027508,-0.019257,0.040765
-0.203514,-1.053807,0.555313,0.075508,-0.024257,0.037765
0.266487,-0.703807,0.485313,0.061508,-0.055257,0.040765
-0.103514,-0.513807,1.25531,0.022508,-0.028257,0.038765
-0.543512,-0.723807,0.665314,0.023508,0.000743,0.038765
-0.233513,-1.153807,0.645317,0.058508,0.018743,0.035765
-0.503513,-0.903807,0.365311,0.028508,-0.004257,0.037765
-0.373512,-1.093807,0.345314,0.024508,-0.005257,0.034765
0.366488,-1.153807,0.695312,0.051508,0.000743,0.035765
0.026487,-0.673807,0.745316,0.027508,-0.012257,0.035765
0.036488,-0.333807,0.615311,0.022508,-0.021257,0.034765
0.186487,-0.413806,1.175316,0.032508,-0.039257,0.034765
-0.033514,-0.813807,1.245316,0.035508,-0.030257,0.037765
-0.213512,-0.563807,0.50531,0.000508,-0.068257,0.036765
0.696487,-1.323807,0.355316,0.070508,-0.016257,0.034765
-0.183514,-0.383807,0.625313,0.031508,-0.029257,0.038765
-0.333513,-0.733807,0.585312,0.039508,-0.010257,0.038765
-0.273514,-0.683806,-0.024689,0.095508,0.026743,0.042765
-0.673513,-0.063807,0.575317,0.041508,-0.032257,0.045765
-0.313513,-0.433806,1.285316,0.061508,-0.046257,0.043765
-0.453514,0.256193,0.995316,0.047508,-0.069257,0.042765
0.056486,-0.363807,0.445312,0.061508,-0.015257,0.041765
0.096487,-0.023807,0.385315,0.062508,-0.015257,0.037765
-0.223513,0.126194,0.475311,0.024508,0.018743,0.039765
-0.453514,0.196193,0.725311,0.016508,0.021743,0.040765
0.356487,-0.103806,-1.414688,0.030508,-0.035257,0.040765
0.376488,-1.663806,1.605316,0.046508,-0.042257,0.033765
-0.203514,-0.773807,0.815315,0.057508,-0.100257,0.039765
-0.573513,-0.533807,-0.474686,0.082508,-0.078257,0.040765
-0.733513,-0.693807,0.165314,0.127508,0.008743,0.041765
-1.133512,-0.283807,-0.414688,0.095508,-0.002257,0.042765
-1.483513,-0.343807,0.125313,0.065508,0.051743,0.037765
-0.323513,0.386193,-0.364685,0.082508,0.053743,0.040765
-0.393513,1.246193,-0.024689,0.082508,-0.055257,0.042765
-0.013514,1.066193,0.445312,0.092508,-0.070257,0.048765
0.506487,-0.133807,1.365311,0.015508,-0.043257,0.036765
0.376488,-0.933806,1.025314,0.036508,0.008743,0.024765
0.186487,-0.683806,0.875313,0.044508,-0.005257,0.032765
0.416487,-1.133807,0.625313,0.049508,0.001743,0.032765
0.246487,-0.463807,0.565315,0.073508,-0.073257,0.042765
-0.733513,-0.093807,-0.004684,0.033508,-0.103257,0.046765
-0.493513,-0.833807,0.595314,0.091508,-0.008257,0.046765
-1.063513,-0.243807,0.335312,0.061508,-0.020257,0.041765
-0.233513,-1.513807,0.015312,0.039508,0.018743,0.024765
0.966486,-1.423807,0.375313,0.028508,-0.004257,0.035765
-0.093513,0.136193,1.00531,0.008508,-0.038257,0.043765
0.156487,0.166193,0.68531,0.061508,0.003743,0.042765
0.336487,-0.143806,1.885315,0.051508,-0.011257,0.038765
-0.363514,-1.033807,1.875313,0.026508,-0.004257,0.034765
-0.593513,-0.803807,1.485313,0.052508,-0.019257,0.048765
-1.103514,-0.273807,1.385315,0.043508,-0.035257,0.049765
-0.603514,-0.843807,0.785316,0.052508,-0.031257,0.042765
-1.123512,-0.673807,0.415314,0.027508,-0.045257,0.042765
-1.073513,-0.583807,-1.104683,0.113508,0.014743,0.037765
-1.653513,0.206193,-2.574684,0.098508,0.009743,0.047765
-1.453514,-0.613807,-0.644684,0.088508,0.049743,0.044765
-0.673513,0.626193,-0.534683,0.051508,0.000743,0.041765
0.356487,-0.603806,1.085312,0.058508,0.066743,0.033765
0.386486,-0.143806,1.195312,-0.003492,0.022743,0.031765
-0.353514,1.116193,1.415314,0.021508,-0.004257,0.048765
-1.663513,1.076193,1.035316,0.013508,0.006743,0.050765
-1.263514,0.596193,0.25531,0.070508,-0.007257,0.041765
-1.663513,-0.843807,1.025314,0.096508,0.024743,0.047765
-1.893513,-0.733807,0.425316,0.108508,-0.010257,0.049765
-1.473513,0.456193,-0.254684,0.103508,-0.049257,0.050765
-0.983513,-0.003807,0.125313,0.091508,-0.026257,0.050765
0.126488,0.476193,-0.074684,0.119508,-0.018257,0.040765
0.786488,-0.333807,-1.004684,0.065508,0.081743,0.037765
0.836487,-0.013807,0.575317,0.013508,0.039743,0.037765
0.326487,0.736193,0.93531,0.034508,0.055743,0.043765
-0.973513,0.696193,1.305313,-0.017492,0.032743,0.048765
-0.593513,0.556193,1.075317,0.052508,-0.044257,0.043765
-1.013514,-0.473807,1.745316,0.086508,-0.028257,0.048765
-1.053513,-0.453807,0.395317,0.076508,-0.079257,0.048765
-0.993513,-0.363807,-0.24469,0.062508,-0.101257,0.050765
-0.773514,-1.153807,0.395317,0.012508,-0.051257,0.046765
-0.343513,-0.843807,-0.234688,0.026508,-0.021257,0.039765
-0.553513,-0.553807,0.955315,0.016508,-0.033257,0.042765
0.656487,-0.993807,0.43531,0.072508,0.010743,0.039765
0.216486,-0.353806,1.125313,0.060508,-0.014257,0.039765
0.226486,-0.423807,1.235313,0.046508,-0.026257,0.043765
-0.303513,0.116193,1.655312,0.031508,-0.034257,0.048765
-1.353514,-1.063807,1.345314,0.035508,0.011743,0.046765
-1.403513,-1.313807,0.925316,0.081508,0.028743,0.050765
-1.973513,0.156193,1.375313,0.044508,-0.028257,0.051765
-1.253513,-0.313807,0.075317,0.049508,-0.039257,0.049765
-0.363514,-0.333807,0.315315,0.089508,-0.029257,0.045765
-0.003513,-0.963807,-0.194687,-0.002492,-0.001257,0.037765
0.536488,-1.243807,-0.434685,-0.035492,0.002743,0.035765
-0.183514,-0.593807,0.115311,-0.024492,0.067743,0.038765
-0.203514,-0.673807,1.165314,-0.017492,0.080743,0.045765
-0.433514,-0.013807,1.205315,-0.009492,-0.007257,0.048765
-0.243513,-0.673807,0.805313,0.039508,0.018743,0.048765
-0.633512,-0.203807,1.015312,0.076508,0.005743,0.048765
-1.343513,0.056193,0.365311,0.016508,-0.046257,0.048765
-1.103514,-0.253807,0.545311,-0.015492,-0.110257,0.052765
-1.103514,-0.623806,0.18531,0.054508,-0.050257,0.048765
-0.193514,-1.953807,0.075317,0.070508,-0.003257,0.045765
-0.143513,-0.973807,-0.144684,0.030508,-0.045257,0.043765
-0.143513,-1.103806,0.125313,0.025508,0.036743,0.039765
0.316486,-0.983807,0.875313,0.003508,0.029743,0.043765
0.426487,-0.573807,0.735313,0.050508,0.012743,0.042765
0.326487,-2.153807,1.235313,0.065508,0.032743,0.045765
-1.173513,-0.743807,1.055313,0.000508,-0.082257,0.052765
-0.943514,-1.753807,0.825317,0.052508,-0.041257,0.052765
-1.803513,-1.023807,0.955315,-0.003492,-0.084257,0.054765
-2.023514,-0.863807,1.145317,0.009508,-0.069257,0.052765
-1.133512,-1.933806,-0.134689,0.002508,-0.037257,0.048765
0.366488,-0.693807,0.015312,0.070508,-0.023257,0.041765
0.086487,-0.023807,-0.024689,0.011508,0.053743,0.044765
0.096487,0.426193,0.235313,-0.024492,0.054743,0.044765
0.746487,0.126194,0.225311,0.052508,0.071743,0.043765
-0.453514,-0.313807,1.385315,0.013508,0.041743,0.047765
-0.353514,-0.523807,0.205315,0.123508,0.089743,0.044765
-1.353514,-0.233807,0.585312,0.086508,0.045743,0.050765
-1.203514,-0.413806,-0.084686,0.093508,0.015743,0.049765
-1.413513,-0.003807,-0.364685,0.074508,-0.014257,0.052765
-1.233513,-0.333807,1.075317,0.050508,-0.052257,0.052765
-0.773514,-0.503807,1.225311,0.075508,-0.040257,0.049765
-0.723513,-0.743807,0.565315,0.027508,0.008743,0.049765
-0.683514,0.076193,0.645317,0.001508,-0.005257,0.046765
-0.033514,-0.293807,0.885315,0.051508,0.016743,0.047765
-0.103514,-0.753807,0.375313,0.053508,0.029743,0.050765
-0.673513,-0.123806,1.335312,0.092508,0.023743,0.053765
-1.353514,-0.653807,0.68531,0.033508,-0.015257,0.055765
-1.703514,-0.543807,0.035316,0.026508,-0.028257,0.054765
-1.703514,-1.123806,-0.184685,0.101508,0.046743,0.054765
-1.863514,-1.503807,0.655312,0.045508,0.041743,0.052765
-1.663513,-0.283807,0.25531,0.008508,0.005743,0.054765
-1.103514,-0.623806,1.655312,0.039508,0.015743,0.053765
-0.563513,0.346193,1.315315,0.031508,-0.014257,0.049765
0.386486,-0.283807,1.00531,0.041508,-0.000257,0.046765
0.446487,-1.773807,1.965313,0.051508,0.027743,0.044765
-0.533514,-0.743807,0.525314,0.070508,0.032743,0.053765
-1.353514,0.046193,0.655312,0.066508,0.019743,0.053765
-1.023514,-0.383807,0.225311,0.115508,0.078743,0.047765
-1.033514,-0.173807,0.455315,0.073508,0.039743,0.054765
-1.533514,0.606193,0.365311,0.031508,-0.025257,0.054765
-1.233513,0.566193,0.175316,0.098508,0.019743,0.055765
-0.853514,0.116193,0.225311,0.054508,-0.015257,0.054765
-0.193514,-0.063807,-0.334686,0.076508,0.001743,0.042765
-0.443514,0.236193,-0.114685,0.074508,0.048743,0.046765
-0.333513,0.746193,0.415314,0.044508,0.031743,0.051765
0.046486,0.696193,0.405312,0.068508,0.036743,0.053765
-1.153513,-0.163806,0.425316,0.009508,0.017743,0.055765
-1.143513,-0.823807,1.595314,0.073508,-0.003257,0.053765
-1.913513,-1.183806,0.585312,0.057508,-0.025257,0.054765
-2.523514,-0.903807,0.165314,0.040508,-0.055257,0.054765
-1.403513,-0.883807,-0.774689,0.108508,-0.017257,0.055765
-1.283514,-1.113807,0.925316,0.028508,-0.027257,0.054765
-0.193514,-0.333807,1.225311,0.025508,-0.031257,0.048765
-0.003513,0.136193,0.805313,-0.007492,0.004743,0.049765
-0.293512,0.366193,1.195312,-0.023492,0.016743,0.043765
0.316486,-0.163806,1.445312,0.014508,0.009743,0.042765
-0.023514,-1.513807,0.75531,0.011508,0.023743,0.045765
-0.913513,-0.853806,0.265312,0.034508,-0.030257,0.045765
-0.883512,-1.363807,1.745316,0.097508,-0.011257,0.045765
-1.133512,-1.293807,0.775314,0.095508,-0.000257,0.046765
-0.583513,-0.363807,0.305313,0.122508,0.004743,0.045765
-0.693514,0.206193,0.165314,0.089508,0.018743,0.047765
-0.493513,0.526193,0.885315,0.081508,0.017743,0.042765
-0.263514,0.486193,0.365311,0.076508,0.032743,0.042765
-0.683514,1.186193,0.635315,0.026508,-0.010257,0.044765
-0.193514,0.636193,0.635315,0.052508,0.029743,0.039765
-0.233513,-0.673807,1.205315,0.072508,0.073743,0.040765
-0.833513,-0.273807,1.355316,0.055508,-0.005257,0.041765
-0.373512,-1.833807,0.225311,0.066508,0.002743,0.042765
-1.493513,-0.933806,0.025314,0.004508,-0.074257,0.047765
-1.163513,-0.423807,0.075317,0.032508,-0.073257,0.039765
-0.463512,-1.233807,0.095314,-0.017492,-0.059257,0.036765
0.246487,-1.783807,-0.344688,0.029508,0.014743,0.034765
-0.043512,-1.633807,1.365311,0.021508,0.024743,0.035765
-0.343513,-1.023807,1.145317,-0.046492,-0.026257,0.036765
-0.133512,-1.023807,0.795311,0.008508,0.008743,0.032765
-0.063513,-0.283807,0.925316,0.028508,0.005743,0.039765
0.306486,-0.433806,1.565315,0.064508,0.037743,0.036765
-0.253513,-1.263807,1.095314,0.049508,0.054743,0.034765
-1.033514,-0.753807,0.345314,0.030508,0.001743,0.037765
-1.653513,-1.113807,1.065315,0.016508,-0.020257,0.034765
-1.603514,-1.423807,1.225311,0.019508,-0.060257,0.036765
-0.933514,-0.443807,0.295311,0.067508,-0.058257,0.036765
-0.813513,-0.113807,0.695312,0.027508,-0.061257,0.037765
0.506487,-0.543807,0.905312,0.087508,-0.001257,0.031765
0.046486,0.216193,0.795311,0.017508,0.029743,0.026765
-0.303513,-0.263807,0.655312,-0.038492,0.054743,0.028765
-0.423513,-0.393806,0.705315,-0.015492,0.052743,0.031765
-0.403513,-0.723807,0.765312,0.031508,0.079743,0.034765
-0.813513,-0.013807,0.50531,0.086508,0.041743,0.035765
-0.943514,-0.203807,-1.474686,0.110508,0.034743,0.036765
-1.453514,-0.363807,0.365311,0.028508,-0.040257,0.037765
-1.063513,-0.993807,0.905312,0.030508,-0.033257,0.034765
-1.273514,-1.203807,-0.154686,-0.089492,-0.019257,0.035765
-0.223513,-1.093807,0.635315,-0.070492,0.030743,0.027765
0.426487,-0.643806,1.775314,-0.002492,0.017743,0.024765
0.406487,-0.663806,1.515312,0.014508,0.004743,0.025765
0.156487,-0.353806,1.345314,0.053508,0.015743,0.029765
-0.623512,-0.703807,0.725311,0.043508,0.016743,0.032765
-1.113514,-0.833807,1.025314,0.035508,-0.027257,0.030765
-0.173513,-1.453807,1.045311,0.086508,-0.014257,0.028765
-1.023514,-0.283807,0.445312,0.027508,-0.052257,0.030765
-1.313513,0.076193,-0.114685,0.056508,-0.009257,0.032765
-1.223513,-0.243807,0.875313,0.043508,-0.003257,0.032765
-0.693514,0.226193,0.235313,0.054508,0.004743,0.031765
-0.263514,0.146194,0.415314,0.044508,0.042743,0.028765
-0.023514,-0.243807,0.045311,0.010508,0.052743,0.026765
-0.303513,-0.013807,0.895317,-0.002492,0.042743,0.030765
-0.093513,-0.193807,0.965317,0.027508,0.072743,0.030765
-0.253513,0.126194,0.715317,0.027508,0.045743,0.028765
-0.553513,-0.513807,0.545311,0.036508,0.054743,0.026765
-0.883512,-0.513807,0.295311,0.061508,0.035743,0.026765
-1.223513,-0.483807,-0.044685,0.039508,-0.006257,0.028765
-1.293512,-0.763807,-0.234688,0.009508,-0.009257,0.027765
-0.903513,0.466193,0.085312,0.032508,-0.006257,0.026765
0.136486,0.206193,0.715317,0.046508,-0.008257,0.021765
1.016487,-1.093807,0.735313,0.065508,0.019743,0.017765
0.116488,-0.483807,1.575317,0.026508,0.016743,0.020765
-0.253513,-0.463807,1.025314,0.028508,0.050743,0.024765
-0.423513,-0.463807,0.875313,0.033508,0.056743,0.024765
-0.613514,-0.713807,0.75531,-0.003492,0.028743,0.025765
-0.673513,-0.693807,0.365311,0.005508,-0.002257,0.023765
-0.833513,-0.803807,-0.014687,0.018508,-0.007257,0.024765
-1.123512,-0.693807,0.535316,0.001508,-0.038257,0.026765
-0.743513,-0.953807,-0.144684,0.058508,0.008743,0.022765
-1.023514,-0.693807,0.375313,0.027508,-0.022257,0.023765
-0.483513,0.086194,0.345314,0.056508,-0.018257,0.018765
-0.373512,0.856193,0.095314,0.073508,-0.013257,0.017765
0.026487,0.666193,0.845314,0.094508,-0.003257,0.018765
-0.053513,0.706193,0.545311,0.068508,0.028743,0.022765
-0.273514,0.736193,0.385315,0.020508,0.022743,0.022765
-0.283514,0.646193,1.355316,0.003508,-0.003257,0.021765
-0.313513,-0.193807,0.395317,0.019508,0.024743,0.019765
-1.163513,-0.033807,0.375313,-0.019492,-0.023257,0.020765
-1.213512,-0.183806,-0.424683,-0.012492,-0.029257,0.019765
-1.073513,-0.723807,0.735313,-0.020492,-0.024257,0.019765
-0.903513,-0.443807,1.065315,-0.001492,-0.001257,0.021765
-0.103514,-0.673807,0.055313,0.086508,0.065743,0.020765
-0.353514,0.176193,0.25531,0.069508,0.026743,0.018765
0.336487,-0.323807,0.745316,0.094508,0.081743,0.012765
-0.163513,0.146194,0.075317,-0.012492,0.027743,0.017765
0.046486,-0.103806,-0.104683,-0.021492,0.044743,0.018765
-0.373512,0.266193,0.945312,-0.047492,0.031743,0.019765
-0.283514,0.386193,0.425316,-0.040492,0.006743,0.018765
-0.573513,0.136193,1.00531,-0.029492,-0.010257,0.020765
-0.263514,-0.683806,0.245316,0.015508,0.020743,0.020765
-0.973513,-0.673807,0.465317,-0.018492,-0.019257,0.021765
-1.113514,-0.993807,0.955315,-0.019492,-0.078257,0.021765
0.306486,-2.273807,0.25531,0.097508,-0.030257,0.015765
-0.673513,-1.363807,0.745316,0.034508,-0.045257,0.018765
-0.043512,-1.353806,0.865311,0.071508,0.021743,0.012765
-0.183514,-0.533807,0.515312,0.046508,0.042743,0.011765
-0.053513,-0.773807,-0.06469,0.036508,0.088743,0.012765
-0.183514,-0.613807,0.535316,0.018508,0.028743,0.014765
0.166487,0.146194,0.795311,0.020508,-0.030257,0.010765
0.096487,1.126193,-0.014687,-0.011492,-0.027257,0.009765
-0.903513,1.886193,0.605316,-0.043492,-0.013257,0.014765
-0.443514,1.096193,-0.044685,0.008508,0.050743,0.016765
-0.283514,-0.003807,0.43531,-0.004492,0.053743,0.017765
-0.553513,-0.163806,1.125313,-0.001492,-0.012257,0.016765
-0.623512,-0.723807,0.595314,0.050508,-0.020257,0.013765
-0.373512,-1.763807,0.235313,0.100508,0.040743,0.010765
-0.863514,-0.913806,0.175316,0.054508,-0.006257,0.011765
-0.923513,-0.513807,-0.324684,0.046508,0.014743,0.007765
-0.873512,0.266193,-1.174683,0.008508,-0.001257,0.009765
-0.573513,0.636193,-0.294685,-0.030492,-0.053257,0.011765
-0.193514,0.846193,-0.384689,-0.000492,-0.034257,0.011765
-0.133512,1.136193,0.045311,0.003508,0.000743,0.015765
-0.593513,1.006193,0.365311,-0.021492,0.023743,0.019765
-0.223513,0.126194,0.345314,0.019508,0.056743,0.016765
0.226486,-0.033807,0.865311,0.024508,0.037743,0.017765
0.326487,0.216193,1.115311,0.025508,0.038743,0.018765
-0.193514,0.266193,0.225311,0.014508,0.052743,0.020765
-0.253513,-0.153807,0.665314,0.039508,0.056743,0.019765
-0.573513,-0.553807,0.625313,0.019508,0.028743,0.016765
-0.933514,-0.673807,0.345314,0.002508,-0.018257,0.011765
-0.163513,-0.743807,-0.74469,0.061508,-0.006257,0.010765
0.056486,-0.193807,-0.364685,0.052508,-0.009257,0.013765
-0.403513,-0.023807,0.325317,0.025508,0.006743,0.013765
-0.493513,-0.293807,-0.164688,0.035508,0.046743,0.007765
-0.383512,-0.443807,-0.184685,0.027508,0.066743,0.004765
-0.423513,-0.113807,-0.204689,0.026508,0.037743,0.004765
-0.573513,0.026193,-0.74469,0.027508,0.004743,0.005765
-0.413513,-0.733807,-0.06469,0.026508,0.034743,0.004765
0.026487,-1.253807,0.485313,0.034508,0.087743,0.003765
-0.513514,-0.293807,-0.324684,-0.000492,0.056743,0.004765
-0.983513,0.586193,-0.424683,-0.025492,0.026743,0.003765
-0.033514,0.056193,-0.604683,0.009508,0.035743,0.002765
0.146486,-0.353806,0.585312,0.027508,0.019743,0.003765
-0.573513,0.006193,0.425316,0.022508,0.030743,0.004765
-0.273514,-0.553807,1.075317,0.033508,0.053743,0.003765
-0.333513,-0.523807,0.855316,0.013508,0.023743,0.002765
-0.393513,-0.103806,0.655312,0.028508,0.010743,0.002765
-0.433514,0.326193,-0.294685,0.035508,0.028743,0.002765
-0.413513,-0.243807,0.115311,0.014508,0.034743,0.001765
-0.393513,-1.003807,0.835312,-0.005492,0.021743,0.001765
-0.943514,-0.543807,-0.034683,-0.012492,0.014743,0.002765
-1.393513,-0.353806,-0.084686,-0.040492,-0.006257,0.000765
-0.733513,-0.933806,-0.354683,-0.019492,0.013743,-0.002235
-0.843513,-0.543807,0.575317,-0.041492,-0.017257,0.000765
-0.323513,-0.513807,-0.184685,-0.011492,0.003743,0.000765
-0.363514,0.396194,0.25531,-0.035492,-0.039257,0.001765
-0.433514,0.516193,0.655312,-0.020492,-0.032257,0.002765
0.026487,-0.083807,0.665314,0.049508,0.047743,0.000765
-0.413513,0.436193,0.625313,-0.006492,0.018743,0.002765
0.146486,0.156193,-0.204689,0.024508,0.033743,-0.001235
0.446487,-0.013807,0.305313,0.051508,0.026743,-0.002235
0.376488,0.086194,0.115311,0.030508,0.015743,-0.001235
-0.273514,0.376194,-0.24469,-0.010492,0.002743,-0.000235
-0.453514,-0.073807,0.105316,-0.004492,0.020743,-0.002235
